gene,score
AC009159.2,0.116281204
AL355482.1,0.116281204
AC079209.1,0.116281204
CDC42BPG,0.116281204
LRRD1,0.116281204
LINC02542,0.116281204
AC007786.3,0.116221294
LINC01556,0.116221294
LINC02332,0.116221294
SLC9A3,0.116221294
IFT74-AS1,0.116221294
AL138831.2,0.11616139
MNX1-AS2,0.11616139
AL049795.1,0.11613143
AC015631.1,0.11598167
PCDH9-AS1,0.11595171
LINC01426,0.115622215
FAM27C,0.11544249
CREG2,0.11517291
AC109460.1,0.11514296
GRIN2D,0.11496323
SKA2,0.1147236
CHST5,0.11463374
CCNDBP1,0.11451392
PFDN1,0.11427429
DPY19L3,0.114244334
TSPAN19,0.11421438
AC005034.6,0.11409457
AP002851.1,0.11397475
GDNF,0.11397475
IBA57-DT,0.11391484
HSPB9,0.11391484
LGALS8-AS1,0.11391484
HMGA1P4,0.11385494
ZDHHC19,0.11379503
AC073593.2,0.11373512
AC069209.2,0.113615304
WFDC2,0.113615304
SREBF2-AS1,0.113555394
RB1-DT,0.113555394
AC104116.1,0.113555394
DLK2,0.11337567
SPIRE2,0.11331576
SPATA12,0.11331576
PRKD1,0.11325586
AC090948.3,0.11319595
RGPD8,0.11319595
DND1,0.113016225
AL049780.1,0.113016225
SLC9A8,0.11277659
AC100810.3,0.11277659
TTC34,0.11271668
NPM3,0.11223742
LSM5,0.1120577
KLF4,0.11181807
AC092954.1,0.11175816
ARHGEF7,0.11172821
AL157762.1,0.111608386
B3GNT4,0.111578435
LYPD5,0.11154848
AC012467.1,0.11148857
RP2,0.11142866
CIAO2A,0.111099176
CFAP99,0.110949405
ZNF776,0.110949405
NCBP3,0.110889494
VPS33B-DT,0.11076968
TMEM41A,0.11058996
AC013565.3,0.11047014
AP001830.1,0.11044019
AC096708.3,0.11041023
MAGEH1,0.11011069
AC005225.2,0.11011069
RAPGEFL1,0.11002083
AL355916.1,0.10993097
AC093495.1,0.10963143
AC092123.1,0.10936184
ZNF394,0.10918212
ASIC3,0.108972445
GMEB1,0.10870286
RHBDL1,0.10870286
AC110285.2,0.1086729
AC026801.2,0.10861299
PRRG4,0.10861299
LINC01355,0.10840332
AC074117.1,0.10834341
XRCC2,0.108283505
ZNF165,0.108163685
DENND6B,0.10810378
NBEAL1,0.10807382
PIAS1,0.10801391
FIG4,0.10780424
PDGFC,0.10777429
ARMC2,0.107594565
DSTYK,0.107594565
AP001029.2,0.1075047
PARS2,0.10744479
MAMDC2-AS1,0.10726507
HIST1H2BN,0.10726507
AL161729.4,0.10708535
AL158071.5,0.10654617
ZDHHC11B,0.10645631
ANKRD2,0.10636645
DNAH2,0.10636645
AC004839.2,0.1063365
EYS,0.106306545
SLC34A2,0.106306545
LINC01485,0.106306545
AC074351.1,0.106246635
AC008752.2,0.106246635
AC019193.2,0.106246635
CRYBG2,0.106246635
TRPM2-AS,0.106246635
AC003956.1,0.106246635
AC093510.1,0.106186725
CLDN2,0.106186725
AP005131.7,0.106186725
AC133919.1,0.106186725
MEIKIN,0.106186725
MFHAS1,0.106156774
AC068228.3,0.106126815
AGBL5-AS1,0.106126815
AC120024.1,0.106126815
AC109449.1,0.10606691
LBHD2,0.10606691
GPR176-DT,0.10606691
PCAT1,0.10606691
MAP3K15,0.10606691
AC114341.1,0.10606691
BAAT,0.10606691
ZNF724,0.10606691
AL450467.1,0.106007
AC005592.1,0.106007
AL592166.1,0.106007
AC245140.1,0.10594709
Z68871.1,0.10594709
SYNGR4,0.10588719
AC004223.4,0.10588719
AC068305.2,0.10582728
C7orf25,0.10576737
LINC02384,0.10576737
AC092903.2,0.10570747
TCF7L2,0.10558765
PABPN1,0.10540792
PTCD2,0.10528811
FAHD2B,0.1052282
AC016027.1,0.10519825
WIZ,0.10477889
ENOX1,0.10477889
XYLT2,0.10477889
MFSD14A,0.10471898
RPE65,0.10459917
LYPLAL1-DT,0.104269676
TLE6,0.104209766
AC023310.4,0.104149856
TMED8,0.10400009
NDUFS3,0.10391023
DUSP19,0.10391023
SF3A1,0.10385032
MEFV,0.10379041
PTPRQ,0.1037305
AGFG1,0.10370055
FKBP9,0.1036706
LOXL1-AS1,0.1036706
HSPB11,0.10364064
TYW1B,0.10364064
DMAC2,0.103580736
DNAJB13,0.10355078
CPO,0.10355078
LINC00443,0.103430964
LINC02552,0.103430964
SP2-AS1,0.103371054
FBXO27,0.10325124
CHORDC1,0.10319133
AP001453.1,0.10313142
AC022144.1,0.10313142
TMEM202-AS1,0.102891795
NOL10,0.10286184
AC002467.1,0.10265216
CD69,0.10265216
AC105052.5,0.10259225
DRAIC,0.10259225
AC034243.1,0.10259225
AC004951.1,0.10235262
AP000692.2,0.10232267
STAP2,0.10229272
ANKRD53,0.102172896
SMNDC1,0.10199317
SLX1A,0.10187336
MARC2,0.10187336
YBEY,0.10172359
PRRT1,0.10163373
LSM10,0.101543866
AC004816.1,0.101513915
ASNSD1,0.10118442
LRIG2-DT,0.10109456
TGFB2-AS1,0.10103465
PELI1,0.1010047
C20orf144,0.10055538
AC026124.2,0.10046552
TEX10,0.10043557
NKD1,0.10013603
AC083843.2,0.0998964
AC092809.4,0.0998964
AANAT,0.09959686
PROM2,0.09911759
PELI2,0.09905769
AC008393.1,0.09893787
TDO2,0.09890792
MYO16,0.09827889
SCN4B,0.09785953
PHF5A,0.09779962
SPDYA,0.097380266
AC083805.3,0.097290404
AC091607.2,0.09690101
TMEM97,0.09687105
RTF1,0.09672128
VLDLR,0.09657151
AC010809.3,0.09639179
AC100835.2,0.09639179
XKR9,0.09639179
LINC00570,0.09633188
AL021328.1,0.09627197
PRSS8,0.09627197
HHIPL2,0.09627197
AC084125.1,0.09621207
AL117344.2,0.09615216
AL357522.1,0.09615216
SLC18A3,0.09615216
AL354950.1,0.09615216
FARP1-AS1,0.09615216
AL353147.1,0.09615216
CRYBB3,0.09609225
AC100771.2,0.09609225
AC005009.2,0.09609225
ZNF285,0.096062295
AC117498.1,0.09603234
AC091057.2,0.09603234
ENTPD8,0.09603234
USP6,0.09603234
AC009269.4,0.09603234
ZNF7,0.096002385
LARP4,0.096002385
HOXA2,0.09597243
ERICH6,0.09597243
AP000442.1,0.09597243
LINC01694,0.09597243
AC006144.2,0.09597243
AC060814.3,0.095942475
AC100793.2,0.09591252
AL356740.1,0.09591252
AC024257.4,0.09591252
AC107419.1,0.09591252
LINC00488,0.09588257
SMC2-AS1,0.09585261
AL512408.1,0.09585261
AC109460.2,0.09585261
LINC00689,0.09585261
AL355304.1,0.09585261
AATBC,0.09579271
PPP1R26-AS1,0.09579271
LINC00242,0.09579271
AC006483.2,0.0957328
LDB1,0.09567289
EBLN2,0.09567289
AL645728.1,0.09564294
CFB,0.09528349
YPEL3,0.09501391
MIPEP,0.094954
LINC00923,0.094684415
CHTOP,0.09459455
AL731569.1,0.094564594
LINC01127,0.09453464
KCNT2,0.09441483
HIST1H1D,0.09414524
CABCOCO1,0.093965515
ZDHHC13,0.0938457
LINC02724,0.09378579
AC068282.1,0.09354616
ZNF252P-AS1,0.09342635
AL359232.1,0.09336644
AC012146.1,0.093246624
AC093788.1,0.093246624
AC010336.1,0.093186714
SCNN1A,0.09300699
AC005162.3,0.09294708
AL355297.3,0.09294708
AL162586.1,0.09294708
GATA3,0.09288718
KATNAL2,0.09282727
IL6,0.092707455
AL691403.2,0.09240791
SYT14,0.09240791
AC067930.8,0.0922881
AL512625.3,0.09210838
NUBPL,0.09177888
NBPF11,0.09171897
NRG1,0.09168902
EXOC2,0.09138948
SLC12A9-AS1,0.091299616
SPG7,0.091209754
LACTB2-AS1,0.09111989
MRPS28,0.09100008
TMEM51-AS1,0.09082036
HES2,0.090580724
PGM5P4-AS1,0.090401
TSSK6,0.090401
AC093512.1,0.090401
PLEKHD1,0.09034109
AC096642.1,0.09028118
DOP1B,0.09016137
CFAP73,0.09016137
LINC00239,0.09010146
AL023583.1,0.08938257
RASGEF1B,0.08938257
RAB39B,0.089292705
IFT74,0.089172885
NEXMIF,0.08911298
SLC25A10,0.08905307
ALKBH6,0.08902312
AL118558.3,0.08902312
LINC02742,0.08878349
AC064807.1,0.08809455
POLA1,0.08797473
SNHG30,0.087944776
AL513548.1,0.087884866
BEST1,0.087255836
KAT14,0.087136015
PMFBP1,0.08677657
AC010931.3,0.08665676
MEMO1,0.08626735
LTO1,0.0862374
AC100793.4,0.0862374
AC124248.2,0.08617749
BX649601.1,0.08617749
MYL7,0.08611759
FSIP2,0.08611759
AC011815.2,0.08611759
AL357556.4,0.08611759
DIRC3-AS1,0.08605768
AC007262.2,0.08605768
AC133550.2,0.08605768
TRMT10B,0.08602773
CWC27,0.08602773
GPR83,0.08599777
CGB7,0.08599777
ADAT3,0.08599777
MMEL1,0.08593786
LINC02073,0.085877955
AC008735.4,0.085877955
AC103740.1,0.085877955
AC009163.6,0.085877955
LAPTM4A-DT,0.085877955
AL136526.1,0.085818045
AC138230.1,0.085818045
AC245100.6,0.085818045
CD7,0.085758135
ULBP1,0.085758135
AC005498.3,0.085758135
GSG1,0.085758135
MZF1-AS1,0.08572818
DRC7,0.08569823
AC009065.1,0.08569823
MRPS18C,0.08563832
AC032011.1,0.08563832
TEKT2,0.08557841
AC095057.4,0.08557841
RXYLT1-AS1,0.08557841
UPK3A,0.08551851
AL021878.2,0.08551851
WNT11,0.08551851
AC003070.2,0.08539869
RPP38-DT,0.08539869
ASAP1-IT2,0.08533878
AL356489.2,0.08533878
VSIG10L2,0.08533878
AC093535.1,0.085278876
AC110769.2,0.085278876
AC004706.3,0.085159056
HSD17B11,0.085129105
GSTT2B,0.085069194
AP001412.1,0.08503924
HNRNPA1L2,0.08500929
HGFAC,0.08494938
ZNF280B,0.08491943
AL096701.4,0.08402081
FRS2,0.0839609
USP51,0.083900996
AC092171.3,0.083631404
AC092807.3,0.08354154
IL1R2,0.08345168
DRICH1,0.08336182
Z99716.2,0.08336182
BX005019.1,0.08330192
MCCC1,0.08327196
HIST1H2BE,0.08294246
AL137802.2,0.08294246
AC118553.1,0.08294246
PRSS27,0.08288256
CENPS,0.0828526
KLHL35,0.0828526
AL162274.2,0.08282265
AC009948.3,0.08282265
FAM92B,0.08276274
AC079145.1,0.08264293
RBAKDN,0.08264293
AC074032.1,0.08237334
AC079949.1,0.082343385
NBAT1,0.082343385
ZNF215,0.08222357
ETF1,0.08213371
PIK3CD-AS2,0.081924036
CLEC4F,0.081864126
AC005498.2,0.081804216
PCDHGB7,0.08162449
ANKRD20A1,0.08156458
AP001160.1,0.08141482
NFRKB,0.08135491
AC127035.1,0.08120514
SAPCD1-AS1,0.08114523
RNF169,0.081115276
BEND7,0.081085324
PPP2R5D,0.080965504
AC007285.1,0.08084569
HMX3,0.08078578
SLC25A32,0.08009684
SLC19A3,0.07988717
REM2,0.07976735
AC233263.6,0.07976735
NBPF15,0.07964753
MTA1,0.07961758
AC013270.1,0.07952772
RAB6B,0.07952772
CCDC86,0.07949776
MRFAP1L1,0.07949776
TMEM63C,0.0794079
PDE7A,0.07925813
FCHSD1,0.07916827
AC104078.1,0.079138316
OTOGL,0.078988545
AC008035.1,0.07877887
ROR2,0.07868901
AL132800.1,0.0786291
CFAP221,0.078449376
REXO4,0.07820974
PABPC4L,0.07814983
AC004076.2,0.07791021
NAA15,0.077760436
ABHD1,0.077730484
AP005136.4,0.077640615
AC025265.1,0.07737103
AC107081.2,0.076951675
AC132938.1,0.07671205
SLC12A8,0.076262735
ZNF250,0.07614292
ERI3,0.07605306
GPR141,0.07602311
AC044802.2,0.07602311
SPDYE5,0.0759632
AOX1,0.07593325
LGALS4,0.07593325
SLC3A1,0.07584338
AC005753.1,0.075783476
PGAM2,0.07575352
C9orf147,0.075723566
MFSD2B,0.075723566
AC008079.1,0.075723566
AL121956.6,0.075663656
RASA4B,0.075663656
AC245884.10,0.075663656
SPRY3,0.07560375
AL157871.1,0.07560375
MRPL39,0.07560375
CPB1,0.07560375
AC007950.2,0.07554384
AL031121.2,0.07548393
AC092134.1,0.07548393
AC007684.2,0.07548393
AC137932.1,0.07548393
AC005740.4,0.07548393
BBX,0.07542403
ABCC2,0.07539407
AC010205.1,0.07536412
EFHB,0.07533417
AC026367.2,0.07530421
AC024075.1,0.0752443
AC087672.2,0.07521435
AC120114.2,0.0751844
AC009318.1,0.07491481
TERF1,0.07491481
MOSPD1,0.074884854
AC106820.3,0.07443555
MAGI2,0.07383647
BTRC,0.07377656
AP003119.3,0.07353693
AL049597.2,0.0733572
AC021752.1,0.07311758
BTC,0.07311758
ERCC6L,0.07305767
DNAH10,0.07299776
KHDC1L,0.07299776
HIF1A-AS1,0.07293785
SEC14L5,0.07275812
AC135048.3,0.07275812
Z95118.2,0.07269822
LINC00630,0.07269822
SLC25A21,0.0725784
AL139123.1,0.0725185
AL031775.2,0.0725185
PICART1,0.07245859
AC006262.1,0.07239868
AC008121.2,0.07239868
AC096586.1,0.072338775
AC137630.3,0.072338775
AL139260.1,0.072218955
AL354696.1,0.072218955
AL121827.2,0.072189
NPIPB7,0.07209914
AC024451.4,0.07191942
TCFL5,0.07170974
AC079174.2,0.07132034
ODAPH,0.07120052
ZNF420,0.07114061
LINC01550,0.0710208
TIGD3,0.07057149
AC006538.1,0.07045167
HHIPL1,0.07036181
IGHMBP2,0.070301905
AC005076.1,0.070301905
AC068790.9,0.06985259
MTBP,0.06967287
AL672310.1,0.06967287
VPS72,0.069612965
WDR93,0.068953976
GZMH,0.068894066
AC115522.1,0.06871434
WBP2NL,0.06850467
AMER3,0.06844476
LINC01564,0.06844476
AC004528.2,0.06844476
TEPP,0.06844476
LINC02725,0.06844476
MUSK,0.06844476
ERVV-1,0.06844476
LINC02313,0.06844476
TNFRSF17,0.06844476
LINC02535,0.06844476
AC012645.4,0.06844476
HIST1H2AJ,0.06844476
AL359313.1,0.06844476
CLEC17A,0.06844476
AP005019.1,0.06844476
AL137798.1,0.06844476
AC025253.2,0.06844476
AC073270.1,0.06844476
AP001065.3,0.06844476
AL133325.2,0.06844476
C12orf50,0.06844476
BX842242.1,0.06844476
AL360182.2,0.06844476
OLFM4,0.06844476
GCC2-AS1,0.06844476
LINC00645,0.06844476
AC079601.1,0.06844476
AP002793.1,0.06844476
AL359962.3,0.06844476
AL121749.1,0.06844476
SIAH2-AS1,0.06844476
AC010422.1,0.06844476
LINC01763,0.06844476
AC025262.1,0.06844476
AL121992.3,0.06844476
LINC02241,0.06844476
AL021154.1,0.06844476
AC004253.1,0.06844476
NPIPB9,0.06844476
AC138028.3,0.06844476
LINC02549,0.06844476
AC016526.2,0.06844476
AC073529.1,0.06844476
AL121748.1,0.06844476
AC108174.1,0.06844476
TM4SF19,0.06844476
AC010503.4,0.06844476
AC010266.2,0.06844476
AC135166.1,0.06844476
AL162632.3,0.06838485
LINC02317,0.06838485
AC046129.1,0.06838485
SPINK6,0.06838485
AL122020.2,0.06838485
AL157373.2,0.06838485
C11orf44,0.06838485
AL008725.1,0.06838485
PTGDR,0.06838485
LINC00648,0.06838485
KRT81,0.06838485
AL121890.4,0.06838485
LNCSRLR,0.06838485
AL136172.1,0.06838485
AC079907.1,0.06838485
KIR2DL4,0.06838485
AC016550.2,0.06838485
AC116428.1,0.06838485
AC009879.4,0.06838485
AL391839.3,0.06838485
AC022239.1,0.06838485
AL353138.1,0.06838485
LINC01185,0.06838485
SPDYE6,0.06838485
AC097713.3,0.06838485
CYP26C1,0.06838485
AL359813.1,0.06838485
AC137932.3,0.06838485
AC022467.1,0.06838485
HOXA6,0.06838485
AC007255.1,0.06838485
AC012676.4,0.06838485
AC093462.1,0.06838485
TERB1,0.06838485
AC010336.4,0.06838485
AL592071.1,0.06838485
AC006427.2,0.06838485
SFTPA1,0.06838485
ZNF556,0.06838485
AC131097.1,0.06838485
MPC1L,0.06838485
AC097658.3,0.06838485
AC011444.2,0.06838485
SFTPC,0.06838485
AC010615.2,0.06838485
CACTIN-AS1,0.06838485
CYP3A4,0.06838485
AC002347.1,0.06838485
AC012485.3,0.06838485
AC006041.2,0.06838485
AC079117.1,0.06838485
ITFG1-AS1,0.06838485
AC116158.1,0.06838485
IDI2,0.06838485
AC133550.3,0.06838485
AC010680.1,0.06838485
TEX46,0.06838485
AL022337.1,0.06838485
HMX1,0.068324946
ZNF648,0.068324946
AC007666.2,0.068324946
AC006063.4,0.068324946
AL807752.5,0.068324946
AC012640.1,0.068324946
CLMAT3,0.068324946
AC095032.1,0.068324946
AL358074.1,0.068324946
AL391262.1,0.068324946
ARAP1-AS1,0.068324946
LINC02254,0.068324946
IAPP,0.068324946
AC011294.1,0.068324946
AC007881.4,0.068324946
AC003035.1,0.068324946
AC022819.1,0.068324946
C1orf210,0.068324946
OR13A1,0.068324946
AC079760.2,0.068324946
AL137230.1,0.068324946
RNF151,0.068324946
MDS2,0.068324946
AC093249.2,0.068324946
INHBE,0.068324946
ZSCAN23,0.068324946
AC004900.1,0.068324946
AC011455.6,0.068324946
AL162724.2,0.068324946
LINC01160,0.068324946
AC069281.1,0.068324946
AC068492.1,0.068324946
AC007656.1,0.068324946
HUS1B,0.068324946
LINC02641,0.068324946
AC092718.2,0.068324946
AL121936.1,0.068324946
AL353704.1,0.068324946
AC093307.1,0.068324946
HCAR3,0.068324946
LINC00707,0.068324946
STARD13-AS,0.068324946
PARP16,0.06808531
CD300A,0.06790559
AC120053.1,0.06781573
AC026412.3,0.06772587
HIGD2A,0.067636006
DUBR,0.06760605
PCF11-AS1,0.06754614
DEPDC5,0.067516185
ZFHX4-AS1,0.067426324
AC092681.3,0.06733646
PPP1R1C,0.06670743
MAP4K3,0.06667747
NOXO1,0.06652771
LINC02067,0.0664678
AC092279.1,0.06628808
AC116667.1,0.066228166
RNF14,0.06604844
CPLANE2,0.06589867
UBAP2L,0.06583877
S100P,0.06580881
ATP13A5,0.065689
AC092720.1,0.065689
ACR,0.065689
FSCN2,0.06562909
CCR5AS,0.06562909
FAM87B,0.06556918
C14orf178,0.06556918
GP6,0.06556918
LINC01894,0.06556918
DMBT1,0.065509275
AC018521.2,0.065509275
AC010641.2,0.065509275
AC015660.3,0.065449364
AC015961.2,0.065449364
TRPM6,0.065389454
LINC00313,0.065389454
AC090510.2,0.06532955
UPB1,0.06532955
AC007038.2,0.06529959
AC009630.2,0.06526964
AC002398.2,0.06526964
LINC02234,0.06520973
AC010422.2,0.06520973
Z73420.1,0.06520973
AL133355.1,0.06520973
AL512652.1,0.06520973
AC023355.1,0.06520973
GPR150,0.06508992
SIX3,0.06508992
PRR18,0.06503001
AC068831.6,0.06503001
LINC02568,0.064910196
AC127537.1,0.064910196
TAFA1,0.064910196
AMN,0.064850286
ERCC8,0.064790376
KIAA0586,0.06446088
SLC17A5,0.06431112
POT1,0.064221255
CFAP53,0.0638618
TMEM253,0.06359222
LPIN3,0.063472405
AC096586.2,0.063472405
AL590608.1,0.0630231
PRELID2,0.062873326
EMSY,0.062813416
IL1RL1,0.062813416
MLIP,0.062753506
PRPH2,0.0626936
AC240274.1,0.0626936
ZNF592,0.0626936
HAUS8,0.06263369
AL354707.1,0.06251388
SOS1,0.06251388
EXTL3-AS1,0.062483925
WARS2-IT1,0.06245397
SCAMP1-AS1,0.062334154
MYO5C,0.062274247
FSIP2-AS2,0.062034614
LINC01554,0.061974708
MTRNR2L3,0.061914798
HOXA10,0.06185489
EEF1AKMT2,0.061794985
AC026254.2,0.061794985
RP9,0.06167517
AC093673.1,0.06161526
RNU6ATAC35P,0.061555352
NUP37,0.06140558
CSRNP2,0.061225858
C7orf57,0.061195906
ZNF875,0.06110604
RBFADN,0.06101618
INTS7,0.060956273
ASCC2,0.06047701
AC104187.1,0.0604171
CASC8,0.060357194
LINC01546,0.060357194
TANGO6,0.06011756
AC023632.2,0.05969821
HOXC9,0.05933876
AQP11,0.059159037
SIRT2,0.059069175
RSKR,0.05903922
TMED7,0.058979314
TAF12,0.058919404
LINC01772,0.05873968
FCHSD2,0.058530003
NBPF3,0.05850005
AC025682.1,0.058380235
AC007450.1,0.05826042
AC108734.4,0.05826042
Z98885.2,0.05826042
AL365205.4,0.05826042
TPSG1,0.05826042
AL158070.1,0.05826042
PRKG2,0.05826042
AC007879.3,0.05826042
AC103760.1,0.05826042
LMO7DN,0.05826042
NPIPA9,0.05826042
AL133243.1,0.05826042
AC008040.1,0.05826042
AC007216.3,0.05826042
AL357873.1,0.05826042
SPDEF,0.05826042
AC007014.2,0.05826042
AC116552.1,0.05826042
AC006511.6,0.05826042
AP000251.1,0.05826042
AC103726.2,0.05826042
AC004771.3,0.05826042
LINC02068,0.05826042
C1orf232,0.05826042
AL512303.1,0.05826042
AC083870.1,0.05826042
AC128687.3,0.05826042
GH1,0.05826042
AC080188.1,0.05826042
SAA4,0.05826042
NR2E3,0.05826042
GBP7,0.05826042
UMODL1,0.05826042
GLIPR1L1,0.05826042
UNC13C,0.05826042
AC112236.2,0.05826042
AC074044.1,0.05826042
AL390719.2,0.058200512
AC018521.7,0.058200512
FUT5,0.058200512
AC103858.3,0.058200512
KRT16,0.058200512
LINC00620,0.058200512
SCGB2A1,0.058200512
AC008781.1,0.058200512
TPSD1,0.058200512
LINC02036,0.058200512
AL353151.2,0.058200512
MYPN,0.058200512
AC112253.1,0.058200512
PCDHGA9,0.058200512
INTS6L-AS1,0.058200512
AL009179.1,0.058200512
AC040896.1,0.058200512
AC005100.1,0.058200512
AC119396.2,0.058200512
SPATA25,0.058200512
TRIM31,0.058200512
AL023881.1,0.058200512
AL138789.1,0.058200512
TNFSF11,0.058200512
TRPM1,0.058200512
AL445231.1,0.058200512
LINC02826,0.058200512
AC007497.1,0.058200512
AC084866.1,0.058200512
AL603839.2,0.058200512
MT1B,0.058200512
PAPPA-AS2,0.058200512
LINC00939,0.058200512
AP006216.1,0.058200512
AC093151.3,0.058200512
AP001057.1,0.058200512
LINC02823,0.058200512
PPP1R27,0.058200512
AC040904.1,0.058200512
GALNTL6,0.058200512
NOX1,0.058200512
AC068790.4,0.058200512
GABRR1,0.058200512
SRGAP3-AS4,0.058200512
TLX2,0.058200512
AC076966.2,0.058140602
IL19,0.058140602
SSTR3,0.058140602
LINC00629,0.058140602
AC010326.3,0.058140602
AL049779.4,0.058140602
LINC01859,0.058140602
AL356123.2,0.058140602
CLPSL2,0.058140602
S100A7,0.058140602
AP000426.1,0.058140602
AC005606.2,0.058140602
TTR,0.058140602
AC058791.1,0.058140602
OR4D9,0.058140602
AC093512.2,0.058140602
DLGAP1-AS4,0.058140602
C2CD4D-AS1,0.058140602
RAB40AL,0.058140602
HEXD-IT1,0.058140602
AC009090.1,0.058140602
AC026688.2,0.058140602
OVOL1,0.058140602
MTRNR2L11,0.058140602
AC002398.1,0.058140602
C9,0.058140602
AC084880.4,0.058140602
EQTN,0.058140602
PAQR9-AS1,0.058140602
TMEM190,0.058140602
SPINK9,0.058140602
KRT7-AS,0.058140602
FAM157C,0.058140602
LINC01053,0.058140602
AC025031.2,0.058140602
ZBED6,0.058140602
AC025283.2,0.058080696
ENOX1-AS2,0.058080696
AL157911.1,0.058080696
AC009486.2,0.058080696
DNAI2,0.058080696
AC004837.4,0.058080696
FAM3D-AS1,0.058080696
AC242988.2,0.058080696
AC207130.1,0.058080696
AC087468.2,0.058080696
AC002428.2,0.058080696
OBSCN,0.057721246
NBPF9,0.057691295
CLYBL,0.057601433
AC127070.2,0.057541523
AL133338.1,0.057182077
C11orf74,0.056882538
ZSCAN22,0.05676272
AL132709.8,0.056642905
AC026979.3,0.056103732
ZC3H12C,0.056043826
NECAB1,0.056043826
HTT-AS,0.05571433
NKAIN1,0.055654425
ALKBH2,0.055654425
SUN3,0.055654425
LINC02207,0.05559452
AC007823.1,0.05559452
HEATR4,0.05553461
AL121933.2,0.05553461
AC008403.2,0.055474702
C2orf73,0.055474702
Z97832.2,0.055444747
AC104850.2,0.055414792
AC000068.1,0.055414792
AC008937.3,0.055354886
SSUH2,0.05529498
AC008655.1,0.05529498
AC093510.2,0.05529498
AC099524.1,0.05529498
AL139234.1,0.05523507
FOXD4,0.05523507
AL021308.1,0.05523507
PPP2R1B,0.055205114
PRCD,0.055205114
AL096701.3,0.055115253
AC090198.1,0.055115253
P4HA2-AS1,0.055115253
AC009996.1,0.055115253
AC131235.3,0.055055346
TMEM171,0.05499544
WDR4,0.05499544
AP001783.1,0.05499544
LINC02572,0.05499544
HIST1H2AB,0.05493553
VIT,0.054875623
CCDC122,0.05484567
IARS2,0.05484567
TBC1D3I,0.054815713
AC105339.6,0.054815713
AC079742.1,0.054755807
AC018690.1,0.0546959
PCDHGA8,0.0546959
NUMBL,0.05463599
PLAGL2,0.054576084
KLHL13,0.054456268
HIP1R,0.05433645
PARPBP,0.054126773
CHML,0.05394705
PI4K2B,0.053827234
AC004522.5,0.053467788
LINC00539,0.053288065
EGFL8,0.052898664
KIAA1614-AS1,0.0528088
UBR5-AS1,0.052748892
NR2F2-AS1,0.052688986
TRG-AS1,0.05250926
AL109811.1,0.05250926
AC243830.2,0.052449353
MID2,0.052329537
AL357079.2,0.052329537
C11orf52,0.052329537
MAPT-AS1,0.05220972
AL442067.3,0.052029997
AL133243.3,0.051790368
INKA2-AS1,0.05167055
RASAL1,0.05167055
SRRM2-AS1,0.0513111
AC124016.2,0.050951656
LCN12,0.05068207
AL353660.1,0.05059221
RUNX2,0.050472394
LINC01549,0.0501429
ACAD10,0.0501429
ASAH2B,0.04999313
POU3F2,0.049783453
ASB9,0.0497535
IGSF5,0.049663637
EFNA4,0.049394052
AL158071.1,0.049364097
AC005618.1,0.04930419
MSH5,0.049274236
WDR11,0.049184375
FRA10AC1,0.049094513
KRTCAP3,0.049094513
AC023024.1,0.049064558
FAM230I,0.04900465
DPP4,0.048974697
COL17A1,0.048824925
DALRD3,0.048794974
SMPD3,0.04876502
KDM4A-AS1,0.048645202
KCNQ1OT1,0.048495434
PTCHD1,0.048435524
AC006946.3,0.04807608
AL022067.1,0.04807608
AKAP14,0.04807608
AC090971.1,0.04807608
DUOX2,0.04807608
MUC16,0.04807608
AC117395.1,0.04807608
HIST1H2AI,0.04807608
AC146507.3,0.04807608
AC103974.1,0.04807608
AL096803.4,0.04807608
CPLX3,0.04807608
AP000302.1,0.04807608
AC007365.1,0.04807608
AL139398.1,0.04807608
AL137786.3,0.04807608
AC008121.3,0.04807608
AL138889.3,0.04807608
KEL,0.04807608
CDH17,0.04807608
NAT2,0.04807608
SLC5A10,0.04807608
AC091544.4,0.04807608
AC100779.1,0.04807608
TJP3,0.04807608
AC131009.2,0.04807608
AL645929.2,0.04807608
AL138812.1,0.04807608
AL353689.2,0.04807608
AC012038.2,0.04807608
AC021739.3,0.04807608
LINC02669,0.04807608
AC090587.1,0.04807608
AP000253.1,0.04801617
LINC02694,0.04801617
AL442067.2,0.04801617
AC015795.1,0.04801617
NCKAP5-AS2,0.04801617
TRDC,0.04801617
LINC00390,0.04801617
AC138035.1,0.04801617
RAMACL,0.04801617
AF129075.3,0.04801617
PYDC1,0.04801617
AL117329.1,0.04801617
PRRT4,0.04801617
HIST2H3D,0.04801617
AC253576.2,0.04801617
AC078820.2,0.04801617
AC104051.2,0.04801617
NMU,0.04801617
AC006064.5,0.04801617
FAM209A,0.04801617
LGALS7B,0.04801617
ZNF728,0.04801617
PTK6,0.04801617
TTPA,0.04801617
AC034111.2,0.04801617
TSSK3,0.04801617
HCG9,0.04801617
AL512785.1,0.04801617
AC012508.2,0.04801617
BARX2,0.04801617
LINC02273,0.04801617
IRX4,0.04801617
SIGLEC6,0.04801617
AC068385.1,0.04795626
RGL4,0.04795626
FAM186B,0.04795626
AL359732.1,0.04795626
CLEC18C,0.04795626
AC016737.2,0.04795626
AC012181.1,0.04795626
BCAR4,0.04795626
LINC01600,0.04795626
HIST1H4A,0.04795626
ABHD12B,0.04795626
AC021701.1,0.04795626
