gene,score
AP005205.2,0.013338
CILP,0.013210364
AC084855.1,0.013146546
PKN2-AS1,0.013018909
RBAKDN,0.012891273
ZNF215,0.012891273
SLURP2,0.012763636
LINC00960,0.012699818
CHCHD7,0.012540272
AL355377.4,0.012508363
FAM220A,0.012125455
GYG2,0.011870182
DBH-AS1,0.011487273
IFIT5,0.011391546
LINC00242,0.011327727
AC084125.1,0.011327727
LINC02821,0.011327727
AC016745.1,0.011327727
AC011479.4,0.011327727
AATBC,0.011327727
AC087289.5,0.011327727
LINC01940,0.011327727
AC060814.3,0.011327727
GYS2,0.011327727
AC109439.2,0.011327727
ODF3L1,0.011327727
AC009093.2,0.011327727
AC005332.2,0.011327727
AL022328.1,0.011327727
AL121917.2,0.011327727
PPP1R26-AS1,0.011327727
AP000442.1,0.011327727
AL137025.1,0.011327727
SLC38A8,0.011263909
AC024257.4,0.011263909
BLK,0.011263909
GIPR,0.011263909
FRAS1,0.011263909
AC109454.2,0.011263909
SOST,0.011263909
AL136981.3,0.011263909
AL358472.4,0.011263909
AC090772.3,0.011263909
AL162274.1,0.011263909
AL356740.1,0.011263909
CRYBB3,0.011263909
AP003721.1,0.011263909
AL590550.1,0.011200091
AL512408.1,0.011200091
AL139022.2,0.011200091
AC005280.2,0.011200091
AC008115.3,0.011200091
DCSTAMP,0.011200091
AC005165.1,0.011200091
CRB3,0.011200091
SLC13A5,0.011200091
AC106782.5,0.011136273
AC090241.3,0.011136273
AC016586.1,0.011136273
AC011379.2,0.011136273
SLC18A3,0.011136273
AC103703.1,0.011136273
LINC01752,0.011136273
HECW2-AS1,0.011136273
NEURL2,0.011104364
LINC01275,0.011072454
GPR62,0.011072454
AL445309.1,0.011072454
PANX1,0.011040545
XKR9,0.011008636
SIK1,0.011008636
AC091057.2,0.011008636
AL138689.1,0.011008636
AC074132.1,0.011008636
SBF2-AS1,0.010976727
AL354824.1,0.010944818
RTN4RL1,0.010944818
LINC02574,0.010881
PDZRN4,0.010881
DIRC3,0.010753363
AZIN1-AS1,0.010466182
RBM48,0.010434273
RPL7L1,0.010242818
SIKE1,0.010083273
CMIP,0.010083273
AC135803.1,0.009891818
FAM27C,0.009317455
AC009309.1,0.009253636
AC009802.1,0.009253636
TRPC3,0.009253636
SOWAHA,0.009189818
AC004877.1,0.009126
WFDC3,0.009062182
LSM5,0.008711182
ATP6V0C,0.008615455
AC010864.1,0.008424
TRIP12,0.008136818
MT-ND6,0.008041091
TPM4,0.007913454
AL133415.1,0.0072752726
SLC44A4,0.00702
E2F5,0.0068923635
AL355974.1,0.0068285456
AC098484.2,0.006573273
AC103706.1,0.006573273
ST3GAL6-AS1,0.0064456365
GXYLT1,0.005552182
MPZL3,0.0055202725
AC040977.1,0.0054883636
PRKN,0.004977818
MFAP3L,0.004914
AC108471.2,0.004563
AL354696.1,0.0044672727
LINC00463,0.0044672727
LAMB4,0.0044034547
C5orf34,0.0044034547
AL356124.1,0.0043396363
ALOX5AP,0.0042758184
ROCR,0.004243909
AC093787.2,0.004212
PSCA,0.004212
PRTN3,0.004212
KHDC1L,0.004212
AP001830.1,0.004212
AC135048.3,0.004212
AL133551.1,0.004212
LNCAROD,0.004148182
PTGER1,0.003956727
ODF3L2,0.003892909
AL031775.2,0.0038290909
SLC26A4,0.0037652727
ODAPH,0.0037652727
SEC14L5,0.0035738181
USP2-AS1,0.0034461818
ARRDC3-AS1,0.0033185454
AC090425.3,0.0032547272
AC245884.8,0.003190909
SATB1,0.003095182
GOLGA2,0.0026165454
PDK4,0.0023612727
AC242426.2,0.0021698182
AC005736.1,0.0019145454
ASAP1-IT2,0.0019145454
AL513218.2,0.0019145454
AL953883.1,0.0019145454
CGB7,0.0019145454
HLX-AS1,0.0019145454
AC090607.5,0.0019145454
AC104117.5,0.0019145454
SHISA2,0.0019145454
AC009065.1,0.0019145454
FCN1,0.0019145454
AL008729.2,0.0019145454
CCDC33,0.0019145454
AL353593.1,0.0019145454
BX649601.1,0.0018507272
Z96074.1,0.0018507272
SEPTIN4-AS1,0.0018507272
AC005696.4,0.0018507272
CRYBA4,0.0018507272
NPPC,0.0018507272
RGS9BP,0.0018507272
SZT2-AS1,0.0018507272
PYCARD-AS1,0.0018507272
AC032011.1,0.0018507272
AC073352.2,0.0018507272
AC010327.7,0.0018507272
AC012588.1,0.0018507272
ARMC4,0.0018507272
AC003070.2,0.0018507272
PHKA2-AS1,0.0018507272
AC095057.4,0.0017869091
AC006547.2,0.0017869091
AC007262.2,0.0017869091
AL121612.2,0.0017869091
LINC01497,0.0017869091
RPP38-DT,0.0017869091
IGFN1,0.0017869091
AL356489.2,0.0017869091
AC004492.1,0.0017869091
RBM26,0.0017869091
AC022182.2,0.0017869091
AL035458.2,0.0017869091
UPK3A,0.0017869091
AC110491.1,0.0017230909
AC021660.4,0.0017230909
AC245100.6,0.0017230909
AL606491.1,0.0017230909
AC092691.1,0.0016592727
AC019129.2,0.0016592727
AL035443.1,0.0016592727
AC009163.6,0.0016592727
AC110769.2,0.0016592727
AL136526.1,0.0016592727
RAD51AP2,0.0015954545
TAC3,0.0015316363
DSC3,0.0015316363
LINC01679,0.0015316363
AC004156.1,0.0015316363
SYT2,0.0014678182
MRGPRE,0.0013082727
APCDD1L,0.0011168182
FAM226B,0.0010849091
AC003035.2,0.0010849091
APOC4,0.0009572727
CCDC62,0.00082963635
MORN5,0.00082963635
CD72,0.00079772726
C8orf34,0.0005743636
AC023908.3,0.00051054545
AL138995.1,-0.00025527272
GAB2,-0.0003829091
AMY2A,-0.00044672727
FBXO24,-0.0010210909
CEP72,-0.0010849091
AC139768.1,-0.0012125454
ZNF81,-0.0014678182
KDM4A-AS1,-0.0022017274
AC023024.1,-0.0025846364
PMM2,-0.0025846364
SIGLEC11,-0.0029994545
FAM178B,-0.0030313637
ADPGK-AS1,-0.003095182
TNFSF14,-0.003159
KBTBD8,-0.0033185454
SKIDA1,-0.0033185454
L2HGDH,-0.00351
ZCCHC18,-0.0036695455
LCN12,-0.0041162726
AL606760.1,-0.0042758184
AP000320.1,-0.004914
AL353637.2,-0.004977818
SLC19A3,-0.005009727
AL354707.1,-0.0050416365
LINC02166,-0.005169273
EFCAB13,-0.005169273
AC104248.1,-0.005169273
AL158071.1,-0.005201182
AC107223.1,-0.005233091
ESYT3,-0.0052969093
AL049828.1,-0.005360727
ALDH1A2,-0.005360727
TFF1,-0.0054245456
XK,-0.0054245456
ANKRD31,-0.0054245456
LINC02526,-0.0054883636
NALT1,-0.0054883636
AL160412.1,-0.0054883636
AMH,-0.005616
HBQ1,-0.005616
RGS8,-0.005616
PLAAT2,-0.0056798183
AC091736.1,-0.0056798183
AC009704.2,-0.0056798183
AC092295.2,-0.0056798183
PRH1,-0.0057436363
HSPH1,-0.0057755453
FGFR4,-0.0058074547
AC091946.2,-0.0058712726
AL050343.3,-0.005935091
PTPN5,-0.005998909
WARS2-IT1,-0.0060627274
C9orf24,-0.0062541817
AC022034.1,-0.0064456365
RAB39A,-0.0064456365
SLITRK3,-0.006573273
LRP4-AS1,-0.0068604546
BCO2,-0.0069242725
DENND2C,-0.00702
TEX13D,-0.0074986364
STK4-AS1,-0.0074986364
AC008079.1,-0.0074986364
AC108449.3,-0.0074986364
AC245884.10,-0.0074986364
MYADML2,-0.0074986364
PIK3IP1-AS1,-0.0074986364
AC007879.2,-0.0074986364
AC099518.2,-0.0074986364
ELANE,-0.0074986364
AC005740.4,-0.0074986364
AL162171.2,-0.0074986364
AC012508.1,-0.0074986364
PRUNE2,-0.0075305454
FAM240C,-0.0075624543
FAM209B,-0.0075624543
AC010205.1,-0.0075624543
LINC01277,-0.0075624543
AL163952.1,-0.0075624543
MIR3142HG,-0.0075624543
AP003778.1,-0.0075624543
LINC02773,-0.0075624543
AL731571.1,-0.0075624543
LIMS4,-0.0075624543
C1QTNF9,-0.0075624543
AC135893.1,-0.0075624543
AC008622.2,-0.0076262727
AC005523.1,-0.0076262727
AC120114.2,-0.0076262727
AC104695.3,-0.0076262727
AC009088.1,-0.0076262727
SCRT1,-0.0076262727
TENM3-AS1,-0.0076262727
ALG1L2,-0.0076900907
CYP51A1-AS1,-0.0076900907
TMEM61,-0.0076900907
LINC01684,-0.0076900907
AC053513.1,-0.0076900907
AC022079.1,-0.0076900907
FOXP2,-0.0076900907
AC103770.1,-0.0076900907
CRYBA1,-0.0076900907
LINC01150,-0.007753909
LY6G6C,-0.007753909
AC009403.2,-0.007753909
AC013400.1,-0.0078177275
NXPH1,-0.007881545
AC231981.1,-0.007881545
LINC02080,-0.007881545
RELN,-0.007881545
BX640514.2,-0.007913454
WDR31,-0.007913454
AL138781.1,-0.007945363
PYROXD2,-0.008041091
AC009228.1,-0.008073
UPP2,-0.008136818
MFSD2B,-0.008136818
KCNK15,-0.008551637
AF129075.2,-0.008679273
FLVCR1-DT,-0.008743091
EFHB,-0.009540818
AC087752.4,-0.0097003635
MFSD6,-0.010561909
AC008946.1,-0.010785272
EIF3G,-0.010912909
EXPH5,-0.010976727
MRTO4,-0.011072454
C12orf81,-0.011359637
AC114980.1,-0.011359637
DDX11-AS1,-0.011614909
AL133353.1,-0.011742545
ANKRD49,-0.012189273
SLC39A8,-0.012316909
TSKS,-0.012380728
AC104113.1,-0.012699818
AP003032.1,-0.012891273
TGFB1I1,-0.013082727
AC136475.9,-0.013082727
PCDHB1,-0.013146546
HIF1A-AS3,-0.013274182
Z69733.1,-0.013784727
CEP70,-0.013944273
AL590226.2,-0.014422909
INKA2-AS1,-0.014422909
KCTD19,-0.014550545
AC008747.1,-0.014614363
AC069222.1,-0.014614363
LGALS12,-0.014678182
AL109811.1,-0.014678182
C1RL-AS1,-0.014805818
SP8,-0.014805818
BCL2L15,-0.014869636
DLGAP4-AS1,-0.014869636
CCDC136,-0.014965364
SSSCA1-AS1,-0.015124909
AP001977.1,-0.015124909
AC025171.3,-0.015124909
CD81-AS1,-0.0152525455
RSPO4,-0.015316363
LINC01871,-0.015571636
SLAMF8,-0.015954545
SLC30A3,-0.016082183
ALG11,-0.016879909
AMN,-0.016911818
WIF1,-0.016911818
NAT16,-0.016911818
ZNF503-AS1,-0.016911818
AP003392.4,-0.016911818
AC092354.1,-0.016911818
LINC01894,-0.016911818
AC099521.1,-0.016911818
FOXO6,-0.016911818
AL136038.3,-0.016911818
ACR,-0.016911818
CCDC73,-0.016911818
AC010761.5,-0.016911818
AC090229.1,-0.016911818
PLCXD2,-0.016975636
AP001992.2,-0.016975636
IL27,-0.016975636
AC090983.1,-0.016975636
CMTM2,-0.016975636
AL162377.1,-0.016975636
LINC02458,-0.016975636
LINC02076,-0.016975636
CCR6,-0.016975636
MTDH,-0.017007545
HIST1H2BK,-0.017039454
AC099811.3,-0.017039454
AC127537.1,-0.017039454
AP003068.1,-0.017039454
ADIRF-AS1,-0.017039454
AC069360.1,-0.017039454
ROPN1L,-0.017039454
PTGER3,-0.017039454
AC023449.2,-0.017039454
PGR,-0.017039454
DTHD1,-0.017039454
TULP1,-0.017039454
ATP12A,-0.017039454
TRPM6,-0.017103273
AL359091.1,-0.017103273
AC048338.2,-0.017103273
AC012213.2,-0.017103273
C2orf16,-0.017103273
AC051619.5,-0.017103273
TAFA1,-0.017103273
TMSB15B-AS1,-0.017103273
AL021707.1,-0.017103273
LINC01465,-0.017103273
AC007038.1,-0.017103273
AC010641.2,-0.017167091
SPHKAP,-0.017167091
AC137834.2,-0.017167091
LINC02391,-0.017167091
AC022784.5,-0.017167091
AL163051.1,-0.017167091
AC090510.2,-0.017167091
DMBT1,-0.01723091
S100P,-0.01723091
PRMT5-AS1,-0.01723091
AC087294.1,-0.017294727
RUFY4,-0.017294727
EXOC3,-0.017294727
AL157884.2,-0.017358545
TMEM262,-0.017358545
PKHD1L1,-0.017549999
AF131216.4,-0.017549999
UPB1,-0.017549999
SILC1,-0.017549999
FEZF2,-0.017613819
TSC22D1-AS1,-0.018060545
AC020915.2,-0.018188182
KCND3,-0.018347727
CDCA7,-0.01863491
GPBAR1,-0.018762546
AL020997.3,-0.018890182
ADCY6-DT,-0.019177364
PCDHGA2,-0.019209273
ZNF519,-0.019209273
AL121845.1,-0.019400727
AL135925.1,-0.019496454
CNTNAP3B,-0.019751728
PCDHB9,-0.019783637
AL731563.3,-0.020038908
ZNF589,-0.020262273
PLA2G7,-0.020709
AC018413.1,-0.021155726
AC093425.1,-0.021155726
TMEM9B-AS1,-0.021155726
MAPK15,-0.021283364
C2orf88,-0.02137909
AC159540.2,-0.021411
FRS3,-0.021666272
AL135999.1,-0.021762
PAK3,-0.02208109
GDAP1L1,-0.022559727
DCDC1,-0.022687363
ZNF416,-0.022783091
AC069503.1,-0.022942636
PRRT3-AS1,-0.022974545
FGFBP2,-0.023006454
HES5,-0.023038363
OXCT1-AS1,-0.023102181
IGLON5,-0.023197908
RBBP7,-0.023421273
PSMD6-AS2,-0.02348509
SLC16A11,-0.023612726
TRIM58,-0.023740364
IQUB,-0.023868
TTLL13P,-0.023868
CNTNAP4,-0.023995636
AC024597.1,-0.024059454
LINC02449,-0.024123272
AC012291.3,-0.02418709
MIR4500HG,-0.02418709
CAPN8,-0.02425091
AC023510.2,-0.02425091
AC062028.1,-0.024378546
AOC2,-0.024442364
CERNA1,-0.024442364
ESR1,-0.02457
SLC8A2,-0.024633817
AL353719.1,-0.024697635
PDSS2,-0.024697635
SOD2-OT1,-0.024697635
AC027279.1,-0.024889091
AC008870.2,-0.025016727
AC127522.1,-0.025080545
ARPC5L,-0.025144363
AL355075.4,-0.025272
TLR6,-0.025654908
URB1-AS1,-0.025910182
AL390208.1,-0.025974
AC024361.1,-0.026229272
AL161640.3,-0.026325
AC145207.6,-0.026325
VIT,-0.026325
AC005911.1,-0.026325
AL731769.2,-0.026325
AC080023.1,-0.026325
ANGPTL8,-0.026325
AL121933.2,-0.026325
CD28,-0.026325
AL358334.2,-0.026388818
ATP5MGL,-0.026388818
HIST1H2AB,-0.026388818
RCVRN,-0.026388818
AC105339.6,-0.026388818
AL121894.1,-0.026388818
ZNF233,-0.026388818
FAM72D,-0.026388818
C16orf96,-0.026388818
PCDHGA8,-0.026388818
AP003119.2,-0.026388818
AC092919.1,-0.026388818
AL021308.1,-0.026388818
AC007823.1,-0.026452636
AC019171.1,-0.026452636
AC027682.1,-0.026452636
ZNF492,-0.026452636
RGS7BP,-0.026452636
AC093510.2,-0.026452636
DUSP9,-0.026516454
TBC1D26,-0.026516454
HDC,-0.026516454
AC087752.3,-0.026516454
AC131235.3,-0.026516454
ADM2,-0.026516454
SLCO5A1,-0.026516454
CDRT1,-0.026580272
BSPRY,-0.026580272
LINC02572,-0.026580272
NCR3LG1,-0.026580272
AL121839.2,-0.02664409
RNF32,-0.02664409
SH3GL3,-0.026707908
AL139339.1,-0.026707908
DLEU7,-0.026739817
AC099063.4,-0.026771726
AC104850.2,-0.026771726
LBX2,-0.026835546
AC018690.1,-0.026835546
AL356215.1,-0.026899364
AC004839.2,-0.027122727
ABHD18,-0.027282272
ZNF525,-0.027314182
NEXMIF,-0.027952364
SFTA2,-0.028271453
CD300LG,-0.028335273
PLA2G2C,-0.028335273
AC091814.1,-0.028335273
NPSR1-AS1,-0.028335273
SH2D4B,-0.028335273
FFAR3,-0.028335273
AC010157.2,-0.028335273
AL606489.1,-0.028335273
AC008649.1,-0.028335273
AC012464.2,-0.028335273
AC003035.1,-0.028335273
AC093582.1,-0.028335273
FILNC1,-0.028335273
ALAS2,-0.028335273
AC234781.1,-0.028335273
AC105460.1,-0.028335273
INHBE,-0.028335273
SFTPA1,-0.028335273
IL25,-0.028335273
EPHA10,-0.028335273
AL022323.1,-0.028335273
LINC01123,-0.028335273
AC006566.1,-0.028335273
AC034193.1,-0.028335273
AL079301.1,-0.028335273
AC093330.1,-0.028335273
Z97055.2,-0.028335273
AC097713.3,-0.028335273
ASB16,-0.028335273
AL807776.1,-0.028335273
AP005717.2,-0.028335273
AC091826.2,-0.028335273
AC018647.3,-0.028335273
LINC01151,-0.028335273
NXF3,-0.028335273
ERVV-1,-0.028335273
AC026992.1,-0.028335273
AL161630.1,-0.028335273
LINC00575,-0.028335273
C10orf82,-0.028335273
AC130307.1,-0.028335273
AC009501.3,-0.028335273
HIST1H3C,-0.028335273
AC022239.1,-0.028335273
MEIOB,-0.028335273
LINC02405,-0.028335273
AC245100.1,-0.028335273
AC079949.3,-0.028335273
L1TD1,-0.028335273
LINC00671,-0.028335273
AC073210.3,-0.028335273
SIAH2-AS1,-0.028335273
AL450332.1,-0.028335273
NCCRP1,-0.028335273
AC009063.2,-0.028335273
AL139407.1,-0.028335273
AC080078.2,-0.028335273
AC012081.2,-0.028335273
AF131215.4,-0.028335273
KIF12,-0.028335273
AC011455.6,-0.028335273
AP001469.3,-0.028335273
KCNE1,-0.028335273
MRAP,-0.028335273
AC017076.1,-0.028335273
AC006427.2,-0.028335273
LINC02641,-0.028335273
AC040169.3,-0.028335273
AC007952.3,-0.028335273
AC073316.1,-0.028335273
TNFRSF17,-0.028335273
SPDYE6,-0.028335273
RAD21-AS1,-0.028335273
AC246817.1,-0.028335273
IGHA2,-0.028335273
MYH6,-0.028335273
LINC01622,-0.028335273
AL162632.3,-0.028335273
AL359710.1,-0.028335273
FSTL4,-0.028335273
DUSP13,-0.028335273
COL2A1,-0.028335273
AC006511.4,-0.028335273
CHRM3-AS1,-0.028335273
TMEM132D,-0.028335273
AL355578.1,-0.028335273
AL139106.1,-0.028335273
IGKV3-15,-0.028335273
LINC01340,-0.028335273
AC004528.2,-0.028335273
LINC01608,-0.028335273
AC025262.1,-0.028335273
AC026471.3,-0.028335273
AC132803.1,-0.028335273
AC095032.1,-0.028335273
ZNF648,-0.028335273
AP002812.5,-0.028335273
GPR42,-0.028335273
AL135999.2,-0.028335273
AL353704.1,-0.028335273
AC007255.1,-0.028335273
AL159978.1,-0.028335273
LINC02134,-0.028335273
AL359313.1,-0.028335273
AC005034.2,-0.028335273
AC073091.4,-0.028335273
AC013486.1,-0.028335273
XKR5,-0.028335273
LINC00487,-0.028335273
AC004466.3,-0.028335273
AL136172.1,-0.028335273
AC109133.1,-0.028335273
AC074138.1,-0.028335273
LAIR2,-0.028335273
AC079117.1,-0.028335273
LINC01186,-0.028335273
LINC00507,-0.028335273
SAGE1,-0.028335273
BX842242.1,-0.028335273
ELFN1-AS1,-0.028335273
MPC1L,-0.028335273
ITFG1-AS1,-0.028335273
Z94277.1,-0.028335273
AL135999.3,-0.028335273
AC004448.2,-0.028335273
AC007036.2,-0.028335273
LINC00648,-0.028335273
AC008735.3,-0.028335273
AL356275.1,-0.028335273
LAX1,-0.028335273
TCHH,-0.028335273
ARHGEF7-AS2,-0.028335273
MUSK,-0.028335273
AL355103.1,-0.028335273
AL136418.1,-0.028335273
AP001453.3,-0.028335273
MDS2,-0.028335273
AP001029.1,-0.028335273
HIST1H2AL,-0.028335273
AL021154.1,-0.028335273
AL670729.3,-0.028335273
Z97192.2,-0.028335273
CHRNA6,-0.028335273
AC092944.3,-0.028335273
AL356608.1,-0.028335273
AL031259.1,-0.028335273
AC104574.2,-0.028335273
KC877982.1,-0.028335273
C1orf220,-0.028335273
C9orf106,-0.028335273
AC009630.4,-0.028335273
LINC02288,-0.028335273
WFDC10B,-0.028335273
AC116565.1,-0.028335273
AC011374.1,-0.028335273
TEPP,-0.028335273
AC009509.1,-0.028335273
AC092127.2,-0.028335273
C10orf62,-0.028335273
OPRK1,-0.028335273
AL358074.1,-0.028335273
AP002793.1,-0.028335273
HLA-DQA2,-0.028335273
LINC01389,-0.028335273
HLA-DQB1-AS1,-0.028335273
AC107373.3,-0.028335273
AL137796.1,-0.028335273
PICSAR,-0.028335273
AC254562.2,-0.028335273
AL844908.1,-0.028335273
AC090971.5,-0.028335273
AC004900.1,-0.028335273
AC026904.1,-0.028335273
MMP12,-0.028335273
AL391056.2,-0.028335273
AC012499.1,-0.028335273
LCN2,-0.028335273
CDX1,-0.028335273
AC011294.1,-0.028335273
LINC02535,-0.028335273
IZUMO1,-0.028335273
AL133215.2,-0.028335273
ASXL3,-0.028335273
AC084809.2,-0.028335273
AC024940.1,-0.028335273
AL591115.1,-0.028335273
AC012676.4,-0.028335273
LINC02188,-0.028335273
GPR151,-0.028335273
AC024610.2,-0.028335273
FOXCUT,-0.028335273
IL36B,-0.028335273
FMR1-IT1,-0.028335273
LINC01562,-0.028335273
CLMAT3,-0.028335273
GLYCTK-AS1,-0.028335273
GATA5,-0.028335273
LINC02721,-0.028335273
AC092131.1,-0.028335273
AL136131.2,-0.028335273
AC092756.1,-0.028335273
AL008718.3,-0.028335273
AC007656.1,-0.028335273
PTGDR,-0.028335273
AC087362.2,-0.028335273
AC011139.1,-0.028335273
STARD13-AS,-0.028335273
LNCSRLR,-0.028335273
AL592156.2,-0.028335273
CCL16,-0.028335273
AC012325.1,-0.028335273
LINC01010,-0.028335273
AC025887.2,-0.028335273
AL592295.4,-0.028335273
AC092535.5,-0.028335273
NEUROD1,-0.028335273
AC093462.1,-0.028335273
BOK-AS1,-0.028335273
AC087482.1,-0.028335273
AC022467.1,-0.028335273
SFTPC,-0.028335273
AC012368.2,-0.028335273
SERPINC1,-0.028335273
AC124947.1,-0.028335273
AC103796.1,-0.028335273
MC5R,-0.028335273
AP001065.3,-0.028335273
GSX1,-0.028335273
SMCO3,-0.028335273
AL138479.2,-0.028335273
C2orf83,-0.028335273
CDKL4,-0.028335273
TMOD4,-0.028335273
AL356234.3,-0.028335273
SHOX,-0.028335273
KLF7-IT1,-0.028335273
AC022893.2,-0.028335273
AC005537.1,-0.028335273
SMYD1,-0.028335273
AC137932.3,-0.028335273
GPR1,-0.028335273
AC012405.1,-0.028335273
GDF3,-0.028335273
AC112493.1,-0.028335273
AC073270.1,-0.028335273
AC005383.1,-0.028335273
AC025031.1,-0.028335273
AC007527.2,-0.028335273
BARHL1,-0.028335273
AC107993.1,-0.028335273
AC008115.2,-0.028335273
ZNF679,-0.028335273
AC002074.1,-0.028335273
ERICH4,-0.028335273
LRRC38,-0.028335273
AC027514.1,-0.028335273
CYP26C1,-0.028335273
SOX5-AS1,-0.028335273
LINC01348,-0.028335273
CYP3A4,-0.028335273
AC090912.1,-0.028335273
AC007563.1,-0.028335273
AC105094.2,-0.028335273
KLK14,-0.028335273
AC138028.3,-0.028335273
AC046129.1,-0.028335273
AL139351.1,-0.028335273
AL138689.2,-0.028335273
LINC01929,-0.028335273
AC025176.1,-0.028335273
DIO1,-0.028335273
CTAGE9,-0.028335273
AC104561.4,-0.028335273
AC069368.2,-0.028335273
AC093866.1,-0.028335273
AC027277.1,-0.028335273
LINC02487,-0.028335273
LINC02810,-0.028335273
PLCE1-AS1,-0.028335273
AC009879.4,-0.028335273
LINC00967,-0.028335273
AC007308.1,-0.028335273
MIR4422HG,-0.028335273
AC104564.4,-0.028335273
AC105046.1,-0.028335273
AL359813.1,-0.028335273
AL139124.1,-0.028335273
AC090136.3,-0.028335273
AC025253.2,-0.028335273
LINC01280,-0.028335273
MID1IP1-AS1,-0.028335273
AL360182.2,-0.028335273
AC079601.1,-0.028335273
AC010280.2,-0.028335273
IAPP,-0.028335273
HOXB-AS3,-0.028335273
AC135166.1,-0.028335273
TREX2,-0.028335273
AL157373.2,-0.028335273
AL158828.1,-0.028335273
AC003991.2,-0.028335273
AC006041.2,-0.028335273
AP001085.1,-0.028335273
AL451123.2,-0.028335273
MAGI1-IT1,-0.028335273
AC010422.1,-0.028335273
LINC02317,-0.028335273
ST8SIA2,-0.028335273
H2BFM,-0.028335273
RNASE13,-0.028335273
LINC02208,-0.028335273
AC007938.1,-0.028335273
KRT81,-0.028335273
AL109947.1,-0.028335273
LINC02725,-0.028335273
AL162591.2,-0.028335273
LINC01187,-0.028335273
LINC01231,-0.028335273
AJ009632.2,-0.028335273
AL391262.1,-0.028335273
AL158211.2,-0.028335273
AL158211.3,-0.028335273
AL390195.1,-0.028335273
GLTPD2,-0.028335273
FUT6,-0.028335273
SPAG6,-0.028335273
AL031123.1,-0.028335273
KRT73,-0.028335273
HM13-AS1,-0.028335273
LINC02241,-0.028335273
AC133550.3,-0.028335273
LINC01564,-0.028335273
TPTE2,-0.028335273
KHDRBS2-OT,-0.028335273
AC107029.2,-0.028335273
AL096869.3,-0.028335273
LINC02549,-0.028335273
AC002550.1,-0.028335273
LINC01877,-0.028335273
AC011509.1,-0.028335273
AC103810.5,-0.028335273
AC092653.1,-0.028335273
C11orf44,-0.028335273
LINC02551,-0.028335273
C1orf210,-0.028335273
AL391839.3,-0.028335273
CLEC17A,-0.028335273
MIR31HG,-0.028335273
AC110285.1,-0.028335273
AC116158.1,-0.028335273
AC122710.2,-0.028335273
AL121748.1,-0.028335273
AL450313.1,-0.028335273
PSMB11,-0.028335273
AC108174.1,-0.028335273
TMEM125,-0.028335273
LINC02607,-0.028335273
LINC00482,-0.028335273
LY86-AS1,-0.028335273
AC021422.1,-0.028335273
ABALON,-0.028335273
KRT80,-0.028335273
SCAANT1,-0.028335273
AMER3,-0.028335273
AL591222.1,-0.028335273
AL161910.1,-0.028335273
AL121936.1,-0.028335273
C9orf92,-0.028335273
AL122020.2,-0.028335273
AC003986.2,-0.028335273
MUC6,-0.028335273
IDI2,-0.028335273
AL133396.2,-0.028335273
LPP-AS1,-0.028335273
AC100786.2,-0.028335273
AL591368.1,-0.028335273
AC011444.2,-0.028335273
AC021683.1,-0.028335273
LINC01763,-0.028335273
LINC02313,-0.028335273
AC079907.1,-0.028335273
AL512631.1,-0.028335273
AC099568.1,-0.028335273
MARCH11,-0.028335273
AC127002.2,-0.028335273
AC008760.1,-0.028335273
AC009139.1,-0.028335273
AC015727.1,-0.028335273
AF241725.1,-0.028335273
AC069228.1,-0.028335273
GATA3-AS1,-0.028335273
LUNAR1,-0.028335273
RIPPLY1,-0.028335273
AP003501.1,-0.028335273
MUC13,-0.028335273
AP000879.1,-0.028335273
AP001037.1,-0.028335273
AP002336.2,-0.028335273
AC010336.4,-0.028335273
Z69720.1,-0.028335273
AP003393.1,-0.028335273
HCAR3,-0.028335273
LINC01510,-0.028335273
AC010974.2,-0.028335273
FCER2,-0.028335273
AC107980.1,-0.028335273
AC092803.4,-0.028335273
AC090164.5,-0.028335273
AL512770.1,-0.028335273
AP000221.1,-0.028335273
FOXD4L5,-0.028335273
AC098969.2,-0.028335273
AL022098.1,-0.028335273
AC006148.1,-0.028335273
AC023794.1,-0.028335273
TEX46,-0.028335273
LINC01393,-0.028335273
LINC01597,-0.028335273
HIST1H2AJ,-0.028335273
LINC01160,-0.028335273
AL589645.1,-0.028335273
AC114810.1,-0.028335273
AC078850.1,-0.028335273
AC021573.1,-0.028335273
AL137230.1,-0.028335273
AL133325.2,-0.028335273
NPIPB9,-0.028335273
AC064805.2,-0.028335273
AC017007.5,-0.028335273
AHSG,-0.028335273
AL021368.5,-0.028335273
AC008496.2,-0.028335273
ZSCAN23,-0.028335273
LINC02800,-0.028335273
CLCA2,-0.028335273
ARAP1-AS1,-0.028335273
LINC00707,-0.028335273
AP005019.1,-0.028335273
LINC02263,-0.028335273
ANKRD30BL,-0.028335273
AL512452.1,-0.028335273
AL451007.2,-0.028335273
AL450384.1,-0.028335273
GP1BA,-0.028335273
OR52I1,-0.028335273
SULT1E1,-0.028335273
AC073529.1,-0.028335273
AC005019.2,-0.028335273
AL138478.1,-0.028335273
AC010503.4,-0.028335273
AL138778.1,-0.028335273
F2,-0.028335273
AC098595.1,-0.028335273
AL121749.1,-0.028335273
AC108471.3,-0.028335273
AC123912.4,-0.028335273
AC079760.2,-0.028335273
KHDC3L,-0.028335273
AL139424.3,-0.028335273
AC023483.1,-0.028335273
AC002310.2,-0.028335273
AC093249.2,-0.028335273
AC010615.2,-0.028335273
BMP3,-0.028335273
