gene,score
LINC00987,1.1501861
NKILA,1.1500366
CEP290,1.1494689
PI15,1.1490539
NR4A1,1.1489067
KLC1,1.1487886
SIGLEC5,1.1478153
FAAH,1.1476569
PFN1,1.1469065
CCDC18,1.1468635
COMMD7,1.1468575
SLC7A6,1.1467752
CHD4,1.1465819
CTSW,1.1460896
ZNF678,1.1460087
CPSF2,1.1451241
AL512662.2,1.145093
CARD14,1.1436934
KCNJ5,1.143057
MAMDC4,1.1429306
OTOA,1.1422544
MTRNR2L11,1.1416825
HOXC9,1.1407431
GPR141,1.1406932
LINC02724,1.1406031
QPCT,1.1401556
LCN6,1.1388863
STK26,1.1385872
CTPS1,1.1381366
AC021739.3,1.1381062
MRPS2,1.1376886
EARS2,1.1376143
GRAP2,1.137282
NOTCH2NLA,1.1365508
MTREX,1.1347417
PEAK3,1.1346436
CLEC4A,1.1339048
RBAKDN,1.1334633
SF3A2,1.1332262
NT5DC1,1.1321076
CCDC28B,1.1313714
ARMC5,1.1304978
LINC02723,1.1295384
AL049840.2,1.1293427
CDH11,1.1272733
PRKAG2,1.1270685
SYT3,1.1265436
CENPO,1.1264929
AC025165.4,1.1258414
LDAH,1.1256479
GPR37L1,1.1255841
AL135786.2,1.1245868
TMEM53,1.1237557
MPRIP,1.1231089
ASL,1.1226591
AC020763.1,1.1225555
LINC01340,1.1223036
CORO1B,1.1220462
KCNQ3,1.1219268
LINC02573,1.1200397
AC083973.1,1.1198838
CAPNS1,1.1195983
AATBC,1.11915
GFER,1.1190996
AC003659.1,1.1184018
FAM241A,1.1181871
MYO5B,1.1173209
PCBP3,1.1164756
AC092809.4,1.1162064
RBM14,1.1159544
SPINK2,1.1159251
FAIM2,1.1155114
GRB14,1.1154943
AC093702.1,1.1153964
AC109479.1,1.1150453
ARHGEF15,1.1149508
OVGP1,1.1141526
PDK2,1.112988
SYCE2,1.1126497
AC034111.1,1.1125665
VCX3B,1.1118497
KIAA1257,1.1115024
IL7,1.1097465
MSH5,1.1092371
TMEM187,1.1091514
AP000356.2,1.1091248
AC110597.1,1.1088296
MEX3A,1.1087068
AL133367.1,1.1082298
BCAP31,1.1080985
LINC02246,1.1080322
SHROOM4,1.1070611
IDH3G,1.1068434
CARD8,1.1051074
SLC5A2,1.1044233
AC122108.2,1.1042486
PHLDB3,1.1040206
AC079354.2,1.103548
TMEM129,1.1031078
ZGLP1,1.1024802
NIT2,1.1023988
SIGLEC14,1.1021857
ANKRD10-IT1,1.1020694
AL133445.3,1.1018342
DLEU2L,1.1017042
NKX6-1,1.1016462
AC134043.2,1.1012688
SCIMP,1.1010648
ZNF414,1.1005288
AC074286.1,1.1003094
LINC01260,1.0999441
BMP4,1.0995975
MYADM,1.0988368
GPR174,1.0983287
FOXN3-AS1,1.0983089
AGAP4,1.0971712
VNN1,1.0968454
TJP3,1.0963756
AC131159.2,1.0958291
RELT,1.0956658
B4GALNT3,1.0939863
AC010931.2,1.0936395
SHFL,1.0934407
LGALS7B,1.0928806
SLC24A4,1.0925181
BTBD19,1.0923568
CDKN1C,1.0922832
NIBAN3,1.0922567
RPUSD1,1.0922176
P4HA3,1.0921965
PLPP7,1.0913781
DHDDS,1.0912536
ZNF165,1.0912327
DNASE1L2,1.0909282
BX004987.1,1.090124
LINC00342,1.0899622
SPPL2B,1.0897148
FRAT1,1.0897034
AP005482.3,1.0894544
OTUD6B,1.089298
AP000350.5,1.0892515
AC073508.3,1.0890083
AP000317.1,1.0887467
BGLAP,1.0884442
HEATR5A,1.0879973
SOS1-IT1,1.087995
SCUBE3,1.0871739
TBC1D22A,1.087125
KLRG1,1.0870764
PLEKHA5,1.0867196
SLC16A12,1.0857068
GCNT1,1.0855533
FAM78A,1.0852473
TENT5B,1.0851462
AKAP13,1.0844874
SP140,1.0840563
CLASRP,1.0840435
LINC00907,1.0839736
GPR65,1.0832331
ACER1,1.0832272
NAGK,1.0831941
PCSK4,1.082646
TP53TG5,1.0826292
ELOVL3,1.0823015
AC009133.4,1.0819929
AP001053.1,1.0815744
MARCH3,1.0809305
SLC43A1,1.0807282
SCN5A,1.0807122
EDNRA,1.0805523
GCSAM,1.0805128
LINC02032,1.0804588
SEC14L3,1.0797758
TMEM268,1.0788002
AC090625.2,1.0784792
POU2F2,1.0775466
AC005632.3,1.077429
PMEPA1,1.0768094
GPX2,1.0763247
PPIC,1.0762322
RUNX1,1.0761387
XYLT2,1.0758109
AC018809.1,1.0757147
PRKCQ,1.0752813
CHAC1,1.0735129
CTC1,1.0734406
NT5M,1.0734334
NIPBL,1.0734265
RER1,1.0732621
MEMO1,1.0727675
RUSC2,1.0727547
CABP4,1.0726515
STPG3-AS1,1.0723811
KCTD2,1.0719281
TMTC3,1.0718758
DDX5,1.0718502
AC245060.5,1.0704931
LRRC17,1.0704923
AQP1,1.070238
SLF2,1.0699344
COL23A1,1.0693653
AC026356.2,1.0693008
CXCR6,1.0691016
PTPN18,1.0688007
AC068724.1,1.0674987
AC008655.2,1.0673573
ASGR2,1.0659051
NOG,1.0655297
PKN3,1.0647665
AL133245.1,1.0646721
C1QTNF2,1.0644352
ITGB1BP2,1.063016
AL590438.1,1.0629
AC112503.2,1.0627816
AC048338.2,1.0624274
AL591030.1,1.0620527
PLEKHG3,1.0619769
SLC10A4,1.0615233
RASGRF2,1.0614886
SCYL1,1.0610204
ZNF584,1.0602906
LINC00836,1.0602777
LINC01481,1.0576314
PLXNB3,1.0575877
MOV10,1.0571337
AL136169.1,1.0567819
SPATA2L,1.0567098
ILRUN,1.0565705
VOPP1,1.0565064
AL157813.1,1.056504
PLCD3,1.0564647
AP1G2,1.0557733
RIN2,1.0553793
WDFY4,1.0552162
GABRB2,1.0549182
PALD1,1.0548992
CTBP2,1.0547689
TSTD1,1.0543509
CHRFAM7A,1.0534761
AC087284.1,1.0530553
GHR,1.0528034
EPHB4,1.052795
SRRM5,1.0524116
PKDCC,1.0518533
LRRC45,1.0510544
IL1R1,1.0504912
AP001992.2,1.0503796
ACTN4,1.0493497
FAM180B,1.0491472
AL163636.1,1.0488808
PCDHGA2,1.0485584
PASK,1.0481324
MACC1,1.0480583
AFF2,1.0465752
NHLRC4,1.0461535
CDH23,1.0461216
ZBBX,1.0459406
CEP131,1.0455811
AC018638.7,1.0453845
CLDN7,1.0452071
CRTAC1,1.0451776
FLRT3,1.0443225
E2F2,1.0438159
RXRB,1.0433197
AC087855.2,1.0418285
AC079915.1,1.0412747
KMT5C,1.041079
SPATC1L,1.0409487
MMP25,1.0406928
TMIE,1.0394124
TRIM62,1.0391958
S100A11,1.0390381
CXCL9,1.0389549
HYAL1,1.0376397
AP001468.1,1.0374994
SSNA1,1.0374808
PLCH2,1.037408
GZMH,1.0369776
KIAA1211L,1.0366251
CDRT1,1.0364777
SPEGNB,1.0351378
EXOSC4,1.0350758
NRBP1,1.0349025
GORAB-AS1,1.0345199
AC015712.2,1.034331
ANXA2R,1.0337381
CYB5R4,1.033181
RGR,1.032323
IRAK1,1.0322336
LINC01978,1.0312
AC099754.1,1.0311128
AP002807.1,1.0309768
AC005082.1,1.0308689
SLC17A3,1.0304132
SLFN13,1.0303545
AP000255.1,1.0303323
C12orf81,1.0299382
CBY1,1.0298591
AC100793.2,1.0293504
AC131235.3,1.0292133
CLPP,1.0281008
CCDC187,1.0279045
TMCC3,1.0276353
CRTAM,1.0270808
RAB11FIP1,1.0261639
RAB43,1.0259157
AC010531.6,1.0258828
AC004522.3,1.0258241
SERTAD4,1.0257373
CD58,1.0253041
ZDHHC22,1.0251502
CACNA1I,1.0239722
STMN3,1.023921
LINC01270,1.023601
CALD1,1.023263
DLX1,1.0225679
CACNA1C-AS2,1.0224941
GREB1,1.0224347
NDOR1,1.0207009
HTR6,1.0205412
SLC25A18,1.0194029
UCP2,1.0188605
OLFML1,1.0186484
CD1E,1.018574
CRTC3,1.016975
ANKRD65,1.0164813
XCL2,1.0152968
ZNF837,1.0137402
LRG1,1.0134568
F2RL2,1.0122085
NRN1L,1.0120237
HELLPAR,1.011816
LINC02080,1.0113949
AC007666.1,1.0104876
AC130371.2,1.0095997
CTNNB1,1.0093896
TRANK1,1.0086237
ZNF304,1.0085802
RIMS4,1.0085778
WDTC1,1.0083112
DHRS1,1.0079609
CXCL6,1.0064045
ALS2CL,1.0063362
TRPC4AP,1.006095
AL132800.1,1.0060236
AL358781.2,1.0053943
PAG1,1.0050544
AC089983.2,1.0041906
ZNF567,1.0041251
UGDH-AS1,1.0034837
FAM92B,1.0022695
TRGC2,1.002225
CBX4,1.0017598
KIZ,1.0015969
TMEM156,1.001483
AC234917.1,1.0013331
NR1H3,1.0011885
CHST3,1.0008419
SLIT1,1.0007495
LINC00528,1.0006604
RALGPS1,1.000202
AC109454.2,1.0002015
C1RL-AS1,0.99996257
SEMA3B-AS1,0.9999107
CA5B,0.99936104
C1orf167,0.9990322
LAMTOR1,0.9977652
TPPP2,0.9972154
AC020656.1,0.997084
PCAT19,0.9957974
CFAP99,0.9956555
ARHGEF28,0.9955545
AC008870.2,0.99550635
AL662844.4,0.99473363
AC005962.1,0.9943994
AC011445.2,0.9941716
PCED1A,0.99332213
ZNF341,0.993215
MYBL1,0.9930019
CXCL10,0.99250466
CRISPLD2,0.9918864
TANGO2,0.99158627
SRA1,0.99124
RHOBTB2,0.99041724
FHL3,0.98987365
BTBD6,0.989696
SEC24D,0.98877174
TMTC1,0.9886685
LINC02694,0.98827004
AC015819.2,0.9878111
ZNF213,0.9876929
THEMIS,0.9875303
PRDM1,0.98744196
AC069234.5,0.9873546
DMXL2,0.98723686
USP15,0.9870244
SYTL3,0.9866599
ARMC4,0.9858714
TBC1D16,0.98559004
CHMP4C,0.98558486
ZNF775,0.98464715
MUC16,0.98396343
MCOLN2,0.9827929
CHAMP1,0.9827735
AC104964.3,0.9824677
MZF1-AS1,0.9812211
AC010491.1,0.98089224
CYB561,0.98082703
MOGS,0.9807537
CAVIN3,0.9805991
THRSP,0.9805593
EOMES,0.9801805
FCHSD1,0.97922426
LINC00612,0.9791879
AC106820.4,0.97918725
AL049840.4,0.9791577
XRN2,0.9790534
RASGRF2-AS1,0.9780871
KRTCAP3,0.9780117
AP001439.1,0.9767524
WDR38,0.9762772
TBX18,0.9761944
AC055822.1,0.97615343
CBX6,0.97567296
TMEM8B,0.975219
PTRH1,0.974745
AC027682.6,0.97338355
LETM2,0.9732844
RNF32,0.97323704
FIGNL2,0.9730556
CASKIN2,0.972865
AL442125.1,0.97271466
RASEF,0.9726569
AC005899.5,0.9725337
AC005253.1,0.97217786
KIFC2,0.9720085
GGA1,0.9712645
GSAP,0.9712358
LKAAEAR1,0.9709036
ANK1,0.97085583
ORMDL3,0.97024065
LINC002481,0.9702116
CARM1,0.9689525
EXOC3L1,0.9689105
KAT2A,0.9686793
AC024075.1,0.9678643
KLHL3,0.9675579
AC022167.2,0.9662302
TREML1,0.96605545
CACNA1G,0.96580875
TRAFD1,0.96538824
CDK12,0.9644613
AC004540.1,0.9644041
APOC4,0.96426594
RNASEH1,0.96351016
NAA80,0.9633126
TRIM3,0.9628008
ARMC12,0.9627389
RPS6KB2-AS1,0.9624298
AC097358.2,0.96238905
LDHD,0.96213716
CD79B,0.9613271
MYH7B,0.9612275
GJA3,0.9611103
SSTR1,0.96019155
FANCM,0.9600258
PYCARD-AS1,0.9596271
LGI4,0.95874566
PCDHGB7,0.95872897
TSC2,0.95860666
MILR1,0.9582834
AC003986.3,0.95796776
UPK3BL1,0.9579201
AL357556.4,0.95755666
YJU2,0.95738375
TXNDC5,0.95685923
SYCE1L,0.9568477
MTRNR2L1,0.95661217
AC067773.1,0.9565561
AC079354.3,0.9559617
HTT-AS,0.9551059
AC090559.1,0.9543047
WDR63,0.95409536
LRRC56,0.9540207
CD72,0.9539192
AP003721.1,0.9538479
PI4KB,0.9536032
PABPC1,0.95359176
ATXN7,0.95312774
VMO1,0.95309687
SBF1,0.9529499
ACSL1,0.9527604
MIR3945HG,0.9527451
PERP,0.9526775
ADAM20,0.95244133
AC010680.3,0.9522928
TSGA10IP,0.9502478
IL3RA,0.9501278
ARSG,0.95000756
NINJ1,0.9497309
ZSWIM6,0.94945896
CA4,0.9493765
LRRC38,0.949243
EDEM3,0.94868815
FCGR3A,0.94845706
MID1IP1-AS1,0.94768405
ZNF500,0.9470963
MAFB,0.94631255
TFAP2A-AS1,0.9462503
AC090229.1,0.94606096
GADD45GIP1,0.9460106
GRAP,0.94596463
MT-CYB,0.9453918
LINC01337,0.9446855
FAAP20,0.9446341
ANK3-DT,0.9441568
ITIH4,0.9441189
ACSF3,0.94393444
ABCC4,0.94308656
NFATC3,0.94286126
AC005790.1,0.9425876
LINC01516,0.94254667
TIMM44,0.9425306
SELENBP1,0.9420021
MIR22HG,0.94147897
AL356608.1,0.93953294
RAET1G,0.9391035
UBAP1L,0.93895113
C2orf15,0.9389366
SNX18,0.9389044
CEP57L1,0.93824804
MXRA5,0.93758416
PICSAR,0.9375572
AC007743.1,0.9370118
N4BP3,0.93670857
INSM1,0.936385
MAP11,0.93611175
AC092068.3,0.936079
ADAM17,0.93591154
LPGAT1,0.9355163
AC040169.3,0.9342697
AC011840.1,0.9332322
MAML3,0.93317246
NAGA,0.9330503
UBE2Q2L,0.93303514
MPC1L,0.93294793
ZNF587B,0.9323531
CCDC157,0.93232346
HYLS1,0.9322309
PNMT,0.932194
AL590787.1,0.93176323
CEBPE,0.9313144
CDC42EP2,0.9307019
FCHSD2,0.9304725
KLF2,0.93043894
PC,0.930094
AP001469.3,0.92977375
AC090948.3,0.92971283
CPA3,0.92963713
SERPINB6,0.92955744
MYL4,0.92941296
PAQR7,0.92864454
NR1H2,0.92826176
PSPC1-AS2,0.9276784
CCDC126,0.9274676
TMEM234,0.9270607
REXO1,0.9267867
AC234781.1,0.9267838
OR7C1,0.92649806
PRCD,0.92617255
AC006252.1,0.9254688
AC103796.1,0.924698
AL157392.4,0.9245942
ANKRD11,0.92434376
AC084855.1,0.923262
TMX1,0.9231547
AC100830.3,0.92301524
DCTN1,0.9227557
FBXO38,0.92234004
AC005753.3,0.9215664
PANO1,0.92136735
COX18,0.921057
AL022328.4,0.92098194
PLEKHG5,0.9199255
TTI2,0.9195899
RAPGEFL1,0.91943955
NCAPH2,0.9184265
TAF6L,0.9181228
AC113383.1,0.917707
AHNAK2,0.9175965
AFMID,0.917022
PSMG3,0.91641617
AL158042.1,0.91639704
AC122129.1,0.9163923
DENND3,0.9157766
JMJD1C,0.9149779
C1QTNF1,0.9146949
DNAH10,0.91395456
SLC2A4,0.9136383
LINC00242,0.9132748
PDCD4,0.9119461
BCR,0.9116361
ZNF630,0.91132003
AL049795.1,0.9108726
COL17A1,0.9103439
AP000892.3,0.9102853
AC025774.1,0.9101685
AC004847.1,0.9101646
AL158214.2,0.9098623
PHTF1,0.90959036
SFTPC,0.9095644
KRT7,0.909497
CIRBP-AS1,0.90935105
C20orf96,0.90906453
PEX14,0.90821177
DCHS1,0.90794617
AC004542.2,0.90786886
GK,0.9078632
DEPP1,0.9078555
AC098969.2,0.9069065
CCDC125,0.9066231
AC015917.2,0.9065759
ZNF593,0.9063223
MAFIP,0.9062816
ASAP3,0.9060717
CRTAP,0.90598094
EEF1AKNMT,0.90596545
ZNF683,0.90534556
MARCH9,0.9053159
AC093802.1,0.905216
CPT1B,0.90504605
MCEMP1,0.90500605
ARNTL2,0.90480834
LINC00570,0.9046621
MLKL,0.9044207
ZNF174,0.9044124
ZNF695,0.90418977
AC093249.2,0.90404844
RGS8,0.903912
AC090517.2,0.9038218
AC022182.2,0.9026045
AF235103.3,0.90252894
SEPTIN5,0.9024548
B4GALT2,0.9023089
AC090360.1,0.90193886
HSPB9,0.9016404
SPCS3,0.90121984
VGLL3,0.9011834
LINC02432,0.9009264
ASCL5,0.9006832
WDR5,0.9006594
THADA,0.90062934
AC005840.4,0.8997296
TPTE2,0.8995424
FAM83C-AS1,0.8993565
AL022337.1,0.898673
CHST13,0.8976982
KIF20B,0.89752156
AL451007.2,0.8972224
AC092756.1,0.8969579
SLC4A11,0.8966334
GALNS,0.8965448
CHKB,0.8965405
NDUFS7,0.8961618
PRPF8,0.8961419
MX1,0.8960642
FNDC10,0.8952932
AC104758.4,0.89467466
CC2D2B,0.8944301
BANK1,0.89298725
TP53,0.89291865
NFATC2,0.89284664
CLPSL2,0.8927773
TP63,0.8926936
RPP40,0.89256835
FAM72A,0.8921692
GATA5,0.89184487
AP1AR,0.8911799
LNCSRLR,0.8909227
SMG5,0.89031374
CYP21A2,0.8901715
AC114341.1,0.8898087
AC090197.1,0.8896955
ST3GAL2,0.8896817
CCND1,0.88965875
ADAMTS15,0.88911426
TMEM214,0.8884545
LINC02315,0.8859839
IGKV3-15,0.88567847
GOLGA6L4,0.8850169
KCNK15,0.8848204
CD244,0.8847818
TMEM121B,0.8844856
ERVK9-11,0.88420886
SLC35G5,0.8836416
TPSD1,0.88335377
ATXN2,0.8832166
REEP2,0.8831363
AC012676.4,0.88286906
TBCCD1,0.8825179
LRRC71,0.88238114
FCGR1B,0.88236094
AL121832.2,0.8822338
NLGN2,0.8816713
GPR55,0.8813021
AL031123.1,0.8810838
KLRC2,0.88063765
PMPCA,0.8801994
UPK3B,0.87985533
FGD6,0.878794
AL139041.1,0.8780264
AC008738.2,0.87773705
AC011509.1,0.8777033
SIRT6,0.8770745
PPP1R27,0.8767633
PDE6A,0.87544674
C9orf139,0.8743927
AC138230.1,0.8734116
Z98884.2,0.8733192
CLEC10A,0.87331104
CARNMT1,0.8731512
AC021683.1,0.8730576
ANKRD36,0.8730236
C1orf127,0.87253255
AC007952.3,0.87212497
PRKX,0.8715778
AC016993.1,0.8715177
AC023483.1,0.87067306
ANTXR1,0.8704432
AL449403.2,0.87001675
TMEM104,0.8697606
SKAP2,0.8691931
C7orf50,0.8689278
ZBTB45,0.8687379
AC090136.3,0.86849916
SMTNL2,0.86848587
TSNARE1,0.86834157
GRM3,0.8681038
CFHR3,0.8678
AC107993.1,0.8673338
WDR83,0.8668554
UST,0.86641043
AL591222.1,0.86580974
AL391839.3,0.8657267
TMEFF2,0.86561817
AC011472.3,0.8655893
LAIR2,0.8654779
AC005725.1,0.86479723
LINC01641,0.8640931
TSKU,0.8634717
SPATC1,0.86316586
AC036108.3,0.863103
ZNF641,0.863007
BMX,0.8630048
ANKRD61,0.8624479
NUTM2D,0.8620935
NIN,0.861871
UBE4B,0.8613716
LINC01510,0.8611622
LSR,0.8610001
LRRD1,0.8601082
CCNJL,0.8599738
TRAPPC3L,0.85914874
ILVBL,0.85913247
AL031651.2,0.85910684
LINC02308,0.85843706
ZNF888,0.85832816
CORO2A,0.8579815
LRFN3,0.8578452
RB1CC1,0.85779464
FANCA,0.8575412
SHISA4,0.8573457
LINC00504,0.85726464
PSMB10,0.85723984
BICD2,0.8565867
AL157935.1,0.85650694
TM4SF19-AS1,0.85628784
LINC01010,0.8560032
ADAP2,0.8557099
MADD,0.85545284
AC103691.2,0.85485846
AC060780.1,0.8542334
PTGFR,0.853903
AP001505.1,0.85374725
GTF2H2C,0.8535418
FKBP11,0.8535024
NTHL1,0.8519639
SPTBN5,0.850681
POLR3B,0.8503954
LINC01562,0.85018295
MPP3,0.8498131
SSTR2,0.8490456
CCNJ,0.8490366
MT-CO3,0.8483967
DANT2,0.8482991
LRRC63,0.84828496
COL19A1,0.84821826
AC023794.1,0.84783936
TTLL13P,0.8477363
MS4A2,0.84659755
AL583785.1,0.8457002
CNNM3,0.8452001
BICC1,0.84519845
GSX1,0.8445796
TTC12,0.8441728
AC107980.1,0.8441548
PLCXD2,0.8439191
AC010531.7,0.84318846
AC099568.1,0.84305114
AHSG,0.8430396
MORN1,0.8428647
AL359220.1,0.84264255
NOD2,0.84242076
UBAP2,0.8418587
AC007570.1,0.84176266
AL512770.1,0.84135985
AL022328.3,0.8413026
MAFG-DT,0.8411952
AC233266.2,0.84114057
AC234582.2,0.84108293
EPHA1-AS1,0.8408862
POU3F1,0.8402616
AC096642.1,0.84025294
PLEK,0.84020185
TACC1,0.8401912
NAGS,0.8399814
SLFN11,0.8393277
DEPTOR,0.8389124
DARS2,0.8388336
ZNF80,0.8383372
AC068308.1,0.8383164
AC008532.1,0.8378246
AIM2,0.8371627
CCDC22,0.8371351
RFPL3S,0.8368134
LINC02584,0.8365115
HTRA4,0.83637184
AC093525.6,0.8362436
HS2ST1,0.835976
SSUH2,0.8353527
TMEM30B,0.8352659
AC027575.2,0.8347967
LINC00562,0.83465576
RPAP2,0.8345387
DDX11,0.83399665
PPIL2,0.8337799
MS4A14,0.83324593
ITIH2,0.8332353
HOOK2,0.83301187
TRPC3,0.8325288
AL390719.2,0.83222115
LINC01597,0.83170843
TRIM61,0.8315331
SRL,0.8313697
CD40LG,0.831343
AC073073.2,0.8312699
CPSF4L,0.8311402
AC006450.3,0.8307267
UXT-AS1,0.8306225
LINC00458,0.83060825
XXYLT1,0.83032703
AP000879.1,0.8302395
GJB5,0.8301942
FAM189B,0.8301376
LRRC14,0.8288944
GP1BA,0.8284836
AC078820.2,0.82845163
GSDMA,0.82743496
AC100810.3,0.8271954
MMP16,0.82706606
SCMH1,0.82693475
CA7,0.82684463
SH2D4B,0.82683456
AC104211.1,0.82628167
LINC01226,0.8261614
AL136146.2,0.8261298
AP001626.1,0.826051
CMTM2,0.8260002
LINC00265,0.8258827
TTC21B,0.8257365
NAPSA,0.8255751
BTLA,0.8255421
AC010092.1,0.82538635
POU2AF1,0.8252804
AC009021.1,0.8252788
SOCS1,0.8250178
GOLGA8O,0.8249535
TRAT1,0.8248419
POU5F2,0.8239867
RNF151,0.823704
AC022784.1,0.8235098
LLGL1,0.82346314
AL391056.2,0.8233262
GALNT14,0.82322913
PUF60,0.8231585
RAB12,0.82300454
FRMPD2,0.82292414
MUTYH,0.8226894
AP000550.1,0.8224938
KCNK3,0.8224427
CELF2,0.8224194
AC107982.3,0.82235104
AL122035.2,0.82229704
ZNHIT1,0.82129186
HYOU1,0.82092375
AL122020.2,0.82058495
SNX20,0.8205327
AP001318.2,0.82025105
AL137802.1,0.82006997
AL122017.1,0.81961393
MIRLET7BHG,0.81954324
HAAO,0.8194249
DENND1C,0.8190241
AC010615.2,0.8187526
CXorf58,0.8184994
TEP1,0.81808394
GDPGP1,0.8180533
AL136295.7,0.81804913
CXCL13,0.8179746
BIRC6,0.8178461
AL157762.1,0.81773657
LTB4R2,0.81761247
CCDC9B,0.8172206
ZNF239,0.8170957
SNHG11,0.81704354
LINC01962,0.8169275
EGFL8,0.8161976
MBOAT1,0.8161118
LINC01770,0.8154875
HOXA10-AS,0.81544316
TRIM17,0.81525546
AC019257.9,0.81514496
LINC00926,0.815045
SCGB2A1,0.8149143
CLDN19,0.81489694
FREM1,0.8146806
AL121832.3,0.8146138
AL031259.1,0.81392837
ZNF804A,0.81390804
MMGT1,0.8137374
PLPPR2,0.81338674
MTRNR2L6,0.8131585
TRPM4,0.81261003
INTS5,0.81243104
HLA-DQB2,0.81169724
CCDC88A,0.8108671
FARP1-AS1,0.8107579
FBXO10,0.81007653
SLA2,0.80996335
AC091806.1,0.8091374
AC021016.3,0.808844
AC104407.1,0.80874306
BRSK1,0.80868
KCNJ11,0.8086029
ARL11,0.80828166
TRDC,0.8082708
ZNF451-AS1,0.8081092
SPRYD3,0.8078853
LINC00996,0.80786043
PEX16,0.8077165
AC009244.2,0.80760235
HR,0.80723256
TCHH,0.80706334
SLC26A9,0.8053648
SHF,0.8048282
AC004221.1,0.8048103
AC026740.1,0.80471486
Z97192.2,0.80446035
UVRAG-DT,0.8042816
CHD8,0.80404305
AC068726.1,0.8036307
AL139124.1,0.8034522
HOXD8,0.8031173
ALG10B,0.8030701
TBXA2R,0.8029842
ZNF773,0.8029564
PCDHA11,0.8029423
CEP135,0.8026339
LINC00900,0.8025096
LINC02395,0.8010739
AC005592.1,0.8007548
HIST2H4B,0.8004845
SCFD1,0.79993963
LINC02817,0.7998681
AXIN1,0.79962295
TXNDC11,0.7991081
CD99L2,0.7986038
TRIB3,0.7985515
SAPCD1,0.7980461
BAIAP2L2,0.79743004
LRP3,0.79687375
DNAJC11,0.79656285
AC004158.1,0.7963467
LINC01877,0.79625213
BMP2K,0.7958373
AC133644.2,0.7949593
LINC01235,0.7941315
AF165147.1,0.79403114
GFOD2,0.79388326
NOTCH1,0.79337794
AC100832.2,0.7932997
AL592211.1,0.7931056
RLN2,0.7922208
NUDT6,0.79205555
FIZ1,0.7916352
ATF7IP2,0.791437
KC877982.1,0.79107755
GATA2-AS1,0.79018027
FOXRED1,0.7901254
AIFM1,0.78998625
MRAP,0.78993237
ADCY3,0.7899244
KCNA7,0.78985083
ZNF646,0.789484
CHRNA6,0.78918546
AC027807.2,0.78898126
AL136981.3,0.7886015
TRMT44,0.78816116
PIK3R2,0.78811073
LINGO3,0.78759044
PKN1,0.7874831
AP003557.2,0.78712815
AP001347.1,0.78685695
AL034417.2,0.7866777
AC104785.1,0.78663313
AL161630.1,0.78617793
ATP1A2,0.78605133
CYB561D2-1,0.7858983
ZNF813,0.7848183
EME2,0.7847777
ANKRD23,0.78474486
MC5R,0.7842258
WAC-AS1,0.7838822
SNX29,0.7832167
LINC00377,0.7831868
AC007906.2,0.7831207
BMP3,0.7830827
AL358472.2,0.7830353
CAPN14,0.7829341
AC078788.1,0.7828658
CCDC7,0.7827472
LURAP1,0.78274155
SSH1,0.78241265
NLRP3,0.78233427
LSAMP-AS1,0.78203213
CMTR1,0.781938
MIR193BHG,0.7817243
ANO7,0.7816193
C12orf60,0.7808894
AC113361.1,0.780686
LINC01063,0.7803236
AC092287.1,0.77997404
AC068733.3,0.779843
ADAMTS12,0.77978486
FERMT1,0.7796015
SIGLEC7,0.7793869
HIST1H3C,0.77912235
INPP5J,0.7789891
SLC22A15,0.7787084
KLK8,0.7785475
DPYS,0.7784146
AC006213.4,0.77818394
NEMP2,0.778112
AL136454.1,0.7778473
STAT4,0.7775747
RBMS3-AS3,0.7770609
PTK7,0.7768438
AL049779.4,0.77619946
WIPI1,0.7760514
EFHD1,0.775781
KLF17,0.77533746
MROH6,0.77500737
AC002074.1,0.7749683
MMP17,0.77492446
CCDC40,0.77486974
LINC00575,0.7746862
F7,0.7737391
GRWD1,0.77348673
GDAP2,0.77345467
HCAR3,0.77322775
DNAI1,0.773092
GNMT,0.77266616
B3GNTL1,0.77252513
AF131215.4,0.7721786
TM7SF2,0.77202326
AC135893.1,0.77198505
GPSM1,0.7711823
ANPEP,0.7711701
SLC22A11,0.77103955
CASP8,0.7709052
CLIC1,0.7708625
SLC30A7,0.7706576
MSC,0.7705639
PLCD4,0.77027464
AC104083.1,0.77017313
HK3,0.7694161
LRRC4,0.7693549
LYNX1,0.7687323
AP001085.1,0.76842767
CPA5,0.7681336
AC092944.3,0.76813066
GTF2H4,0.7679256
PLEKHG2,0.76785594
AC073254.1,0.7678363
ANXA8,0.7672166
CD80,0.76666397
HRCT1,0.76659334
TMEM191C,0.76650405
ZNF786,0.76640904
AKR1C3,0.7663072
PLEKHM1,0.7662834
LINC01142,0.7660013
ETS2,0.7656781
AC008443.6,0.7656404
CBLN3,0.7653555
TNFRSF17,0.76516795
AL844908.1,0.76476365
AC092794.2,0.7645087
LDB2,0.7642305
AC008083.3,0.7639351
RYR1,0.76381
AC022509.1,0.7637515
CITED4,0.7622211
AL596442.2,0.7621487
CYP39A1,0.7620147
LRRK2,0.76173675
BCAM,0.7616622
AC026254.2,0.76153725
AF131216.4,0.7614396
SAMMSON,0.7613207
AC124248.2,0.76114774
MT1B,0.7605738
JRK,0.7603882
RNF112,0.7601039
AL132712.2,0.7599546
GALNT10,0.7599033
CCDC180,0.75982565
AL691432.4,0.7597857
AL158211.2,0.7595106
DNM1P35,0.7594722
