gene,score
F5,0.9782212
FP565260.3,0.9768976
AL354872.2,0.97657484
LINC02731,0.97653395
RFXANK,0.9764931
BTRC,0.9758458
AC005081.1,0.9757701
INSYN1-AS1,0.97566366
CATIP-AS1,0.97475034
DENND2D,0.97411746
PWWP2B,0.9736476
FUT4,0.9736219
SFTPD,0.9733056
MARF1,0.972913
AC090515.2,0.97215414
ATP2A1,0.97208416
TUBGCP2,0.97178954
IRF4,0.9711047
FBXO22,0.9704287
CD244,0.9702996
AL031775.2,0.97028154
PIK3C3,0.9700364
AC099811.3,0.9699938
APOL4,0.9690175
MSRB1,0.9683788
VPS39,0.9681539
ZNF789,0.9677727
AL020996.1,0.96750313
TBC1D8-AS1,0.9673172
CHST1,0.96716887
AL035461.2,0.9666931
UBR2,0.9666655
EFNA4,0.9664736
F3,0.96640384
GPSM2,0.9661318
TBRG1,0.9657781
AC096733.2,0.96557146
MBTPS2,0.9649806
ART5,0.9648113
IFNLR1,0.96458143
PPM1J,0.96457237
TACO1,0.9645553
AL158211.1,0.9642343
S1PR1,0.96421605
AC004839.2,0.9640807
HOXD9,0.9634647
WNT2B,0.96337944
USP18,0.9633038
AC022296.4,0.9630738
UNC50,0.96304286
TMEM181,0.9624792
TRIM33,0.9622687
AP003501.1,0.962187
RUFY2,0.96152633
LINC01106,0.96144813
AL139339.1,0.96137285
MSX2,0.96083003
MB,0.9607212
GMFB,0.96062064
PIP5K1B,0.96051913
AC027702.1,0.9605173
AC092117.1,0.96039486
HMBS,0.9603741
TP53,0.96016854
HERC3,0.9599751
SNHG4,0.9598835
NRG4,0.95959044
AC137932.1,0.95931023
PSMD5,0.95930827
AL162426.1,0.95913506
AC073111.4,0.9588097
CCDC157,0.95848507
TNFRSF4,0.9581443
CDRT1,0.95782006
APH1B,0.9575986
ATMIN,0.95737493
RUNDC3B,0.9572549
CHAC2,0.9571674
BIK,0.9570026
OAZ1,0.956438
GPR146,0.9563785
MAST4-AS1,0.9562742
PPP1R12B,0.9562496
ASTN2,0.9557423
BORCS8,0.95528746
KIN,0.9552456
LAMTOR2,0.95510304
TTC26,0.95501244
CS,0.95479125
SVIL,0.9547901
AC008060.4,0.95455813
HS1BP3,0.95450366
AL158071.3,0.95440197
FOXCUT,0.9543141
AC100861.1,0.9536753
LINC00339,0.95356107
CAMK2A,0.9535229
EIF2B5,0.9534866
REV3L,0.95339423
PPT1,0.95310044
ARID3A,0.95284915
AP001527.2,0.95273894
TNFRSF14-AS1,0.95207936
TREX2,0.9517894
NACAD,0.9516707
LXN,0.9515511
SIRPB1,0.9514438
CD5,0.95133567
SMU1,0.9509256
AKAP8,0.9505774
PHF10,0.9498657
AC007098.1,0.9497944
SMYD1,0.94976634
P2RY1,0.9494873
CCDC74A,0.9491089
AAR2,0.9489965
PEG3,0.9480524
AC105046.1,0.9479896
B4GALNT1,0.9478762
AC006213.4,0.94777626
RYR2,0.94756734
PGRMC1,0.94749963
AIP,0.9474761
DCAF10,0.9472497
SEMA6A-AS1,0.94701755
AC007036.5,0.94687366
DNM3OS,0.9466813
RCVRN,0.9462857
ELOF1,0.94597435
AP001037.1,0.94561493
AC022596.1,0.9456117
AC027279.1,0.9449933
COLEC10,0.9449584
RARS,0.94432634
PIPOX,0.9441058
LINC02054,0.9440662
TNFSF13B,0.94395864
AL162591.2,0.94395244
NFATC3,0.9439046
AL450345.2,0.9435569
ZNF747,0.943544
PCAT19,0.94347054
OBSL1,0.943109
LINC01389,0.94284713
ARFIP1,0.94271934
ALG1,0.94265664
CTAGE9,0.94225395
CLEC4F,0.9421228
AC009879.4,0.94177854
TFE3,0.9411538
TRPM8,0.9411286
MLYCD,0.94106394
MAPK11,0.94093734
CARMIL1,0.9409034
AL136040.1,0.94083023
CSTA,0.9407764
TTC21B,0.9405513
DOK3,0.94035643
ASB7,0.93992966
MED21,0.9396718
AL080312.2,0.93934536
CTHRC1,0.9392918
CENPJ,0.9392035
BPGM,0.93900925
AC090971.5,0.93874687
C9orf139,0.93869895
HYI-AS1,0.9385699
AL138479.2,0.93853974
C5orf15,0.93837005
ZNF134,0.93833613
DIO1,0.9381519
ITGB3BP,0.9381101
AQP4-AS1,0.9379427
AL662844.4,0.937875
ZNF331,0.937725
TES,0.9375578
AC016747.2,0.93713456
TMEM218,0.93705976
PFN1,0.9370406
TCTEX1D1,0.9367471
P2RX1,0.9365894
CYB561D2,0.9365776
SLC9A2,0.9363985
AC008555.4,0.9363019
AC114810.1,0.9362283
SAMM50,0.9362028
AC093462.1,0.93612015
AC005076.1,0.93611693
PSMB11,0.9356661
RIC8A,0.9354865
AL136301.1,0.93528557
PNPT1,0.9349948
AL451042.2,0.9349627
ZNF132,0.93428516
RRM2B,0.93404114
DDX46,0.9335293
SAMHD1,0.93340605
AC068544.2,0.9329333
PRKCZ-AS1,0.93280226
WFDC10B,0.9324837
PTOV1-AS1,0.93245727
SPATA5L1,0.93240803
RBM14,0.932048
AC027514.1,0.9315759
TMIGD2,0.9314626
AC106897.1,0.9314403
CYP4X1,0.93102866
LRP6,0.93092656
DPYSL3,0.93074214
TM7SF3,0.93066067
SIN3A,0.93056697
TFDP1,0.9302771
AC005261.2,0.93006957
GPNMB,0.92956597
PRPF31,0.9292789
GPR137C,0.9288378
AC007255.1,0.92871994
MYRIP,0.9287171
MPND,0.92863667
EVI5L,0.9280928
SWT1,0.92788595
AC245452.1,0.927759
AGAP1-IT1,0.9276195
FN3K,0.9273714
NAV3,0.9271559
CDX1,0.9270574
SPIN4,0.92697865
OTOF,0.9268972
Z97055.2,0.9268785
AL513327.3,0.9266874
OSGEPL1-AS1,0.9264813
ADGRE5,0.9264163
TLR8-AS1,0.92634964
AC072039.2,0.9261925
C2orf15,0.9261711
ZNF283,0.9260253
EXOC1,0.925966
ARLNC1,0.92583925
NUP205,0.92558885
AC021016.2,0.9253734
AC116345.1,0.9253466
ZKSCAN3,0.92532307
DNAJC28,0.92509115
MIR4422HG,0.9250269
AC006547.3,0.9250251
AP001505.1,0.9249084
AL009178.2,0.9248759
Z94277.1,0.9247427
FLJ45513,0.9246535
ZDHHC17,0.92409235
SEMA4A,0.92396826
KLHL23,0.9238658
HECA,0.92362213
AL450384.1,0.9232603
BIN3,0.9231497
AC105020.5,0.9229064
GDF3,0.92275244
PRR22,0.9225192
AC125494.1,0.92239934
AC009630.4,0.9223602
LILRA4,0.92188275
IGFL4,0.921853
AC090510.2,0.9215401
VCPIP1,0.9211542
ABITRAM,0.921127
DHX8,0.9209773
ANXA13,0.9208893
SHOX,0.9206759
CALML4,0.9202503
AL512631.1,0.91987604
ARHGEF5,0.9197754
PLCB3,0.9195798
AC097065.2,0.91932046
AC092535.5,0.9192676
C9orf40,0.9192414
KLF16,0.9190416
ODR4,0.9184533
LRRC17,0.9183844
ARID4B,0.9182643
MTCH2,0.9177784
AC096637.2,0.9175721
LINC01424,0.917291
AC008496.2,0.9171616
ORC2,0.9169347
AL590560.2,0.9169112
CCL16,0.916647
AC018358.1,0.91654253
ZNF329,0.9164419
RPS6KA2,0.91639656
AC100830.3,0.9163611
TMEM156,0.9160213
GNAZ,0.91584027
S100Z,0.91581243
MEX3C,0.91555357
AC110620.2,0.9152734
GHRHR,0.91522586
RAPGEF6,0.9145567
ARHGEF11,0.91437
AC005695.3,0.913762
TCEAL4,0.91323566
ZNF480,0.9131057
AL365272.1,0.91276103
DDI2,0.9122266
AL662884.3,0.91211313
KDM2B,0.9121032
DYSF,0.91194993
RHOV,0.91190434
TSTD1,0.9115887
HTR1F,0.91087604
PIH1D1,0.9107757
NPIPB11,0.91075194
LINC01600,0.9107033
AL121672.3,0.9105689
HGFAC,0.9102448
PLSCR1,0.9100513
AL807776.1,0.9100512
AC010422.1,0.9097186
MORC3,0.9096464
AC005730.2,0.90918225
AC080078.2,0.9088959
AL118506.1,0.9086915
H2AFY,0.90787745
ZNF212,0.9076426
AC090617.10,0.9066393
LINC02694,0.90640414
AC022150.4,0.9063607
SHANK1,0.9063449
AGAP2,0.9061789
PCDH12,0.90602744
MYOZ3,0.9057748
CCDC134,0.90555525
INPP5A,0.90550184
ACADVL,0.9054848
PRNCR1,0.90531075
GULP1,0.90499353
AC104561.4,0.9047864
C4B,0.9047765
KCNA4,0.90475225
CNTD2,0.90473795
LINC02014,0.90436065
NPIPA2,0.90407956
ELFN1-AS1,0.9037789
ZNF7,0.90360796
AC099568.1,0.9034668
LINC01750,0.9033742
ARAP1-AS1,0.9033693
PSMB9,0.9032878
SPTAN1,0.9031634
ZNF20,0.9030863
CORT,0.9027028
OTOG,0.9026919
LHFPL2,0.902362
PMS2,0.90234464
AC005944.1,0.9016177
LEMD2,0.90151167
BCLAF1,0.90131164
C14orf39,0.9010691
OTUB2,0.90103936
EED,0.90084666
PCDHB14,0.90065724
DNAJC4,0.8999184
QARS,0.89968747
ERICH1,0.8995484
KCND1,0.89954627
DHX57,0.8993564
LINC02641,0.8987651
TEX29,0.8984854
AC008555.2,0.89815074
ACADS,0.89799464
CFAP77,0.8976376
PCAT14,0.89746237
AC116312.1,0.8973872
AC015802.4,0.89715797
AL163051.1,0.89703727
AL391056.2,0.8969699
SH3RF3,0.89663047
MDC1,0.8963507
AL121906.1,0.8963175
AL031963.1,0.8963027
SMIM27,0.8958117
MTX3,0.89562917
AL023584.2,0.8955209
AC020659.2,0.8953588
TFAP2C,0.89535826
CASP4,0.895292
IGF2BP1,0.89467037
ZNF354B,0.8941602
GIPC1,0.8938481
KRT7-AS,0.8938343
IRF6,0.89351076
AC099332.1,0.8935084
AC024145.1,0.89324236
MYCL,0.89319384
CLEC17A,0.8931389
AL353653.1,0.8926849
AC074029.3,0.8926377
VIPR2,0.89243644
AC107032.2,0.89238167
COL6A5,0.8919402
AL354760.1,0.8918234
NMT2,0.891769
GKAP1,0.89171517
AL391262.1,0.89170355
PAG1,0.8914056
MUC19,0.8912499
AC084757.2,0.89124125
GPR161,0.89072204
ATG4D,0.89069444
TMEM120B,0.8905469
TRDMT1,0.8901781
AC012213.3,0.89007956
TUBA8,0.88990134
MTDH,0.88980514
GSX1,0.88975567
ZNF117,0.88971514
AC025165.4,0.88926744
SCYL3,0.88909394
AC069368.2,0.8886622
HMGN3,0.88865
TMEM51-AS1,0.88864946
P2RY12,0.8885306
POU2F2,0.8885165
LINC02263,0.88849854
AC099332.2,0.8881769
AC026954.3,0.8877123
IHH,0.88751525
AC068446.2,0.88729805
CD8A,0.8871016
SLC25A10,0.88675356
AFAP1L1,0.8861879
KLHL7-DT,0.8860252
AC073091.4,0.88589793
LINC02315,0.8858575
L3MBTL3,0.8858571
AL365295.1,0.88583106
AC008556.1,0.8857048
AC002553.2,0.8851954
AL589645.1,0.8851107
DPP10-AS1,0.8850055
LINC01315,0.8848655
SLC35E3,0.88482124
TIGIT,0.8847754
MIOS,0.88411915
AC016902.1,0.8840079
NUDT5,0.8839629
WDR82,0.8839306
CCL4L2,0.88389605
LRRC63,0.883832
OSGEPL1,0.8838121
PBX3,0.88345736
UPF3A,0.88342893
FXR2,0.8830109
GALK1,0.8828667
MSL3,0.88240665
AL136309.2,0.88237023
SMIM35,0.8823526
PRKG1,0.88217574
AC005034.5,0.88208336
LINC02254,0.8819957
SLC9A5,0.88195753
SLC25A12,0.8818974
ASGR2,0.8818378
RASAL2,0.88179845
ASMT,0.8815668
AC104596.1,0.8814087
PLA2G2C,0.8814032
SRD5A3-AS1,0.8813422
GNA12,0.88116264
PRSS3,0.88090664
ABRACL,0.88086134
RTN4IP1,0.88068205
SLC18A2,0.8805967
AC083862.3,0.88026816
SEL1L,0.879956
PALB2,0.8797357
CBX1,0.8793878
CDR2L,0.8791127
AF127577.5,0.8791067
TAPT1-AS1,0.8790644
FEZF1,0.8789583
AL096794.1,0.8787446
GPATCH4,0.8783865
ZKSCAN5,0.8782601
PCDH19,0.8775727
MEF2C-AS2,0.877567
SLX1A,0.87715906
LINC01995,0.8771131
LBP,0.87703794
IL18RAP,0.8770083
NCDN,0.87675273
AC010615.2,0.8765058
XAB2,0.87633085
AC022382.2,0.87629014
AP001160.4,0.8761614
PLEKHO1,0.87611157
LRRC10B,0.87605155
PLEKHG5,0.87604934
NMNAT1,0.8758301
ZNF57,0.87581164
AL512770.1,0.87580293
CTRL,0.8757614
MTBP,0.87553984
MRPS27,0.8751117
FLOT1,0.8750168
TMEM169,0.8749382
AC113361.1,0.8747741
ARHGEF28,0.8745347
APLP2,0.8742902
GATA1,0.8742193
AL353138.1,0.8739118
PLEKHG6,0.8738181
PRKAR1B,0.87351835
IL4I1,0.87345713
ZNF284,0.8734448
COQ2,0.87341976
LINC01278,0.87338805
LINC00528,0.8733235
LRWD1,0.873203
PSD4,0.87315494
HMCN1,0.8731526
SYN3,0.8727488
P2RY14,0.8726033
TRIM4,0.8725853
TENT5B,0.8724246
ERMARD,0.87235236
QSOX2,0.8722408
MIR1915HG,0.8719698
TXNDC11,0.871923
RTCA,0.87191904
ZBTB43,0.87188137
AP001432.1,0.8718647
IQCK,0.87171966
SLX4IP,0.87145436
MDM4,0.8713512
AL031673.1,0.8711483
SIGLEC6,0.870759
AC006329.1,0.87060374
AC012459.1,0.87057185
LARP4,0.8704187
AC106886.3,0.87005025
TTC16,0.8697596
OVOL1,0.86941946
NIPSNAP1,0.86928535
KLRC3,0.8692567
INHBA-AS1,0.8691053
HOOK3,0.8688691
GNB1L,0.8688097
TXLNB,0.8685095
MPP1,0.8682156
NEXMIF,0.8680211
N6AMT1,0.8676685
IDH2-DT,0.8674914
ZSCAN16,0.8674856
TMEM63C,0.86745125
CHD1L,0.86722326
AC254562.2,0.8665487
GFRA3,0.8660367
TTC28,0.8658801
LRP11,0.8657613
PLS3-AS1,0.8657471
TBC1D7,0.8656466
TRIM5,0.86552066
PYCR3,0.86501384
NDUFS1,0.8650116
PTH2R,0.8645933
DGKH,0.86451817
KLF1,0.8644173
AP000426.1,0.864308
SNHG18,0.8638907
CRIM1-DT,0.8636915
SYP,0.8634784
VPS18,0.8632996
ZNF624,0.8630662
AL445222.1,0.8628931
AL390195.1,0.8627348
SRP9,0.8626668
MPP4,0.8626258
ZCCHC18,0.86250883
MTRNR2L1,0.86232734
NOX5,0.86208266
CRTAM,0.86187255
COPS9,0.86151713
ADPGK,0.86151457
AC104794.3,0.86145043
BX088651.4,0.8613952
AC022387.2,0.86138886
CD247,0.86132866
AC244197.2,0.8612408
AC005329.2,0.86112195
LTB,0.8610075
PLSCR2,0.860714
AC007029.1,0.8605147
AC093388.1,0.8603832
SENCR,0.86006916
STX17,0.8598756
CD207,0.8597162
ZEB2-AS1,0.859668
AP003396.1,0.8596585
VTI1A,0.8591068
AC112236.2,0.8590063
CCSER2,0.85875994
FOXN4,0.8583163
ABCB10,0.85827196
GCSAM,0.85791624
ZAR1,0.85786855
AC018529.2,0.8576193
RPS6KB2,0.8573261
TMEM238,0.8572756
RWDD1,0.8571928
AC005838.2,0.8570666
VEZT,0.8569688
TMEM81,0.85676897
SIRPB2,0.8564201
AC008759.3,0.856313
ADH5,0.85628706
ATG2B,0.85617703
NXNL2,0.8560948
C5orf67,0.8559746
VSTM5,0.8559355
UBE2J2,0.8553499
TNF,0.85505533
CCDC84-DT,0.8550519
TTYH3,0.854458
AL023803.2,0.8535629
CAPN14,0.85353196
SLC26A2,0.85352206
C17orf49,0.8533369
ZCWPW2,0.85327893
AC096708.3,0.8530627
LINC00892,0.8530137
LINC01871,0.8528585
ELP2,0.8526466
TXLNA,0.8524541
C1orf56,0.8523455
NUMB,0.8522211
AL731563.3,0.8521663
BRAP,0.8521406
DDX59,0.8520438
HAAO,0.85157573
FAM189A2,0.85156745
AL117336.2,0.85132337
AF129075.3,0.8508671
AL031186.1,0.8508504
XCR1,0.85079026
AK7,0.8507674
ID2-AS1,0.85075957
RRP1,0.8506034
AL158825.2,0.8504774
SWI5,0.8504592
CACNG6,0.8502157
AL162391.1,0.8501013
UBE2D1,0.85000896
ACSBG2,0.8499062
TCP11,0.849691
CXCR5,0.8495933
ZBTB9,0.8495351
AC006460.2,0.84950054
AC010359.2,0.849404
CHMP4B,0.8491559
AP002812.2,0.84896946
AC092957.1,0.8489331
KCTD7,0.8488137
CHTF18,0.848405
SH2D6,0.8482765
IL1RAPL1,0.84819096
SIAE,0.84795374
LINC02352,0.8468483
CSNK1G3,0.8465458
TRAF5,0.84568506
SORBS1,0.8455958
AC009962.1,0.8453163
TTLL1,0.84520614
RNF4,0.8449693
TPTE2,0.8449249
CDC73,0.8449027
AC091544.4,0.8446011
SCAT1,0.8444908
GMEB1,0.84443486
CAMTA2,0.8444277
AC110491.3,0.8443798
AC118553.1,0.8440907
SLC35B3,0.84402424
GOLPH3L,0.8438911
C1QTNF2,0.84379137
FUNDC2,0.84301275
FAM138B,0.8430053
BRD3OS,0.8429212
AL118511.1,0.84239835
CDO1,0.8423611
ABCF1,0.84216446
MARCH7,0.84204674
MFSD9,0.84191567
C17orf99,0.8419039
GLA,0.84187454
AC009244.2,0.8416086
AP002433.1,0.84156066
C13orf46,0.84082353
AL590399.1,0.84070724
DTNA,0.8406226
KCTD6,0.84025896
SCN2B,0.8396518
SERTAD4,0.83953154
CDC37L1,0.8391773
GON7,0.8391611
FBXO38,0.8391466
CDK5RAP1,0.8390781
LINC01063,0.83900374
ODF3L2,0.83888596
AL136531.1,0.8388736
MKNK1,0.8388675
KCNJ12,0.83876
LINC00629,0.8385255
AC211476.6,0.8380468
TAOK3,0.83801633
AC026254.2,0.8378011
TGM1,0.83745164
TMC3-AS1,0.8373243
AC079766.1,0.8371613
SNAPIN,0.83696705
CEBPE,0.83681136
MYO5C,0.83633083
SLC2A2,0.836275
AC097382.3,0.83624125
AC012146.1,0.8361834
AC099661.1,0.8361702
AC025774.1,0.83609843
WRAP73,0.8359734
DISP3,0.83593136
AC024909.1,0.83575624
IFT74,0.8357415
AC093159.1,0.83559877
FRAT2,0.83530307
AC004585.1,0.83506083
CATIP,0.8346686
TFAP2A-AS2,0.83412176
CA5B,0.83406657
DKKL1,0.83399314
GAMT,0.8338596
CLEC3B,0.8338264
PKN3,0.8338103
OGFR-AS1,0.8335825
AC011379.1,0.8334068
AC090409.1,0.83316475
MTRNR2L4,0.83304644
AC005775.1,0.8329774
ADRA1A,0.83292353
CTSL,0.83281326
CSTF3-DT,0.83237517
TTC12,0.8323434
AC090907.1,0.83232135
SLC6A20,0.8322932
SLC5A10,0.83218616
AC025259.1,0.83218026
TMEM44-AS1,0.8321145
FAM3D-AS1,0.8319863
TARBP1,0.83196133
SNHG11,0.8316456
AC020661.1,0.83149445
AC120053.1,0.8314704
ZNF461,0.83144647
ZNF18,0.8314079
USF3,0.8308161
POLE,0.83072686
CORO2A,0.8306687
KANSL1-AS1,0.8305883
PTENP1-AS,0.83041614
MMP3,0.83032197
AC104836.1,0.8300475
ATP5F1B,0.829962
DACH1,0.82981724
AC136624.1,0.82979214
AC132217.1,0.82937527
SKAP1,0.8291925
ASGR1,0.82915664
AC145423.3,0.82905155
AP001042.1,0.82841915
FOXN2,0.82825744
MORN5,0.8281951
SCGB2B2,0.8279261
VPS16,0.82789487
LINC02139,0.8277951
CD19,0.82773167
AL354707.1,0.82728
AC022167.4,0.82718766
SEMA3G,0.8270725
STEAP4,0.82687783
CGREF1,0.8266153
PTGER1,0.82661486
LINC02550,0.8265297
AC123595.1,0.82638234
WAS,0.82614505
GEMIN4,0.8260685
PCGF6,0.82572305
AF127936.2,0.82534224
LRRC57,0.8252076
DNHD1,0.8251789
KIF2A,0.82516253
EIF3CL,0.82462364
AC027020.2,0.82458025
MARCH10,0.82430404
NR0B2,0.8239304
AC027575.2,0.8238811
AC006946.3,0.8236833
AC207130.1,0.82361805
DHPS,0.82322
RSPO3,0.8231992
STARD4-AS1,0.8229452
AL162424.1,0.82283396
AC018816.1,0.8227481
KLHL25,0.8225811
BGLAP,0.82253784
AC100810.7,0.82230514
NFIB,0.8220616
LBX2-AS1,0.82203895
UBAP1,0.8217938
AL139246.3,0.8217008
AL135905.2,0.8212762
ARID3B,0.82107645
LINC01564,0.82107466
AC007336.1,0.8210727
FAM83E,0.82086545
MAPKBP1,0.8205562
AC007405.3,0.8203405
AC010201.2,0.8201353
ASB13,0.8200919
LINC00571,0.81990576
AC022613.2,0.81978875
BEND3,0.81938136
AC015802.5,0.8192114
AC015712.2,0.81887597
AL391839.3,0.81887436
AL157893.2,0.81868
SON,0.81830615
HMBOX1,0.81821746
BBS10,0.8180456
CDA,0.81772965
CYP1B1-AS1,0.81757635
DIAPH2,0.8175307
TTC37,0.81730604
PCED1B,0.8170914
CEP68,0.8170893
AC009754.1,0.81703913
TOE1,0.81646425
CD209,0.8163058
IMMT,0.8159637
AC005534.1,0.8158819
ADGRA1-AS1,0.8157946
CES2,0.8155914
AC068631.1,0.8152738
STXBP3,0.8151668
YY1AP1,0.81501776
AC080129.2,0.81463975
ARL4D,0.81443155
TMX1,0.8143396
SH3RF1,0.8139134
KCNJ1,0.8138776
RSU1,0.8138493
AC009159.3,0.81373894
LINC01505,0.81358004
AC006111.2,0.8129448
HSPA14,0.8128529
AL136988.1,0.8125915
GTSF1,0.8125825
CTSA,0.8119885
FSD1L,0.8116665
JAZF1,0.8115364
AL050403.2,0.8115076
AL121829.2,0.81149185
ALOX12B,0.8113666
PROSER2-AS1,0.8109679
ACTL10,0.81092334
AC069307.1,0.81091064
AC009120.5,0.81080574
FBXL20,0.8107546
KHNYN,0.8107498
MAFG,0.8104522
PARD3B,0.81020504
KLF4,0.81014186
AC079385.2,0.8099823
AC012325.1,0.8098725
MALAT1,0.8097017
SLC16A2,0.809646
GTF2H4,0.8094277
USPL1,0.8092279
TMCC2,0.80912423
LIN52,0.8086978
AC069120.1,0.8085948
AL513327.2,0.8085569
ZNF232,0.8083035
ARHGEF26,0.808243
AC109446.3,0.80811113
AL391832.3,0.80809736
PCDH18,0.80797756
AP003774.2,0.80759597
TET1,0.80752414
FAM136A,0.8072751
AC010904.2,0.8072383
AC068790.4,0.80714357
ZNF572,0.8067329
SLC44A4,0.8065056
AL589739.1,0.80625135
AC003101.2,0.8062458
CCIN,0.8061799
CHD2,0.8060686
HOXB2,0.8054512
AP000229.1,0.8050682
AC067930.3,0.80498224
ATG16L1,0.8043116
PYGO1,0.80427593
AL691432.2,0.8041017
AL031768.1,0.8041009
ALX4,0.8040494
MMP25-AS1,0.80402964
RBPMS2,0.8039256
TNNI2,0.80341035
SGCB,0.803339
AC011511.3,0.8030753
FCF1,0.8030728
SGTB,0.8030446
RNASEH2A,0.80296326
CCDC107,0.80272835
KLRF1,0.8023797
SNAI1,0.80234677
Z99572.1,0.80227274
BNC2,0.8021123
AC022211.2,0.80202466
AC012065.4,0.80200946
THPO,0.80149686
CD3G,0.8014529
LEFTY2,0.80127573
PAN2,0.80122775
AC122108.2,0.800475
AC093503.2,0.8002716
CSTF1,0.800037
LINC01694,0.79997987
AL355810.1,0.7999647
AP006216.1,0.79963374
ACBD4,0.79962003
Z95118.2,0.7993951
SLC16A5,0.7990982
FUT8-AS1,0.798874
AL121917.1,0.79882824
AC112503.1,0.7987977
IL7,0.7985952
ZBTB24,0.79845953
AC108047.1,0.79832876
MAGEL2,0.7982952
PJVK,0.7981158
AC124798.1,0.7980757
AP000550.1,0.7976682
TCP10L,0.79722434
PIK3R2,0.7968777
DEPTOR,0.79681873
ELF1,0.7966614
LINC00173,0.79625803
CHFR,0.7962468
NBPF20,0.7962062
ZFP92,0.7955095
C17orf75,0.7954531
KRIT1,0.7953084
CYP4F26P,0.7951946
CACNA1G,0.7949644
MYOSLID,0.79475844
LINC00853,0.7945998
TMEM87A,0.7943191
INPP4A,0.7942241
HORMAD2-AS1,0.7940394
SLC45A4,0.7937676
AC010422.7,0.79359955
EFCAB6,0.7935428
ETS1,0.7934977
LPGAT1,0.79343355
CPA2,0.7933957
BANK1,0.7933663
AC004012.1,0.7931264
AL445228.2,0.79272455
SSBP3,0.7926832
THAP9-AS1,0.7923114
OTUD3,0.7917388
SHISAL1,0.7915574
INPP5E,0.7915372
TAX1BP3,0.7912925
AL022322.2,0.7911516
AC007780.1,0.79111254
AL139041.1,0.7910962
CC2D2B,0.7910683
UCKL1,0.7909286
TRMT61A,0.7906353
LINC02102,0.79040265
TAF15,0.7903081
AC080013.4,0.7902884
LURAP1L,0.7902503
C8orf48,0.7899569
AC006001.2,0.7896776
FBXO43,0.7895252
AC005498.3,0.78941506
CLCN1,0.789205
TRAM2-AS1,0.78911376
RPH3A,0.7889812
ATP7A,0.7889331
AC020658.5,0.78870094
PRND,0.78853166
PEF1,0.78801936
EIF2D,0.78789824
ZNF286A,0.7878842
ANK3-DT,0.787832
LINC01550,0.78763115
DENND5B,0.7873895
C6orf62,0.78738374
FBXO24,0.7873279
HMGN2,0.7866651
AC104117.3,0.78665924
DIDO1,0.7863571
GSDMA,0.7863382
AP002954.2,0.7861731
PCDH15,0.7861063
AC083809.1,0.7860152
FOCAD-AS1,0.7858975
STXBP5-AS1,0.78558856
BVES-AS1,0.78550243
MASP2,0.78506863
MED8,0.7849128
HSPB7,0.78483754
AL162586.1,0.78472024
MAST4,0.7844399
DRAIC,0.7841628
MRTFB,0.7840182
ARHGEF35,0.7837431
AC022126.1,0.78365004
NUP42,0.7836147
DLX5,0.7835295
DCDC1,0.7835052
COQ10B,0.7832046
RARRES1,0.7827352
TTC28-AS1,0.7825879
TIMM23B,0.7824708
AC003102.1,0.7821181
AC004448.2,0.7820471
GJB1,0.7820141
F7,0.7820088
HCG14,0.78192985
THTPA,0.78178823
ZNF316,0.7816195
AC010331.1,0.7814307
PRPF38B,0.7813349
CCNYL1,0.7810224
AL445426.1,0.7810205
WIPI2,0.78090847
AL132765.2,0.7796911
MAP2K4,0.7793065
ATP23,0.7788119
SLC4A1,0.7787704
NUDT6,0.7787605
GPR156,0.77849513
IPO8,0.7784827
TSGA10IP,0.7783934
CPSF4,0.77794784
AC087164.1,0.77786636
SLC25A14,0.7776257
FAM98B,0.7775664
AC131212.1,0.7773599
AC012313.7,0.7769784
HEXIM1,0.77693963
CLDN4,0.776594
TMIE,0.7765101
IFT74-AS1,0.7761373
PITPNM2,0.7758393
N4BP2,0.7757577
DET1,0.7757253
SUV39H1,0.7756471
AC079174.2,0.7756221
DQX1,0.77559996
XPNPEP2,0.77547556
AC105271.1,0.77544594
PKP3,0.77520233
ESCO1,0.7743678
EDEM3,0.77420557
TCF24,0.77417624
RETN,0.77399987
POU3F3,0.7737659
MRPS5,0.7736727
AC118469.2,0.773465
ACAD8,0.7733511
SNURF,0.77332896
TMEM241,0.773301
CCND3,0.77320874
RMRP,0.77317697
SELENOS,0.7730908
LRRD1,0.7730683
IRF5,0.77269316
COBL,0.7725837
AP4B1,0.7725711
AL358852.1,0.77250296
FGF17,0.7723919
VAMP2,0.77229655
DCSTAMP,0.7719164
PNMA5,0.7715403
AC011306.1,0.7707667
C4orf54,0.7704323
MFSD4B,0.7704187
MYH7B,0.76903695
AC239804.1,0.7687118
ZDHHC21,0.76867753
MED12L,0.7686549
AL590438.1,0.7685446
KLF11,0.76849765
REXO5,0.7681809
AC018904.1,0.76794845
TWF1,0.767815
AC096642.1,0.7675755
LINC02204,0.7675718
FBF1,0.7672736
AL356512.1,0.76695836
AC008686.1,0.76669544
RGS18,0.76650125
LINC02036,0.76633775
FAM156A,0.76618284
UBR5-AS1,0.76614064
AC009269.5,0.76612985
TMEM68,0.765326
AL391069.2,0.76495105
AC015818.2,0.7648664
ZNF184,0.7647829
KRBA1,0.76467043
PCNX4,0.764451
TRIM35,0.7643346
USP2,0.7643112
HHIPL2,0.7636718
CRYGS,0.76364654
LINC02395,0.7635623
ZNF724,0.7635211
RHEX,0.76266474
TAF13,0.76252484
POGK,0.76246876
AC006252.1,0.76190066
