gene,score
GCDH,0.94799966
CKS2,0.94779015
AC021188.1,0.94777304
AC008610.1,0.9475543
VKORC1L1,0.9472
SLFN13,0.94699955
TNNC1,0.9463886
AL929472.2,0.94609606
DDO,0.9451043
BFSP1,0.94477177
SPIN2B,0.94412386
LINC02362,0.9436218
ISL2,0.9427746
ARL6IP6,0.94267
UBE2E1-AS1,0.9421497
ZMYND15,0.9413591
FAM43B,0.94122493
UBE4A,0.9411258
AC103952.1,0.9405719
TMEM108-AS1,0.94035584
DLL3,0.9403019
AL158055.1,0.9402407
NUP54,0.9399888
TDRD5,0.9399081
ALG1,0.9392517
AL596202.1,0.9391443
KAT14,0.93889844
AQP6,0.9378345
WDR62,0.93690485
RBBP5,0.9368423
BX322234.1,0.9368366
ATL2,0.936584
LINC01063,0.93649065
SLC22A15,0.93635434
DYNC2LI1,0.9361759
MOB3C,0.9356297
VTCN1,0.93481296
HSP90AB1,0.9346675
PCDHB1,0.93440413
SERTAD3,0.93415457
AL031056.2,0.93398255
LZTR1,0.933797
ZNF546,0.9336483
SETD4,0.9336247
RHOG,0.93339175
NQO2,0.93333864
YBX2,0.9330082
TRAPPC2B,0.93241805
CLDN9,0.93208337
DNAH14,0.9316701
AL023581.2,0.9314282
IL17C,0.9309234
MEX3C,0.9305491
PCDH15,0.9305246
DISP2,0.9304605
PDZD2,0.93010813
PLAC8,0.92980456
S100A5,0.92966336
LARS,0.92942125
AC006441.3,0.9284454
MMS22L,0.92824596
AP002748.4,0.9280893
PWP2,0.92802405
SNX15,0.9274757
PRKAR2A,0.926956
ERICD,0.9267161
ANKRD22,0.92667603
SFTPB,0.926627
NCBP2,0.92635876
TBC1D7,0.92623353
LINC01357,0.9261788
UNC13B,0.9252846
PI4K2A,0.92511094
ZNF92,0.9250673
MAPK10,0.9248372
TCF25,0.92419434
MAP7D1,0.9233912
OTOS,0.9227534
PHF20L1,0.92222935
AC093484.3,0.92213
BRK1,0.9218291
SEPTIN4-AS1,0.921629
AL645940.1,0.9215404
AL031985.3,0.9213229
AC068279.2,0.9208228
LACTB,0.92066294
SWSAP1,0.92052436
ANKFN1,0.9199336
CLASRP,0.919716
CIITA,0.9195313
DMAP1,0.9195201
GUF1,0.91930723
RNF167,0.919204
AC009268.2,0.9189018
PIP5K1A,0.91853434
TEX12,0.9184365
MIR4453HG,0.9184364
AC126773.6,0.9180107
CEMIP2,0.9177754
LINC00320,0.9177709
PRPSAP2,0.917386
AL031775.2,0.91664
TRIM52-AS1,0.9164273
MRPL45,0.9162918
PPP1R3G,0.91613424
APOLD1,0.9157457
AC008760.2,0.91567916
FYTTD1,0.9152473
CBX5,0.9151741
SEMA4G,0.9145625
RRN3,0.9143834
CASC2,0.91431123
AC064807.4,0.9139245
EFCAB13,0.9138211
AC127537.1,0.91263795
STRADA,0.9121133
AC145423.3,0.91210467
AC026495.1,0.91210383
ARHGAP33,0.91135734
VPS33B-DT,0.91112757
PROSER2-AS1,0.90995353
TAF1C,0.90982866
AL590226.1,0.9097413
AC010999.1,0.9094617
AL356056.2,0.9094131
TYSND1,0.90901875
TSPAN9,0.9082563
TMEM17,0.9082552
NBPF19,0.9078128
AC022509.2,0.9077792
ETF1,0.90772516
TXNDC11,0.90709156
TIGD6,0.90706503
NIM1K,0.90669304
AC079834.2,0.9066035
FAAP24,0.9065458
VWA8,0.9063286
SOAT1,0.9062998
B3GALNT2,0.906165
PKNOX1,0.90576476
STX8,0.90573645
CEP170,0.9057127
TTC31,0.90566725
AC130324.1,0.90560406
AC008443.1,0.90549946
AC007192.2,0.90497446
NUFIP1,0.9030126
AGL,0.9027011
GHRL,0.90241724
AC092954.1,0.9023855
PCDHB7,0.90208757
AC145212.1,0.9019065
SART1,0.9013458
CCDC137,0.90130264
POLR2H,0.90122455
AC009318.2,0.9012231
AC107959.1,0.9010869
NSMCE4A,0.9008838
YTHDC2,0.8997893
C3orf80,0.8991439
SRSF3,0.8985704
ERO1B,0.8982464
ACTR1A,0.8978189
CAND1,0.89779437
WDR11,0.8972164
AP003774.2,0.89628154
SPNS1,0.8961263
CATIP,0.8959461
PANK3,0.89578027
MSS51,0.89554286
ZNF311,0.89551747
PSD3,0.895515
ZNF224,0.8954227
LINC01270,0.8945364
HDDC3,0.89416575
AC036108.3,0.8939756
MFSD12,0.893451
GOLGA5,0.8932487
RGS10,0.89310527
INTS9,0.89268255
CUL3,0.8922162
ZFP41,0.8920616
CBLN3,0.89202666
CCDC38,0.8914986
MMAA,0.8912084
AL354822.1,0.8911442
SLC35A2,0.8904854
ZNF512,0.890383
ZNF180,0.89036465
TBK1,0.89024585
AC012645.1,0.8899268
SYCE3,0.8880796
DHX29,0.88804215
AC004812.2,0.8877143
GPHN,0.887434
MSX2,0.88697916
DHCR24-DT,0.88695246
LINC01858,0.8863282
SMYD4,0.8862912
AC010536.1,0.8862033
PLCH1,0.8861385
TECPR2,0.886004
AC092881.2,0.88588315
LINC01506,0.885226
C8orf76,0.88467956
KANSL1-AS1,0.8844827
CCDC82,0.88437676
MAP3K12,0.8839453
SULT1A4,0.88394
MYBPH,0.88390815
AC005670.1,0.88363886
LRRC8E,0.8834929
PARP16,0.88259465
ZNF658,0.8823785
VPS13B,0.88236743
AC008747.1,0.88222015
AC119403.1,0.8821646
AL121906.1,0.8819162
DCDC2,0.88168716
GLRX3,0.88118386
FLJ45513,0.88039947
CDADC1,0.88037807
TRIM28,0.87998503
AC018645.3,0.87985754
AC073389.1,0.8797983
PDZK1IP1,0.8795829
AC107294.2,0.8795104
GPR180,0.8790029
WRAP73,0.8788562
GON7,0.87844604
AL023803.1,0.8783133
AC068870.2,0.8773907
VTI1B,0.8772774
PCDHB5,0.87727225
MICA,0.87711763
AC128687.2,0.87706465
ZNF606,0.87690765
MAP3K11,0.876363
GALNT12,0.8757687
MPHOSPH9,0.8755479
ANGEL2,0.8748203
MTA3,0.8746883
FAM66C,0.8746702
PARP3,0.87453306
URB2,0.87446773
USP7,0.8734642
GJB6,0.87136865
NCKAP5L,0.8712363
ZDHHC17,0.87098026
AP000813.1,0.8709151
RAB8A,0.870804
CCNF,0.8700805
FBXL19,0.86985135
AC124045.1,0.86969346
AC011451.4,0.86952895
AL354892.2,0.86889875
AL450468.2,0.86884505
SRSF12,0.86793697
KARS,0.86787844
VANGL1,0.86717254
ALPK1,0.86713403
CLCN4,0.86668426
AC009961.4,0.8664403
LINC02332,0.86574996
ZFP64,0.8656263
XYLT2,0.86518174
THUMPD2,0.8649199
NCLN,0.8647304
KHNYN,0.8636901
MIR1915HG,0.863507
AC104695.3,0.8633434
ITGB1BP2,0.86297107
AL121601.1,0.86271733
BCDIN3D,0.8625623
TRIM37,0.86123544
MRPL3,0.860793
MINPP1,0.8606191
ICK,0.8604321
Z98752.1,0.85968703
AC006033.2,0.8596526
LINC02391,0.8594032
RPS28,0.85869247
ZNF260,0.858459
LINC02664,0.85794336
TMEM184C,0.8575373
SIRPA,0.8567026
AC025181.2,0.8565829
SERF1A,0.856537
CRYBA1,0.8562949
SUGCT,0.8557043
AC127024.5,0.855632
WASIR2,0.8555877
LRP4-AS1,0.85521513
ARL5A,0.8550748
DENND1C,0.855027
AC092295.2,0.8549952
MDH1B,0.85437655
PHIP,0.8543407
ZNF671,0.85429555
AL391262.1,0.8540406
BTG3-AS1,0.8539653
TEX264,0.8536105
CREBL2,0.853557
AC068792.1,0.8533235
CHSY3,0.85293585
AC005944.1,0.8520701
TRADD,0.8519263
AP001363.2,0.85178137
TRNAU1AP,0.8516009
SOD2-OT1,0.85138535
CSTF3,0.8507794
CCDC51,0.8503251
AC091180.3,0.8493865
YPEL1,0.84815484
TMEM262,0.8480615
AC069222.1,0.8479697
AC069503.1,0.8474142
LIPC,0.8473208
CCDC184,0.84728307
KIF13A,0.84725386
ADGRG7,0.8470844
DICER1,0.8466595
UBTD2,0.8466441
PICALM,0.8465266
ARL17A,0.8465143
BX004987.1,0.8460715
SMPD4,0.8460032
AL136309.2,0.8454149
FOXRED1,0.8440764
DEPDC1,0.84394175
NEPRO,0.84391963
ACTR8,0.84381855
ASPHD2,0.8435385
DNAJC16,0.8434203
DHPS,0.84337956
CENPW,0.8432908
DZIP3,0.8432498
PACC1,0.8432211
ZSWIM4,0.8428811
CRYL1,0.8410404
AC097462.3,0.83935976
TRIAP1,0.8384652
AC012636.1,0.8383686
LTB4R2,0.83791524
MGME1,0.8378682
PMF1,0.8374568
SLC22A18AS,0.8374255
IKBIP,0.8372628
TRIM3,0.83621174
CHERP,0.83619773
KCNJ8,0.8360825
DNAJC22,0.8360068
AC011317.1,0.83596563
C2orf91,0.8347465
AC005050.1,0.8345907
AIFM1,0.8345873
ERCC4,0.8339198
AC093525.4,0.8338133
P2RX1,0.83376044
NSMCE2,0.8335206
TPMT,0.8332943
SMIM2-AS1,0.83269465
AL031985.4,0.83195066
AC005253.2,0.8317679
NUDT8,0.8309613
AL590822.3,0.8306706
CHST3,0.8295238
AC084768.1,0.82926923
STAM2,0.82912177
AC090337.1,0.8286218
MPND,0.8283851
LPCAT4,0.82768023
DELE1,0.8275597
HSD17B8,0.8269537
AC004923.4,0.82598597
AC009955.3,0.8257047
SYNJ2,0.82570153
UBE2K,0.8256539
CCNJ,0.82559353
MAPKBP1,0.8243353
AC018521.2,0.8240763
LINC01638,0.82342386
MROH1,0.8234218
TMX3,0.822913
AL163952.1,0.82282096
TRIM74,0.8228168
DDX25,0.822732
PFDN4,0.8226426
PEX2,0.82250094
NKIRAS1,0.82217056
AC005609.5,0.8221462
PPP1R3F,0.82209724
KCNC3,0.8217471
SMARCA5-AS1,0.8216641
TMEM43,0.8216625
AC024451.4,0.8190257
FARS2,0.8187635
FGG,0.8186852
AC002550.1,0.81752336
FAM3A,0.817513
TRAPPC10,0.8171369
SIDT2,0.8170894
AC008875.1,0.81707305
CRYZL1,0.8170707
AL683887.1,0.81704265
LRRC28,0.8170348
S100A14,0.8170101
TBC1D26,0.81646013
EXO1,0.8162866
CD33,0.81616706
INSC,0.8159941
RANGAP1,0.8157468
ZNF250,0.81561583
STK16,0.815412
AC020909.3,0.8154019
GCC1,0.8153879
AC005329.1,0.8152318
ACTR5,0.814997
AP3M1,0.8147217
AC116428.1,0.8143387
AC011446.1,0.8134
CEP135,0.8121712
SCYL2,0.811958
TIFA,0.81154966
KLRC3,0.81096435
PIANP,0.81065726
AC006566.1,0.8102056
CRPPA,0.81008023
CCDC187,0.8096353
R3HDM4,0.8093015
MCRIP2,0.80912715
MED8,0.80907714
AMBRA1,0.8089848
PGAP2,0.8089501
AC013643.2,0.8087218
CCZ1B,0.8086747
ATG4A,0.80837125
LINC00466,0.80831575
LINC02631,0.80816776
AC073655.2,0.8077149
NRDE2,0.8075648
FSCN3,0.8075169
WDR92,0.8072366
C12orf43,0.80695504
FAM230I,0.8069252
AC121761.2,0.80690753
AC006511.4,0.8067549
LINC01186,0.80675405
ZBTB49,0.8058353
AC145343.1,0.8056608
PPP1R10,0.8055976
TNPO3,0.8051082
AC245407.2,0.804882
ZNF214,0.8045188
AL035071.1,0.80450964
USP33,0.8040411
TP63,0.80367035
PEX13,0.8031047
TEX14,0.8028703
PTGES3L,0.80271137
Z97192.4,0.8022566
LINC00545,0.80197036
FAM227B,0.8019369
RFXANK,0.80165285
ZNF398,0.8014779
LINC01393,0.8013189
THEM6,0.80110925
CLCN1,0.80090743
DHTKD1,0.800894
KYAT3,0.8008904
AC108704.1,0.8003313
SUPT3H,0.80018383
GLA,0.7999268
REEP6,0.7999095
CYB561,0.79976094
UBE2D3,0.799539
ADRA1D,0.79918635
AGAP5,0.7990971
AL137002.1,0.79905665
EIF3L,0.7989003
RFX7,0.7988469
CMBL,0.7985335
C9orf106,0.7985118
MGARP,0.7981719
IQCC,0.79726076
H2BFM,0.79695857
FEZ2,0.79665846
PIK3CD,0.7963091
LINC01775,0.79624194
SLC2A13,0.7961641
NDST1-AS1,0.795972
AL357568.2,0.7959356
ADAT3,0.7958829
SBDS,0.7949171
LGALS7B,0.79457444
BAHD1,0.79424703
IDI2,0.7938634
ESRRG,0.7937152
OTUD3,0.7931223
CLCA2,0.7928259
LINC00487,0.79280865
SKP2,0.79250354
NDRG3,0.79244727
AC006148.1,0.79243684
AC005383.1,0.79234296
NGDN,0.79220736
NBPF1,0.792169
RNF10,0.7919457
EFCAB2,0.7913356
TTC30A,0.7912841
AC017033.1,0.79127145
LRIG3,0.7907557
CACNA2D2,0.790471
MORC4,0.7901286
CTXND2,0.7894543
NAA60,0.7894335
KIAA0355,0.78922695
DLGAP4-AS1,0.78922683
NDUFAF5,0.7890746
HLCS,0.78903276
AC007240.3,0.78871644
THUMPD1,0.78864497
IQSEC1,0.78858584
YRDC,0.7884191
AC069234.5,0.7876078
GSEC,0.7875462
PMS2,0.7875049
AC020656.1,0.7870013
BAX,0.7866986
CATSPER3,0.78661674
AL356124.2,0.786606
AC019077.1,0.78620887
FBXL18,0.78608066
C12orf29,0.7857403
TIGD2,0.78539944
AL021308.1,0.7853501
SFSWAP,0.7853215
AC097658.3,0.7851745
IRGQ,0.78462017
CXCR3,0.7844896
AC093582.1,0.7838721
SIN3A,0.78383166
FAM104B,0.7836911
ANGPTL8,0.78322965
AC010894.3,0.78275645
LINC02693,0.78204495
MADD,0.7819934
AP001107.2,0.78170586
RAB29,0.78151923
ODC1-DT,0.78151405
SARS2,0.78042805
TINF2,0.7801896
GLTP,0.77971053
AC007391.1,0.779339
AC002128.1,0.77825695
MRPL15,0.77778625
U73166.1,0.7768715
INPP4A,0.7768669
AC006041.2,0.77659816
AP003419.2,0.77657515
NKX3-1,0.7765163
AC011731.1,0.7761863
AC025253.2,0.7761114
OR52I1,0.7760978
AC107952.2,0.7758981
AC068446.2,0.7751653
PANX1,0.7748262
AC012213.2,0.7747408
INTS4,0.774606
CAPZB,0.7745045
FAM72D,0.77446157
SLC12A1,0.7743508
ERCC2,0.77432793
VPS13C,0.7741806
NUDT18,0.7739779
SMG7,0.77359575
LMBRD1,0.7735822
AC010336.4,0.7732416
LBP,0.7732132
PRDM16,0.7730411
AL353653.1,0.7730163
AL442128.2,0.77295345
AL391095.3,0.77294755
ZNF329,0.77274
AC005037.1,0.77267605
AC092835.1,0.77238065
PISD,0.7721452
PJA1,0.7711374
ADAT1,0.77107525
LINC01907,0.77090156
WNT11,0.77080494
AC011511.3,0.77070516
ATG3,0.7704035
AC104162.2,0.77040094
PLEKHG1,0.76980966
AC073575.2,0.7692354
SHMT1,0.7686662
SEC14L6,0.7685881
ZNF408,0.76849437
HCG20,0.76841754
YIPF2,0.7683967
WDR81,0.7682992
UCHL5,0.76816714
ZNF648,0.7681611
AL590064.1,0.76812875
AL078644.2,0.7680403
AC025043.1,0.7678331
AC133550.2,0.76698166
PCDHGA5,0.76678973
LINC00391,0.7667848
CACHD1,0.7667371
AC135048.3,0.7666363
AL136531.1,0.7661852
WDR49,0.76613903
CCNDBP1,0.7654798
AC000068.1,0.7654465
DNAH1,0.7654446
CD300LB,0.7651918
AL034397.3,0.7648409
MYLPF,0.7641431
GOLT1A,0.76396596
HNRNPF,0.76372135
AC079600.3,0.7635583
BOLA3-AS1,0.7633429
LNPEP,0.76321775
AC007527.2,0.7625695
CHEK1,0.762464
PHOSPHO1,0.7620848
AL021392.1,0.7618895
MORC2,0.7617751
ZNF821,0.76157254
AL592295.4,0.7613313
TAMM41,0.7610667
AC011306.1,0.7610187
AC008443.6,0.7609511
AC012645.4,0.7605953
KCNS2,0.76057345
XIST,0.7604096
AC004816.2,0.75997335
AC110792.3,0.75977755
SCGB1D2,0.75965446
LINC01563,0.7595155
RCC1,0.7595047
AL357054.4,0.75918156
WWOX,0.75889325
MTERF1,0.7586902
FAM102B,0.7586852
ELP5,0.7584345
TMEM123,0.75839686
AGGF1,0.7580522
NXF3,0.75768435
CYP2S1,0.75764304
ASAP3,0.7571334
HIST1H2BH,0.75663614
RMND5A,0.75662094
URGCP,0.7564989
MYH15,0.7560366
AC016590.4,0.7557076
DNMT3A,0.755085
AC139530.3,0.7550298
TMEM186,0.7547322
SLC8B1,0.75470114
ESYT1,0.7544564
SENP3,0.7542435
DNAJC12,0.75406367
AC130456.1,0.75368834
ANGPT4,0.7534977
FKBP1B,0.753056
STRN,0.7529161
SLC39A9,0.7524853
ASTN1,0.7513259
NARF,0.7507604
PTPRA,0.7506909
AC025031.4,0.75062865
GOLM1,0.7504004
ENTPD1,0.74999684
TMEM240,0.748801
PPIP5K2,0.7487992
RNLS,0.748342
TM2D3,0.7478491
TSTD1,0.7477319
MS4A2,0.74760777
SPRTN,0.74710834
FGGY,0.7470986
AL118506.1,0.74647266
MXRA7,0.7463032
AC073316.1,0.7461798
NUP42,0.74600774
AP002840.2,0.74591446
BTK,0.7456381
ZNF112,0.74537826
SUV39H2,0.7452994
AC006213.2,0.7437919
GALC,0.74317616
STK36,0.7429628
TAF1A,0.7426305
GPRASP2,0.7422138
AC011484.1,0.742016
ZNF26,0.7415347
POLD1,0.74146444
RAB25,0.7414369
C2orf80,0.7413505
DDX41,0.74131083
PTPRQ,0.74126303
HSPA14-1,0.74099106
AP000569.1,0.74076825
SCAMP2,0.7407227
AC007344.1,0.74070853
HCST,0.7404626
FANCA,0.74029356
TM9SF3,0.7400186
NXT1,0.740013
CHRNA6,0.73985875
TMX4,0.73960316
PI4K2B,0.73958904
CAMK4,0.73917484
NAT9,0.73900926
PIK3R6,0.7389735
LINC02080,0.7383842
LINC01635,0.7382759
LINC00467,0.7382704
CEBPB-AS1,0.73801184
APOBEC3B,0.738004
ZNF131,0.7371265
CHMP7,0.73694247
MUSK,0.7362876
TXK,0.7362518
KIAA2012-AS1,0.7358169
NFATC3,0.7353708
AC087392.5,0.73523813
AL031963.1,0.734481
PRMT6,0.73428726
AC090912.2,0.7338502
LINC01976,0.7333971
ASGR2,0.7329985
LINC00967,0.7329896
CXCL5,0.7323353
MOCS3,0.732099
AC106820.3,0.7319585
AC010641.2,0.7314302
LINC01122,0.7311425
CPA4,0.73098516
AL035461.2,0.7308098
AC025754.2,0.73074704
AL121987.2,0.7305413
PPARD,0.7304208
HSPA4L,0.7303841
BBOX1,0.7303126
FAM131A,0.7300423
AC009630.4,0.72998476
HIST3H2BB,0.7299822
LINC01998,0.7299562
XRCC4,0.7297599
COG3,0.7294053
AC020928.1,0.72918886
Z92544.2,0.7290314
MCOLN1,0.72872853
AP002449.1,0.7285244
CHROMR,0.7284636
AC137590.1,0.72830427
TNC,0.7280321
DCUN1D3,0.72794193
AP000550.1,0.7274045
HDAC3,0.7270505
AL133396.2,0.72701764
CLRN3,0.7267786
IQCE,0.72643137
CEBPA-DT,0.72642803
CBR3,0.72566843
HIST1H2AJ,0.72547185
CAAP1,0.7254693
POLR2J3,0.725004
PUS7,0.7249079
TRPV3,0.72478586
AC080078.2,0.7245917
EXOSC3,0.724486
ANKRD36B,0.7244518
MTX1,0.7241656
THRAP3,0.7239962
AC079305.3,0.7232055
AC090912.3,0.7231619
FAM50B,0.72302324
PXMP2,0.722472
AC010266.2,0.72244394
CSK,0.7222289
HLA-DRB5,0.7216631
SLC9A3R1,0.72117144
SULT1E1,0.72100466
MAP3K6,0.72033906
AC025857.2,0.7199512
C7orf50,0.7199469
HCG9,0.71965265
WWTR1-AS1,0.7195742
ARHGEF6,0.71956664
ATAD3B,0.7192844
FOXP4-AS1,0.7189468
DNAI2,0.7186133
MAFG-DT,0.71793234
ZNF28,0.7177932
VPS8,0.7175373
FOXN2,0.71693707
MRPL18,0.7168823
UTF1,0.71675974
TMEM161A,0.7158341
PRR19,0.7156682
ZNF235,0.71564066
SPATA24,0.7151022
EFHD2,0.71506834
Z99916.1,0.7147892
ZNF234,0.7142952
UGDH-AS1,0.7142701
CD180,0.71415704
RHBDL3,0.7141188
LINC01160,0.71377224
FYB2,0.71370333
TMEM79,0.7135885
RAE1,0.71320987
XIRP2,0.71263015
AC016586.1,0.71257764
AL603839.2,0.7125662
AC005329.2,0.7124825
AC108471.3,0.7124283
MAN2B2,0.7122748
PIAS3,0.71218604
ZDHHC5,0.71205235
AC015917.2,0.7119082
Z69720.1,0.7118661
ZNF675,0.7114197
AC079684.1,0.7104815
ALDH1A1,0.7102283
TMSB15B-1,0.71011424
KLHL25,0.70993066
AC023790.2,0.7096806
AC092718.1,0.70957124
AC007448.5,0.709059
LRRC71,0.7089511
SUPT6H,0.7081892
UBE2Q1,0.70811975
VPS33B,0.7080199
NLGN3,0.7080101
RAB24,0.7074808
EVI5L,0.7071699
AC022558.3,0.70606524
CABLES2,0.70588374
RNASEL,0.7058726
AC090164.5,0.7054224
AL355304.1,0.7047185
TAF9B,0.7044092
HAMP,0.7042565
TEP1,0.70400107
ELAC1,0.70372033
POLR2J2,0.7032404
AL357873.1,0.70281005
BICD1,0.7027199
AL133453.1,0.7026722
NMNAT1,0.7025062
GAGE10,0.7023742
CYP19A1,0.70202416
RNF185,0.7017353
CAVIN4,0.7015152
SCML2,0.7011222
OTUD4,0.70097995
MUC6,0.7006805
PES1,0.7006028
CCDC47,0.70055115
F3,0.70006186
SERHL2,0.69954413
SURF2,0.6990795
ALPK2,0.69895095
DDX51,0.698922
AC017007.5,0.69862515
C5orf22,0.6983784
AC010680.3,0.6981395
TICAM2,0.6979344
GATA6,0.69690543
MMGT1,0.69676286
SLA2,0.6967495
AC008883.3,0.69674325
MGAT4C,0.6966761
C12orf66,0.69657767
NPIPB9,0.6965329
PLCD3,0.69623435
ABCA6,0.69565535
AL353751.1,0.69552296
YWHAH,0.6949777
AC104958.2,0.69472593
AP001085.1,0.6946276
AL355001.2,0.6946196
AL133415.1,0.6945202
AL132765.2,0.6941469
CD3EAP,0.6936334
AC012464.2,0.69350606
WDR46,0.69308686
ESRRA,0.6929026
ZNF772,0.6924124
AC092131.1,0.6922516
PFN4,0.69172907
NRSN2-AS1,0.69163513
ZSCAN2,0.6911188
AC105460.1,0.6908609
GTF2B,0.68984747
PYCR3,0.6897933
MGRN1,0.68952805
AL158211.2,0.68938833
AP000487.1,0.6893134
GIMAP2,0.6890293
AC021092.1,0.6890172
CCDC85B,0.68884957
FAM78A,0.68877935
USB1,0.688421
DPEP3,0.6880812
SCMH1,0.6878665
KLHDC7B,0.68784624
ALG13,0.68776083
SLC18A2,0.68744564
WDR82,0.6871499
EDF1,0.68710655
PLXNB3,0.6867009
CERS6-AS1,0.68657285
INTS7,0.6864365
CDR2,0.6861745
KIF7,0.68595535
AC099670.3,0.68581086
IQCD,0.68568397
LINC01770,0.6853852
TMEM95,0.6852589
DYNLT1,0.6849043
AC069200.1,0.6840913
UBR4,0.68386793
GSK3B,0.68329835
GASK1B,0.68315434
AC021422.1,0.68271667
PCDHGA1,0.68237936
ZNF502,0.682277
GCNT4,0.6820541
SCGB3A2,0.6813546
VNN3,0.6810268
DNAJC27,0.68072474
ADK,0.68036056
FAM166B,0.6802403
AL121845.4,0.67956626
PAXIP1,0.6788972
RCVRN,0.67887557
PSME4,0.67877984
TMEM220,0.67874813
PMPCB,0.67859024
NCF4,0.6784689
ZBTB33,0.67803186
COP1,0.6777909
COL2A1,0.67698836
ZIC5,0.67696303
LINC01703,0.6761638
CHAC1,0.6756584
HM13-AS1,0.67562824
P2RY13,0.67530274
SBF1,0.67482406
MIP,0.67439055
AC104109.2,0.6741305
AL122020.2,0.67406607
AC104596.1,0.67405957
AC092111.2,0.6733929
HIST1H3G,0.67296296
ZNF155,0.6728562
SLC41A1,0.67260957
AL137798.1,0.6720547
DENND4A,0.67182153
CPOX,0.67180043
MRM1,0.6717623
AP000892.3,0.67146796
METTL2A,0.67138904
TMEM53,0.6713059
SUSD3,0.6710587
AL139393.2,0.67103803
RDH12,0.67074466
NDUFAF6,0.67049545
AC007786.1,0.670243
AC008026.3,0.6696451
AC012020.1,0.6695813
LGALSL-DT,0.66944826
RNF5,0.6690855
ZSCAN16,0.6689153
AC005100.1,0.6687619
CYP2R1,0.66864985
LINC02405,0.66861385
LINC00698,0.6683849
CLDN19,0.66788423
INCENP,0.6669812
SPEF1,0.6667832
GRID2,0.6663945
LINC01011,0.66639334
ABHD10,0.6662604
ULK2,0.6654919
LINC01252,0.6648561
LINC02611,0.66482335
AL359313.1,0.6640039
POR,0.66399384
AGAP9,0.6637984
RASL10B,0.6637981
GPR42,0.6636932
COX7B2,0.66338944
YIPF6,0.66237044
WDR70,0.66225386
AC079336.2,0.6620944
AC026904.2,0.6620457
AL590369.1,0.6619721
LINC01558,0.6617067
AC093525.6,0.6615625
KIAA1211,0.6613056
AC022239.1,0.6609465
SARDH,0.6609271
AC008937.3,0.6608273
C11orf21,0.66079384
TRAM2-AS1,0.66061497
DCAF11,0.6606149
NICN1,0.66044575
AL133355.1,0.66009337
NUDT11,0.65992886
LINC01497,0.65982306
NPAS1,0.65982175
DST,0.6598002
LHFPL2,0.65913844
FRY-AS1,0.6580721
NMD3,0.65804785
GLT8D1,0.6577378
TTC34,0.65772635
AC098969.2,0.6576842
PCDHA11,0.6574689
IL17RC,0.6574567
LINC01508,0.65708816
AL359764.3,0.65707934
OIP5,0.65693617
SH2B3,0.6568753
TEX38,0.65681577
NFE2L2,0.65670174
ALKBH2,0.656531
CHST5,0.6564426
SLC5A9,0.6562635
CDKN2C,0.6556511
AC131097.1,0.65509856
LRRC73,0.65478754
C1orf216,0.6547782
SLC10A7,0.6547105
CCDC168,0.65433604
EPN3,0.65428597
ARHGEF18,0.65361726
RAB43,0.6535523
SMO,0.65269953
CRAMP1,0.6523177
AC124067.2,0.65224576
SIX3-AS1,0.6520438
AC024270.5,0.6520352
AP001825.1,0.6515479
VSIG8,0.65133584
MRPL48,0.6511592
MTG1,0.6508718
SWAP70,0.65071195
AC060766.4,0.65062916
OLFM4,0.65021
NLK,0.6501537
NUDCD1,0.6501367
FP565260.1,0.6501217
SUFU,0.6497902
AC096677.1,0.64961195
AC090948.2,0.6491694
ACAD9,0.64909184
CLPX,0.64871436
AC090607.5,0.6482866
TAPT1-AS1,0.64827573
AL159978.1,0.6482478
RABGAP1L-DT,0.6481773
ST8SIA2,0.6478564
AL355312.2,0.6475515
UMODL1,0.64753747
AL513550.1,0.6472331
TSSK3,0.64716846
VNN2,0.6470412
MUL1,0.64684296
CDCA8,0.6465524
KAZN,0.6465432
TMEM156,0.64630544
SRRD,0.6460441
AC106858.1,0.64551544
AC005972.3,0.64544404
AQP7,0.6452176
AC015871.1,0.64520985
AC006064.2,0.6448806
SH3TC2,0.6444778
Z95115.1,0.64444745
C4orf36,0.6441853
LRP5,0.6439664
SH2D6,0.64352435
AC007014.2,0.6434232
AC004264.1,0.6432804
KLHL21,0.6430584
LRRC37A2,0.6429995
VWC2,0.6426391
DOP1B,0.6422394
MARK3,0.6419501
SPRY3,0.6416633
ACY3,0.6415324
TIA1,0.6413619
AC090971.5,0.6413245
LINC01608,0.6412074
RBMX,0.6410011
COBLL1,0.6406699
TBC1D22B,0.64063287
AC015813.4,0.63972145
RNF123,0.6396723
GNL1,0.6395429
ZBTB1,0.6393589
PPP1R7,0.63909954
OR1A1,0.6390151
TCF3,0.63879466
STARD13,0.63872904
LILRA1,0.63857293
DYRK1A,0.6382927
MYCBP2-AS1,0.6381999
AC090912.1,0.6379123
AL445649.1,0.6375362
BTBD1,0.6371676
RAPGEFL1,0.63713664
ARL11,0.6369626
MCU,0.6364982
AL512631.1,0.63642555
SOS1,0.63627934
DANT2,0.6359763
SERTM1,0.6352283
NTHL1,0.6352222
LINC02857,0.63501865
FSD2,0.63460374
C1orf35,0.63331693
PLAA,0.6324821
SNX27,0.6324452
AC012508.1,0.6315623
AC026904.1,0.6312848
LY75,0.6310653
OPRD1,0.63098294
APOOL,0.63070565
ZNF583,0.63054615
KIF2A,0.6303386
CENPQ,0.63018554
USP51,0.62983114
