gene,score
AC012645.4,-0.02516666
TERB1,-0.02516666
AP000769.2,-0.02516666
LINC01564,-0.02516666
KHDRBS2-OT,-0.02516666
AL592156.2,-0.02516666
LINC00648,-0.02516666
AC011139.1,-0.02516666
BEND4,-0.02516666
AC092131.1,-0.02516666
AC002310.2,-0.02516666
AC093249.2,-0.02516666
HLA-DQA2,-0.02516666
AC025262.1,-0.02516666
MPC1L,-0.02516666
KHDRBS2,-0.02516666
SIAH2-AS1,-0.02516666
AC073529.1,-0.02516666
AL138479.2,-0.02516666
LNCSRLR,-0.02516666
AL353653.1,-0.02516666
AL135999.3,-0.02516666
OVOL1-AS1,-0.02516666
LINC01186,-0.02516666
AC020917.3,-0.02516666
KHDC3L,-0.02516666
FO393414.3,-0.02516666
PTGDR,-0.02516666
AC020911.2,-0.02516666
AC023794.1,-0.02516666
AC009879.4,-0.02516666
AL133396.2,-0.02516666
ASXL3,-0.02516666
IL36B,-0.02516666
LINC00967,-0.02516666
Z94277.1,-0.02516666
LINC02549,-0.02516666
IDI2,-0.02516666
AC009630.4,-0.02516666
AC090136.3,-0.02516666
AP002793.1,-0.02516666
LINC00645,-0.02516666
LINC01693,-0.02516666
LINC01123,-0.02516666
AC026471.3,-0.02516666
LINC02313,-0.02516666
L1TD1,-0.02516666
AC011509.1,-0.02516666
AC006427.2,-0.02516666
AC027514.1,-0.02516666
BARHL1,-0.02516666
ITFG1-AS1,-0.02516666
LINC02315,-0.02516666
AL136418.1,-0.02516666
AC245100.1,-0.02516666
AC068544.2,-0.02516666
LINC02134,-0.02516666
PCK1,-0.02516666
CLEC17A,-0.02516666
AL121992.3,-0.02516666
INHBE,-0.02516666
AC105094.2,-0.02516666
AC098595.1,-0.02516666
LINC01929,-0.02516666
OPRK1,-0.02516666
AC093462.1,-0.02516666
CLCA2,-0.02516666
CHRNA6,-0.02516666
AP003306.2,-0.02516666
AC112493.1,-0.02516666
TEPP,-0.02516666
C9orf106,-0.02516666
AL391056.2,-0.02516666
AL807752.5,-0.02516666
AC026904.1,-0.02516666
LINC01877,-0.02516666
AL136131.2,-0.02516666
SERPINB2,-0.02516666
AL359813.1,-0.02516666
AC108471.3,-0.02516666
AC079921.2,-0.02516666
ERICH4,-0.02516666
PTTG2,-0.02516666
AC046129.1,-0.02516666
AC034193.1,-0.02516666
AC007666.2,-0.02516666
AL606489.1,-0.02516666
AC133550.3,-0.02516666
AC002550.1,-0.02516666
C12orf50,-0.02516666
AL109947.1,-0.02516666
AC008649.1,-0.02516666
AC130456.1,-0.02516666
AC121247.1,-0.02516666
NEUROD1,-0.02516666
CCT8L2,-0.02516666
SFTPC,-0.02516666
AC006566.1,-0.02516666
AC068987.1,-0.02516666
AL139424.3,-0.02516666
AC105046.1,-0.02516666
ANGPT4,-0.02516666
AC010422.1,-0.02516666
SIX6,-0.02516666
C14orf39,-0.02516666
AL512770.1,-0.02516666
GATA5,-0.02516666
PSMB11,-0.02516666
AC069228.1,-0.02516666
AL139351.1,-0.02516666
AC010680.1,-0.02516666
RNASE13,-0.02516666
AC095032.1,-0.02516666
AC022239.1,-0.02516666
LY86-AS1,-0.02516666
LINC00575,-0.02516666
AC124947.1,-0.02516666
AL031123.1,-0.02516666
AL391262.1,-0.02516666
AL137798.1,-0.02516666
BMP3,-0.02516666
TRAPPC3L,-0.02516666
ERVV-1,-0.02516666
F2,-0.02516666
AC009063.2,-0.02516666
AC069549.2,-0.02516666
U62317.1,-0.02516666
AP001469.3,-0.02516666
AL450384.1,-0.02516666
AC092718.2,-0.02516666
AC021573.1,-0.02516666
AL162724.2,-0.02516666
AC023483.1,-0.02516666
SHOX,-0.02516666
AL135999.2,-0.02516666
LINC02535,-0.02516666
AC090912.1,-0.02516666
C1orf127,-0.02516666
HIST1H2AL,-0.02516666
KRT81,-0.02516666
AL355103.1,-0.02516666
KRT73,-0.02516666
GATA3-AS1,-0.02516666
LAX1,-0.02516666
IL25,-0.02516666
AC011455.6,-0.02516666
AC115618.1,-0.02516666
LINC02586,-0.02516666
VCX,-0.02516666
HMX1,-0.02516666
MYH6,-0.02516666
AL122017.1,-0.02516666
NCCRP1,-0.02516666
AC022893.2,-0.02516666
NPIPB9,-0.02516666
LCN2,-0.02516666
AL121890.4,-0.02516666
HIST1H2AJ,-0.02516666
AC138331.1,-0.02516666
LINC01185,-0.02516666
NPAS4,-0.02516666
AC093330.1,-0.02516666
AP003557.2,-0.02516666
AL096794.1,-0.02516666
AP001029.1,-0.02516666
AC004943.1,-0.02516666
PPFIA2-AS1,-0.02516666
MUC13,-0.02516666
SULT1E1,-0.02516666
LINC01562,-0.02516666
AC009087.1,-0.02516666
AC104561.4,-0.02516666
MC5R,-0.02516666
KRT80,-0.02516666
AC007308.1,-0.02516666
MYOG,-0.02516666
AL358074.1,-0.02516666
AL512631.1,-0.02516666
AL162391.1,-0.02516666
AP001065.3,-0.02516666
AC092535.5,-0.02516666
PLA2G2C,-0.02516666
HSF5,-0.02516666
SMYD1,-0.02516666
FFAR3,-0.02516666
LINC00507,-0.02516666
AC005962.2,-0.02516666
AC011467.1,-0.02516666
AC122710.2,-0.02516666
MDS2,-0.02516666
AC093426.1,-0.02516666
CHRM3-AS1,-0.02516666
NXPH2,-0.02516666
NAALADL2-AS2,-0.02516666
AP003501.1,-0.02516666
AC079336.2,-0.02516666
AC093307.1,-0.02516666
AC022596.1,-0.02516666
AC013486.1,-0.02516666
LINC02115,-0.02516666
LINC02405,-0.02516666
AL136301.1,-0.02516666
TMPRSS3,-0.02516666
AL109923.1,-0.02516666
AC004253.1,-0.02516666
GPR42,-0.02516666
FOXD4L5,-0.02516666
TMEM125,-0.02516666
AC008735.3,-0.02516666
AC007036.3,-0.02516666
AL021154.1,-0.02516666
AC012405.1,-0.02516666
AC122129.1,-0.02516666
CCDC182,-0.02516666
AC084809.2,-0.02516666
AL513327.3,-0.02516666
AC012640.1,-0.02516666
AC018647.3,-0.02516666
AC073316.1,-0.02516666
AC005034.2,-0.02516666
AC109133.1,-0.02516666
IGHA2,-0.02516666
HM13-AS1,-0.02516666
ASB16,-0.02516666
SMCO3,-0.02516666
C1orf210,-0.02516666
LINC01597,-0.02516666
IGKV3-15,-0.02516666
OLFM4,-0.02516666
ELFN1-AS1,-0.02516666
LINC00927,-0.02516666
AC109129.1,-0.02516666
SERPINC1,-0.02516666
FAM30A,-0.02516666
PABPC1L2A,-0.02516666
AC007535.1,-0.02516666
AC007527.2,-0.02516666
LINC01780,-0.02516666
NPSR1-AS1,-0.02516666
AC008906.2,-0.02516666
AL356608.1,-0.02516666
AC008780.1,-0.02516666
AC021422.1,-0.02516666
AC010729.2,-0.02516666
AC008760.1,-0.02516666
TMEM132D,-0.02516666
AC024610.2,-0.02516666
ANKRD30BL,-0.02516666
C5orf67,-0.02516666
AC073091.4,-0.02516666
AC091181.2,-0.02516666
LINC01393,-0.02516666
LPAR4,-0.02516666
FSTL4,-0.02516666
MAGI1-IT1,-0.02516666
AC098969.2,-0.02516666
AC104758.4,-0.02516666
AP002954.1,-0.02516666
AL139407.1,-0.02516666
AC090181.2,-0.02516666
AC005019.2,-0.02516666
MRAP,-0.02516666
DUSP13,-0.02516666
AC002074.1,-0.02516666
AL589645.1,-0.02516666
AC006511.4,-0.02516666
AC024267.1,-0.02516666
AL022238.3,-0.02516666
AC021491.4,-0.02516666
AC069281.1,-0.02516666
AC012081.2,-0.02516666
CDX1,-0.02516666
HCAR3,-0.02516666
CFAP161,-0.02516666
FCER2,-0.02516666
BX842242.1,-0.02516666
SCAANT1,-0.02516666
SPATC1,-0.02516666
AC020905.1,-0.02516666
AC005083.1,-0.02516666
AC016705.1,-0.02516666
SFTPA1,-0.02516666
AC092490.1,-0.02516666
AL451007.2,-0.02516666
GDF3,-0.02516666
LINC02208,-0.02516666
AC005786.3,-0.02516666
MARCH11,-0.02516666
HOXA10-AS,-0.02516666
AC007881.4,-0.02516666
AL359962.3,-0.02516666
AC003991.2,-0.02516666
AC007255.1,-0.02516666
SPDYE6,-0.02516666
AC005383.1,-0.02516666
ACAP2-IT1,-0.02516666
AP001037.1,-0.02516666
AC010157.2,-0.02516666
AC114956.2,-0.02516666
MIR4422HG,-0.02516666
AC106858.1,-0.02516666
AC010974.2,-0.02516666
AC022558.3,-0.02516666
CACTIN-AS1,-0.02516666
AC104564.4,-0.02516666
HOXA6,-0.02516666
SH2D4B,-0.02516666
LINC02241,-0.02516666
C10orf82,-0.02516666
LINC01843,-0.02516666
AC007952.3,-0.02516666
AP000265.1,-0.02516666
XIRP2,-0.02516666
AC079760.2,-0.02516666
LRRC63,-0.02516666
LINC02044,-0.02516666
AC097713.3,-0.02516666
SAMMSON,-0.02516666
AC010336.4,-0.02516666
AC005291.1,-0.02516666
ST8SIA2,-0.02516666
LINC01510,-0.02516666
LINC00523,-0.02516666
AC007938.1,-0.02516666
GCC2-AS1,-0.02516666
AHSG,-0.02516666
AC107993.1,-0.02516666
AC087280.2,-0.02516666
LINC01348,-0.02516666
AC011294.1,-0.02516666
AC069368.2,-0.02516666
AC011444.2,-0.02516666
C9orf92,-0.02516666
AC008496.2,-0.02516666
AC093582.1,-0.02516666
AC006116.10,-0.02516666
AL353688.1,-0.02516666
AC092068.3,-0.02516666
SAGE1,-0.02516666
ANK3-DT,-0.02516666
LINC01034,-0.02516666
LINC01814,-0.02516666
AC123912.4,-0.02516666
LINC00671,-0.02516666
AL159978.1,-0.02516666
AC005865.2,-0.02516666
AC068726.1,-0.02516666
LINC02487,-0.02516666
LINC02551,-0.02516666
AL355474.1,-0.02516666
LINC02800,-0.02516666
AL162591.2,-0.02516666
C11orf44,-0.02516666
Z69720.1,-0.02516666
AC007563.1,-0.02516666
AL355578.1,-0.02516666
AC116345.3,-0.02516666
LINC00184,-0.02516666
ZNF679,-0.02516666
AL445985.1,-0.02516666
AC064805.2,-0.02516666
Z97055.2,-0.02516666
FUT6,-0.02516666
ANXA8,-0.02516666
RIPPLY1,-0.02516666
AL022337.1,-0.02516666
AC073210.3,-0.02516666
MYO18B,-0.02516666
AC116565.1,-0.02516666
DIO1,-0.02516666
LINC02697,-0.02516666
AC015727.1,-0.02516666
AC104574.2,-0.02516666
AC080078.2,-0.02516666
AC073270.1,-0.02516666
C1QTNF9B,-0.02516666
H2BFM,-0.02516666
ZNF648,-0.02516666
AL139393.2,-0.02516666
AL592295.4,-0.02516666
AC100786.2,-0.02516666
GLYCTK-AS1,-0.02516666
SPINK6,-0.02516666
AC116345.4,-0.02516666
AC092756.1,-0.02516666
AL161910.1,-0.02516666
AL133325.2,-0.02516666
C10orf62,-0.02516666
LINC01160,-0.02516666
AC005343.4,-0.02516666
OR52I1,-0.02516666
TEX46,-0.02516666
AC108174.1,-0.02516666
AC090971.5,-0.02516666
KIR2DL4,-0.02516666
GJB6,-0.02516666
AC087482.1,-0.02516666
CYP26C1,-0.02516666
NXF3,-0.02516666
AC010615.2,-0.02516666
AC017076.1,-0.02516666
AC025176.1,-0.02516666
TPTE2,-0.02516666
AL136172.1,-0.02516666
LINC00964,-0.02516666
SLC2A2,-0.02516666
MIR31HG,-0.02516666
AL359844.1,-0.02516666
AL512452.1,-0.02516666
AMER3,-0.02516666
LINC02254,-0.02516666
KCNE1,-0.02516666
AC099344.3,-0.02516666
CCL16,-0.02516666
GSX1,-0.02516666
AC008026.3,-0.02516666
LINC01763,-0.02516666
LINC00487,-0.02516666
AL591368.1,-0.02516666
AC005695.3,-0.02516666
AC026992.1,-0.02516666
PCDHA11,-0.02516666
C2orf83,-0.02516666
ZNF556,-0.02516666
AC010503.4,-0.02516666
PLEKHG6,-0.02516666
AC091826.2,-0.02516666
AL031259.1,-0.02516666
AC135166.1,-0.02516666
LAIR2,-0.02516666
AC090164.5,-0.02516666
AC010092.1,-0.02516666
IZUMO1,-0.02516666
AL137796.1,-0.02516666
AC005537.1,-0.02516666
AC016550.2,-0.02516666
AC010280.2,-0.02516666
C1orf220,-0.02516666
AL158828.1,-0.02516666
AC004988.1,-0.02516666
AC006148.1,-0.02516666
AC099568.1,-0.02516666
AC127526.4,-0.02516666
PLCE1-AS1,-0.02516666
CCDC200,-0.02516666
PCDHGA3,-0.02516666
MMP12,-0.02516666
FER1L6-AS2,-0.02516666
AP000221.1,-0.02516666
AL139124.1,-0.02516666
LINC02725,-0.02516666
AC022819.1,-0.02516666
TG,-0.025237154
AF131215.7,-0.02530765
AC090360.1,-0.02530765
JMJD1C-AS1,-0.025448639
CRYBB2,-0.025448639
LINC02028,-0.025519134
AC025754.2,-0.025519134
AC006460.2,-0.025519134
PRC1-AS1,-0.025519134
LINC01678,-0.025519134
KCNJ15,-0.025519134
CORO2A,-0.025519134
AL031432.5,-0.02558963
YIPF7,-0.02558963
NPIPB13,-0.02558963
LINC02846,-0.02558963
AC018695.6,-0.02558963
LINC00562,-0.02558963
CATSPER3,-0.02558963
SLC7A5,-0.025624877
AL355306.2,-0.025660124
AC007881.3,-0.025660124
RN7SL832P,-0.025660124
IDO1,-0.025660124
BACH1-IT2,-0.025660124
AC079834.2,-0.025660124
UBE2L5,-0.02573062
FOXD1-AS1,-0.02573062
AC069234.4,-0.02573062
FZD4-DT,-0.02573062
F5,-0.02573062
C2orf91,-0.02573062
OCM,-0.02573062
AL049796.1,-0.02573062
AL592211.1,-0.025801115
LINC01119,-0.025801115
PRSS22,-0.025801115
PTPRT,-0.025801115
AL662797.1,-0.025801115
AP000322.1,-0.025801115
PLIN4,-0.025801115
AF196972.1,-0.025871608
AC005070.3,-0.025871608
AC100830.3,-0.025871608
CARMIL2,-0.025871608
LINC02546,-0.025942104
AC145285.2,-0.025942104
AC097358.2,-0.025942104
IGLL1,-0.025942104
AC107032.2,-0.026083093
AC103923.1,-0.026224082
MORN5,-0.026224082
AC110597.1,-0.026365073
ZNF229,-0.026506063
MATN1-AS1,-0.026647052
IRAK1,-0.026717547
NAIF1,-0.027422495
TXN,-0.027880711
AC145207.2,-0.028127443
AL359091.4,-0.028197939
TAF4B,-0.028338928
PSMC6,-0.028409423
NKTR,-0.029079124
RBM33,-0.029184867
CR381653.1,-0.029255362
AL590999.1,-0.029361103
EFHC2,-0.029431598
AC108519.1,-0.02981932
CRNKL1,-0.030806247
ZNF25,-0.030982485
GAPVD1,-0.031405453
CLEC4A,-0.031828422
LNX2,-0.031969413
AC097724.1,-0.032110404
ZNF568,-0.032850597
KCNK15,-0.032885846
AC009407.1,-0.03306208
AC106886.3,-0.033344064
LRRC43,-0.033344064
AL133520.1,-0.03337931
LINC01315,-0.03348505
C22orf15,-0.03355555
AL355596.1,-0.03355555
AC004837.4,-0.03355555
LINC02280,-0.03355555
AC104260.1,-0.03355555
TAL2,-0.03355555
AL023584.2,-0.03355555
GATA2-AS1,-0.03355555
LINC00381,-0.03355555
TLX2,-0.03355555
DNAJC5B,-0.03355555
AC006111.3,-0.03355555
TMEM246-AS1,-0.03355555
AC025283.2,-0.03355555
TLR8-AS1,-0.03355555
AC022148.1,-0.03355555
AP000224.1,-0.03355555
KLK7,-0.03355555
LINC02251,-0.03355555
AL031728.1,-0.03355555
KLK5,-0.03355555
AL158070.1,-0.03355555
AC207130.1,-0.03355555
AC026124.1,-0.03355555
HTR5A-AS1,-0.03355555
AC138646.1,-0.03355555
AL132712.2,-0.03355555
AL365205.4,-0.03355555
AC083870.1,-0.03355555
DDC,-0.03355555
Z83844.2,-0.03355555
COL6A5,-0.03355555
AL583785.1,-0.03355555
CAPN14,-0.03355555
LINC01053,-0.03355555
CUX2,-0.03355555
AL133297.1,-0.03355555
GJB5,-0.03355555
LLCFC1,-0.03355555
PRSS2,-0.03355555
ZC2HC1B,-0.03355555
AC114802.1,-0.03355555
LINC02318,-0.03355555
ZC3HAV1L,-0.03355555
RIPPLY3,-0.03355555
AC008555.2,-0.03355555
OXGR1,-0.03355555
AL133243.1,-0.03355555
AC107905.1,-0.03355555
AC008555.4,-0.03355555
TPSD1,-0.03355555
TPSG1,-0.03355555
AL117350.1,-0.03355555
AP000426.1,-0.03355555
AL157871.4,-0.03355555
AP001057.1,-0.03355555
CLDN6,-0.03355555
PGLYRP2,-0.03355555
STX19,-0.03355555
UNC13C,-0.03355555
AL138701.2,-0.03355555
AC138466.3,-0.03355555
LINC00334,-0.03355555
AC026803.3,-0.03355555
SSTR3,-0.03355555
AL731702.1,-0.03355555
TAB2-AS1,-0.03355555
AL009178.2,-0.03355555
LINC01558,-0.03355555
LMO7DN,-0.03355555
AC007695.1,-0.03355555
NXNL2,-0.03355555
AC096637.2,-0.03355555
CCDC168,-0.03355555
AC113145.1,-0.03355555
OBI1-AS1,-0.03355555
AC005606.2,-0.03355555
AL023881.1,-0.03355555
AP001056.2,-0.03355555
LINC01436,-0.03355555
AF129075.1,-0.03355555
AP001596.2,-0.03355555
AL512303.1,-0.03355555
LINC02324,-0.03355555
AC136618.1,-0.03355555
C22orf24,-0.03355555
AL391261.2,-0.03355555
TMEM266,-0.03355555
NPIPA9,-0.03355555
AC103760.1,-0.03355555
FAM205A,-0.03355555
HEPACAM2,-0.03355555
FAM3D-AS1,-0.03355555
GABRR1,-0.03355555
AC136624.1,-0.03355555
RFPL2,-0.03355555
ZNF280A,-0.03355555
AL049779.4,-0.03355555
LINC00620,-0.03355555
AC107918.5,-0.03355555
SLC5A11,-0.03355555
LINC01126,-0.03355555
LINC02823,-0.03355555
AC126763.1,-0.03355555
C1orf94,-0.03355555
LINC01118,-0.03355555
SIAH3,-0.03355555
AL356495.1,-0.03355555
HOXA11,-0.03355555
GBP7,-0.03355555
AC091214.1,-0.03355555
AC005062.1,-0.03355555
TNFSF11,-0.03355555
FAM221B,-0.03355555
EPHA8,-0.03355555
UBE2E2-AS1,-0.03355555
AC015871.7,-0.03355555
ENOX1-AS2,-0.03355555
AC074044.1,-0.03355555
AC107959.2,-0.03355555
AL672277.1,-0.03355555
LINC02033,-0.03355555
AC103858.3,-0.03355555
AC016993.1,-0.03355555
FAM166B,-0.03355555
AC090260.1,-0.03355555
AC020659.2,-0.03355555
LINC00437,-0.03355555
GPX2,-0.03355555
AC116158.3,-0.03355555
SLC7A4,-0.03355555
LINC01833,-0.03355555
AC005100.1,-0.03355555
LINC02585,-0.03355555
C1orf232,-0.03355555
TSSK4,-0.03355555
ALLC,-0.03355555
AC087045.2,-0.03355555
LINC01226,-0.03355555
CALR3,-0.03355555
LINC01819,-0.03355555
AC009878.1,-0.03355555
AC099794.1,-0.03355555
IL18RAP,-0.03355555
AC010834.2,-0.03355555
AC103726.2,-0.03355555
F7,-0.03355555
LINC01532,-0.03355555
CACNG2,-0.03355555
KLHDC7A,-0.03355555
MTRNR2L11,-0.03355555
AC084880.4,-0.03355555
AL158825.2,-0.03355555
NR2E3,-0.03355555
AC019257.9,-0.03355555
AC009486.2,-0.03355555
Z98885.2,-0.03355555
THSD4-AS1,-0.03355555
CT69,-0.03355555
AC093512.2,-0.03355555
IDH2-DT,-0.03355555
AC007014.2,-0.03355555
AC113208.5,-0.03355555
C13orf46,-0.03355555
AC003991.1,-0.03355555
LINC02857,-0.03355555
AC069185.1,-0.03355555
SBSPON,-0.03355555
GLIPR1L1,-0.03355555
AP000251.1,-0.03355555
ACP7,-0.03355555
AC002398.1,-0.03355555
UPK3BL2,-0.03355555
SEMA3D,-0.03355555
TTLL11-IT1,-0.03355555
ANKRD61,-0.03355555
AC007036.5,-0.03355555
UMODL1,-0.03355555
TRAPPC12-AS1,-0.03355555
AC128687.3,-0.03355555
FRY-AS1,-0.03355555
TRPM1,-0.03355555
LINC02826,-0.03355555
CD207,-0.03355555
AC084757.2,-0.03355555
AC099670.3,-0.03355555
AL354919.2,-0.03355555
AC012074.1,-0.03355555
LINC00968,-0.03355555
LINC01018,-0.03355555
MASP2,-0.03355555
AP001372.3,-0.03355555
OR2I1P,-0.03355555
OPN4,-0.03355555
LINC02036,-0.03355555
AC004477.2,-0.03355555
AL157388.1,-0.03355555
AC024145.1,-0.03355555
AC008040.1,-0.03355555
AP000777.3,-0.03355555
AC100791.3,-0.03355555
AC010457.1,-0.03355555
OPALIN,-0.03355555
AC005775.1,-0.03355555
AC026954.3,-0.03355555
LINC01616,-0.03355555
AC092957.1,-0.03355555
AC104596.1,-0.03355555
MIR200CHG,-0.03355555
FAM157C,-0.03355555
AC112236.2,-0.03355555
PRKG2,-0.03355555
TNNT2,-0.03355555
AC087289.4,-0.03355555
RBM15-AS1,-0.03355555
AC096711.2,-0.03355555
AC010424.2,-0.03355555
AC020763.1,-0.03355555
KIAA2012,-0.03355555
BASP1-AS1,-0.03355555
LRTM2,-0.03355555
AL589739.1,-0.03355555
OR2H2,-0.03355555
KLRC2,-0.03355555
AC138028.6,-0.03355555
AC091806.1,-0.03355555
AC078788.1,-0.03355555
C11orf94,-0.03355555
KIR2DL1,-0.03355555
AC004585.1,-0.03355555
AP003071.1,-0.03355555
AL358473.1,-0.03355555
FUT5,-0.03355555
CNGA1,-0.03355555
AC244453.2,-0.03355555
NDP-AS1,-0.03355555
AC104383.2,-0.03355555
AC018521.7,-0.03355555
PCDHGA9,-0.03355555
AL603839.2,-0.03355555
AC040904.1,-0.03355555
AC080013.4,-0.03355555
AC091138.1,-0.03355555
AC134312.5,-0.03355555
AC011825.4,-0.03355555
MTOR-AS1,-0.03355555
DPEP3,-0.03355555
AL121890.2,-0.03355555
TTR,-0.03355555
AC008781.1,-0.03355555
AL358944.1,-0.03355555
KRT7-AS,-0.03355555
LINC01779,-0.03355555
ADGRA1-AS1,-0.03355555
SLC7A3,-0.03355555
AC004771.3,-0.03355555
FAT2,-0.03355555
AL590822.2,-0.03355555
AC015540.1,-0.03355555
C2CD4D-AS1,-0.03355555
OR1A1,-0.03355555
OR3A2,-0.03355555
SP9,-0.03355555
ST8SIA6-AS1,-0.03355555
KCNG4,-0.03355555
AC026688.2,-0.03355555
SLC51A,-0.03355555
TCERG1L,-0.03355555
AC091133.1,-0.03355555
CCL15,-0.03355555
RAB40AL,-0.03355555
ARLNC1,-0.03355555
CD160,-0.03355555
SPATA25,-0.03355555
ELF3-AS1,-0.03355555
SLC5A12,-0.03355555
NOX1,-0.03355555
AC119396.2,-0.03355555
AC112253.1,-0.03355555
AL034550.3,-0.03355555
SMIM35,-0.03355555
NAA11,-0.03355555
AC090559.2,-0.03355555
C1QL3,-0.03355555
PAK5,-0.03355555
AC022150.4,-0.03355555
AC125807.2,-0.03355555
AL009179.1,-0.03355555
ANKRD30B,-0.03355555
AL031663.3,-0.03355555
AC093591.2,-0.03355555
LINC01496,-0.03355555
AL512662.2,-0.03355555
QRFPR,-0.03355555
SAA4,-0.03355555
LBP,-0.03355555
TMCO1-AS1,-0.03355555
AP001107.7,-0.03355555
AC245041.2,-0.03355555
AC116312.1,-0.03355555
AC018529.2,-0.03355555
AC116667.2,-0.03355555
AL390719.2,-0.03355555
GATA1,-0.03355555
AC015802.4,-0.03355555
CYP2C8,-0.03355555
AC006511.6,-0.03355555
HIST1H3B,-0.03355555
AL162718.1,-0.03355555
AC243585.2,-0.03355555
AL445231.1,-0.03355555
CHRND,-0.03355555
AP006216.1,-0.03355555
ZBTB12,-0.03355555
AC116552.1,-0.03355555
GALNTL6,-0.03355555
MYO3B,-0.03355555
AL357873.1,-0.03355555
AC007879.3,-0.03355555
LINC00892,-0.03355555
VSTM5,-0.03355555
IL1RAPL1,-0.03355555
AC068733.3,-0.03355555
AC091938.1,-0.03355555
LINC00862,-0.03355555
PZP,-0.03355555
IL19,-0.03355555
PNMA6F,-0.03355555
AC012459.1,-0.03355555
NR0B1,-0.03355555
AC076966.2,-0.03355555
AC084866.1,-0.03355555
NPFFR1,-0.03355555
INTS6L-AS1,-0.03355555
AC087392.1,-0.03355555
PPP1R27,-0.03355555
LINC02068,-0.03355555
CACNG6,-0.03355555
AL158835.1,-0.03355555
TMEM190,-0.03355555
SCGB1A1,-0.03355555
AL445493.3,-0.03355555
AL138889.1,-0.03355555
AC022392.1,-0.03355555
MMP21,-0.03355555
AC040896.1,-0.03355555
AC073896.3,-0.03355555
SCGB2A1,-0.03355555
AC023790.2,-0.03355555
LINC00504,-0.03355555
SPDEF,-0.03355555
AC097065.2,-0.03355555
TEX38,-0.03355555
AC022098.3,-0.03355555
AC080188.1,-0.03355555
C1orf116,-0.03355555
AC015726.2,-0.03355555
MT1B,-0.03355555
CLPSL2,-0.03355555
LINC01356,-0.03355555
LINC01857,-0.03355555
PABPC1L2B,-0.03355555
AC234582.2,-0.03355555
AP006222.2,-0.03355555
AC132217.1,-0.03355555
AC019131.3,-0.03355555
MMP3,-0.03355555
GH1,-0.03355555
CPSF4L,-0.03355555
AC005609.4,-0.03355555
LINC02026,-0.03355555
AL157893.2,-0.03355555
SMIM32,-0.03355555
AP003059.2,-0.03355555
AC002428.2,-0.03355555
LINC00629,-0.03355555
RAB44,-0.03355555
COX7B2,-0.03355555
AC093151.3,-0.03355555
LINC01762,-0.03355555
SRGAP3-AS4,-0.03355555
PAGE5,-0.03355555
SLC22A11,-0.03355555
LINC02100,-0.03355555
MTNR1B,-0.03355555
AL513320.1,-0.03355555
AC007450.1,-0.03355555
AC015967.1,-0.03355555
MFSD6L,-0.03355555
AC108734.4,-0.03355555
GCGR,-0.03355555
AC022382.2,-0.03355555
AC016723.1,-0.03355555
AC116345.1,-0.03355555
NDNF,-0.03376703
HMGA1P4,-0.033872772
CR2,-0.033872772
TNFRSF13C,-0.033872772
SEMA6A-AS2,-0.033872772
TDRD9,-0.033872772
AC099568.2,-0.033872772
CT66,-0.033872772
AL590101.1,-0.033872772
AC020909.2,-0.03394327
AC026191.1,-0.03394327
AC109347.2,-0.03394327
AC090948.3,-0.03394327
FAM201A,-0.03394327
AL133485.2,-0.03394327
SLC4A2,-0.03394327
ALMS1-IT1,-0.03394327
PTGFR,-0.033978514
TTC34,-0.034013763
DHRS9,-0.034013763
AL392086.3,-0.034013763
AC130371.2,-0.034013763
AL049780.1,-0.034013763
TNFAIP6,-0.03404901
CA7,-0.034084257
ISM1,-0.034084257
PCDHGC3,-0.034119505
AL360270.3,-0.034119505
AC093503.2,-0.034154754
AC078795.1,-0.034154754
AC012254.3,-0.034154754
SERF1A,-0.034154754
CFAP100,-0.034154754
ADRA2C,-0.034154754
CRTAM,-0.034154754
AC087071.1,-0.03419
DLX2,-0.034225248
GTSE1-DT,-0.034225248
AC079906.1,-0.034225248
CRH,-0.034225248
AL672310.1,-0.034260496
HDAC2-AS2,-0.03429574
AC090469.1,-0.03429574
AC092574.1,-0.03436624
AC025423.4,-0.03436624
AC004223.2,-0.034507226
MRPL54,-0.034542475
AC008494.3,-0.03471871
LINC02453,-0.03471871
MAGEE2,-0.03475396
LGALS8-AS1,-0.034859702
AC009948.2,-0.034859702
NLRC4,-0.03489495
GCNA,-0.034965444
FOXB1,-0.03517693
CABYR,-0.035247423
AC105916.1,-0.035458907
GRPEL2,-0.035740886
NR1H3,-0.037115537
MET,-0.037397515
ZNF582,-0.037397515
AC009237.14,-0.037714742
NRG3,-0.038067218
ZNF486,-0.038525432
AC135050.3,-0.03912464
KLHL6,-0.039441865
CHMP4B,-0.039512362
RETREG2,-0.041345228
AC011468.5,-0.041380476
TAFA2,-0.041803446
AC012038.2,-0.041944433
OBSCN-AS1,-0.041944433
AC079915.1,-0.041944433
AL133343.2,-0.041944433
SLCO4C1,-0.041944433
GLIS1,-0.041944433
AC106820.2,-0.041944433
CPLX3,-0.041944433
RGL4,-0.041944433
AC012508.2,-0.041944433
AC011450.1,-0.041944433
WNT9A,-0.041944433
AC134682.1,-0.041944433
DNAH17,-0.041944433
PKDREJ,-0.041944433
AC008462.1,-0.041944433
CEMP1,-0.041944433
LINC02634,-0.041944433
AC090409.2,-0.041944433
AL355312.3,-0.041944433
AC243547.1,-0.041944433
