Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,HALLMARK_ADIPOGENESIS,-0.3256237051688833,-0.9639656847154122,0.5422626788036411,0.7060937327899548,1.0,76/196,18.05%,C3;COL4A1;LAMA4;PHLDB1;IFNGR1;TKT;GPX3;CD151;RAB34;IDH1;ITGA7;TST;UQCR11;CD302;NDUFAB1;ITIH5;STOM;MGLL;MYLK;SLC27A1;APLP2;CRAT;DRAM2;TALDO1;ATP1B3;COL15A1;ABCB8;SLC1A5;DHCR7;LTC4S;ENPP2;CMPK1;DHRS7;LIFR;UQCRC1;UBQLN1;CAVIN2;COX7B;PEMT;DECR1;UQCRQ;ME1;ELOVL6;RIOK3;IDH3G;CYC1;DGAT1;COX6A1;FZD4;PREB;CHCHD10;AGPAT3;ARAF;SLC5A6;MIGA2;YWHAG;MRPL15;ELMOD3;AIFM1;SULT1A1;SSPN;CAVIN1;SLC66A3;CD36;HIBCH;COX8A;SLC19A1;GPD2;UCP2;RETSAT;ALDH2;PRDX3;SDHB;GPAM;PPARG;RMDN3
prerank,HALLMARK_ESTROGEN_RESPONSE_LATE,-0.3203293221558081,-0.9522901534041285,0.5748031496062992,0.7158801416952982,1.0,60/186,17.95%,RAB31;IGFBP4;ABHD2;NBL1;PLXNB1;MDK;RPS6KA2;DYNLT3;TST;ELOVL5;MEST;WFS1;SERPINA1;CCND1;SLC29A1;BAG1;PRSS23;JAK1;OLFM1;CXCL12;DHCR7;SLC1A4;SLC2A8;LTF;TOP2A;FOXC1;FDFT1;CA2;TFPI2;HPRT1;TSPAN13;PAPSS2;IMPA2;IGSF1;SEMA3B;FKBP4;XBP1;PERP;KRT19;IDH2;SERPINA3;SORD;TPD52L1;PTPN6;PRKAR2B;GALE;GPER1;EMP2;ALDH3A2;ALDH3B1;IL17RB;LSR;SLC26A2;NRIP1;CDC20;ABCA3;TPBG;JAK2;CCNA1;BCL2
prerank,HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.31971911492060845,-0.9473230919256124,0.5814863102998696,0.7081408676616368,1.0,67/192,19.73%,RAB31;GJA1;PODXL;OLFML3;IGFBP4;ABHD2;NBL1;RPS6KA2;DYNLT3;ENDOD1;ELOVL5;FASN;WFS1;SH3BP5;CCND1;ABLIM1;SEC14L2;TGM2;BAG1;PRSS23;B4GALT1;OLFM1;CXCL12;DHCR7;CLDN7;FHL2;SLC1A4;DLC1;INPP5F;FOXC1;SNX24;KRT18;FDFT1;CELSR1;PAPSS2;AR;ADCY1;ABAT;SEMA3B;FKBP4;XBP1;KRT19;ADCY9;MREG;TPD52L1;KDM4B;INHBB;ALDH3B1;IL17RB;UNC119;MINDY1;SLC26A2;NRIP1;SLC1A1;ABCA3;TPBG;JAK2;BCL2;DHRS3;PMAIP1;SYNGR1;RBBP8;SLC7A2;THSD4;RHOD;FARP1;SLC39A6
prerank,HALLMARK_G2M_CHECKPOINT,-0.31744526596394534,-0.9378255258668309,0.6285714285714286,0.7135948092000521,1.0,60/195,20.15%,HSPA8;MARCKS;HMGN2;TGFB1;HMGA1;RAD23B;KPNA2;DTYMK;NCL;HIF1A;KIF5B;CCND1;E2F4;PML;SMC1A;UBE2S;TOP1;TOP2A;UCK2;NUP50;TPX2;SMC2;MCM5;STMN1;SNRPD1;MAP3K20;DMD;TMPO;KPNB1;SMARCC1;UBE2C;SS18;SFPQ;ODF2;ATRX;SLC12A2;TACC3;MKI67;CDK1;SMC4;CCNB2;E2F3;ARID4A;CDC20;MCM6;POLA2;RBM14;MCM3;MCM2;ATF5;KATNA1;SLC38A1;TFDP1;CHMP1A;FOXN3;E2F1;FBXO5;HIRA;AURKB;CKS1B
prerank,HALLMARK_PROTEIN_SECRETION,-0.3430878926509239,-0.9377995136682078,0.6022253129346314,0.6926698975658112,1.0,33/95,16.21%,AP2M1;AP2S1;CTSC;CLTA;CD63;TMX1;RAB14;ATP1A1;SCAMP3;ADAM10;GOLGA4;STX7;AP2B1;YKT6;CAV2;GNAS;KRT18;COPE;IGF2R;NAPG;NAPA;RAB5A;GOSR2;GBF1;SGMS1;STAM;TSG101;ERGIC3;SSPN;RER1;LMAN1;CLCN3;COG2
prerank,HALLMARK_E2F_TARGETS,0.2765711825459613,0.9186659551628306,0.7798165137614679,0.6797719964922537,0.999,41/198,13.46%,WEE1;ANP32E;CDKN1A;CDKN1B;PRDX4;LUC7L3;PAICS;AK2;NUDT21;NAP1L1;XPO1;SRSF1;EXOSC8;RFC1;PMS2;RAD21;LIG1;PTTG1;UBR7;PAN2;RFC2;WDR90;NUP153;RPA2;SRSF2;HNRNPD;DONSON;RAD50;ILF3;SMC3;NOLC1;RPA1;NUP205;POLE4;EED;ING3;LBR;HUS1;DUT;SSRP1;STAG1
prerank,HALLMARK_DNA_REPAIR,-0.3052402541861966,-0.883758436445902,0.7202702702702702,0.813254291693547,1.0,49/149,20.84%,SEC61A1;POLD4;AK1;BCAP31;EDF1;HCLS1;ADRM1;TAF10;NELFB;AK3;VPS28;SURF1;NME1;NELFE;TAF13;NCBP2;PDE4B;REV3L;GUK1;APRT;MPG;GTF2H5;ADA;RALA;HPRT1;GTF3C5;AGO4;FEN1;RBX1;TP53;SNAPC4;TAF1C;PNP;TSG101;TARBP2;ELL;TAF6;POLA2;PCNA;ERCC4;ERCC1;SAC3D1;TYMS;BCAM;RFC3;POLD1;MPC2;DGUOK;NPR2
prerank,HALLMARK_PEROXISOME,-0.31452220835917755,-0.8767246788979395,0.7400568181818182,0.8085623416675844,1.0,36/100,20.34%,DHCR24;IDH1;MVP;ELOVL5;CRAT;ACAA1;YWHAH;PRDX1;FIS1;FDPS;SLC35B2;PABPC1;ALDH1A1;IDE;GSTK1;TOP2A;PEX11B;TSPO;CLN6;SMARCC1;FADS1;IDH2;ALDH9A1;ACSL1;ACSL4;RETSAT;SEMA3C;STS;DHRS3;ERCC1;ABCD2;ACSL5;CRABP1;HSD17B4;CTPS1;ABCD3
prerank,HALLMARK_MYC_TARGETS_V2,-0.32468360888263165,-0.8336765180480475,0.7570789865871833,0.8867858110340764,1.0,28/57,25.00%,SRM;NOP56;HSPE1;NOP2;AIMP2;MCM5;MAP3K6;SORD;GRWD1;HSPD1;SLC19A1;RCL1;IPO4;DCTPP1;RABEPK;IMP4;TCOF1;WDR43;PLK1;BYSL;PPRC1;PRMT3;MRTO4;MCM4;NOC4L;NIP7;TFB2M;PA2G4
prerank,HALLMARK_SPERMATOGENESIS,-0.29547466728020494,-0.8180799193088846,0.8613861386138614,0.8938296009878204,1.0,32/101,25.67%,ACE;IL13RA2;TALDO1;JAM3;IDE;STRBP;PGS1;IP6K1;NF2;PRKAR2A;SLC12A2;STAM2;CHFR;CDK1;CCNB2;MTOR;CNIH2;SCG3;CCNA1;PIAS2;DCC;CLPB;SLC2A5;SNAP91;PCSK1N;PHKG2;PACRG;SPATA6;SHE;KIF2C;BUB1;DBF4
prerank,HALLMARK_KRAS_SIGNALING_DN,-0.2366674480997918,-0.6857418527295317,1.0,0.9889580350258839,1.0,33/151,24.25%,CHST2;TENM2;EFHD1;CNTFR;IFI44L;MFSD6;MX1;IDUA;GPRC5C;SPHK2;GTF3C5;NUDT11;TFCP2L1;PDK2;MTHFR;CAMK1D;SLC38A3;EDN1;SKIL;KCNMB1;CCNA1;SPTBN2;SLC29A3;TCF7L1;ZBTB16;DCC;CLSTN3;RSAD2;GAMT;ARHGDIG;CYP39A1;MAST3;KCNQ2
